CCCCCCCCCCCCC/C=C/CCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C/C/C=C/CCCC	134746887	LJSRPXQHLDUUNJ-WCJLMDNGSA-N	C43H80NO8P
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC/C=C\C/C=C\C/C=C\CCCCC	138202698	LJROXVKCSQRVLJ-XBYKRHKVSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	138190162	JWRXJXZFMNQZBD-JOIBFBEQSA-N	C43H80NO8P
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN(C)C	131821406	WFZAIBDYGCIGMR-YGVVOGHVSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C/CCCC/C=C/CCCCC	42627602	RYYFGEIRKXGXKR-GJFNUDIKSA-N	C43H80NO8P
CCCCCC/C=C/CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C/C/C=C/CCCC	134730320	FORSQWQRQCRSTN-OKKLSZMBSA-N	C43H80NO8P
CCCCCCCCCCC/C=C/C/C=C/CCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C/CCCCCC)COP(=O)(O)OCCN	134717847	AEKFAIGPVZKHIU-PFFQJRBTSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C/C/C=C/C/C=C/CCCCC	134781917	YNJVFWPRGKTZRJ-BTZVSUHFSA-N	C43H80NO8P
CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C	52923217	PBYSSMVZTSQJLK-XWIBIVISSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\C/C=C\CC	138214139	MSYFXMJDQLPRGO-JTBMWNAQSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	52922493	FRGPJGOCQLYORI-LKMVIVGJSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C/C/C=C\C/C=C/CCCCCCCC	44552601	ZXGWUCRPMYBWGO-SZEPJCPVSA-N	C43H80NO8P
CCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	52922545	UJXPBTXUYBVHBS-SMHLTHDGSA-N	C43H80NO8P
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCC/C=C\CCCC	131821574	NVWCSLCXHUKEPQ-LXUIFYRWSA-N	C43H80NO8P
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C/C/C=C/C/C=C\CCCCCCCC	124222381	ZXGWUCRPMYBWGO-RKIVRURJSA-N	C43H80NO8P
