accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
UT05262278	UT_000	UT001214,UT001956,UT002688	769.5	[M-H]-	134777640	C42H75O10P	7.609999999999999
UT28520247	UT_000	UT001084,UT001348,UT001823,UT002088,UT002555,UT002817	580.36	[M+CH3COO]-	134777714	C26H52NO7P	2.355
UT41988273	UT_000	UT001221,UT001474,UT001963,UT002214,UT002695,UT002941	865.5	[M-H]-	134777753	C50H75O10P	5.321666666666667
UT15244392	UT_000	UT001053,UT001790,UT002523	862.56	[M+CH3COO]-	134777845	C46H78NO8P	10.206666666666665
UT11060589	UT_000	UT001139,UT001877,UT002610	792.5499999999998	[M-H]-	134777910	C45H80NO8P	23.16333333333333
UT04931541	UT_000	UT001441,UT002181,UT002909	702.54	[M-H]-	134778103	C39H78NO7P	32.79333333333333
UT58032111	UT_000	UT001092,UT001352,UT001831,UT002092,UT002563,UT002821	602.35	[M+CH3COO]-	134778482	C28H50NO7P	1.8716666666666668
UT05409838	UT_000	UT001220,UT001473,UT001962,UT002694,UT002940	867.5200000000001	[M-H]-	134778488	C50H77O10P	6.984
UT81550818	UT_000	UT001025,UT001762,UT002497	812.5466666666666	[M+CH3COO]-	134778634	C42H76NO8P	10.643333333333334
UT96571545	UT_000	UT001354,UT002094,UT002823	734.48	[M-H]-	134779452	C41H70NO8P	11.566666666666668
UT97060298	UT_000	UT001024,UT001301,UT001761,UT002042,UT002496,UT002770	814.565	[M+CH3COO]-	134779702	C42H78NO8P	13.391666666666667
UT56987393	UT_000	UT001017,UT001294,UT001753,UT002035,UT002489,UT002763	842.59	[M+CH3COO]-	134780092	C44H82NO8P	21.31833333333333
UT99192332	UT_000	UT001496,UT002961	814.56	[M-H]-	134780343	C44H82NO10P	35.644999999999996
UT99892403	UT_000	UT002106	774.51	[M-H]-	134780648	C44H74NO8P	14.38
UT42053778	UT_000	UT001032,UT001769,UT002504	854.59	[M+CH3COO]-	134781158	C45H82NO8P	21.703333333333333
UT27669804	UT_000	UT001175,UT001432,UT001917,UT002172,UT002649,UT002900	748.5299999999999	[M-H]-	134781472	C43H76NO7P	21.61
UT64073678	UT_000	UT001265,UT001513,UT002006,UT002737,UT002977	775.596	[M+CH3COO]-	134781815	C40H81N2O6P	23.954
