accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EQ85990524	EQ_003	EQ366851,EQ366852,EQ366853,EQ366854,EQ366855,EQ366856,EQ366857,EQ366858,EQ366859	294.08840000000004	[M-H]-	4030	C16H13N3O3	7.5
EQ77667711	EQ_003	EQ369051,EQ369052,EQ369053,EQ369054,EQ369055,EQ369056,EQ369057	294.00939999999997	[M-H]-	4037	C14H11Cl2NO2	13.900000000000002
EQ21911990	EQ_003	EQ369151,EQ369152,EQ369153,EQ369154,EQ369155,EQ369156,EQ369157,EQ369158,EQ369159	281.0543	[M-H]-	4488	C13H9F3N2O2	12.9
EQ51665395	EQ_003	EQ368251,EQ368252,EQ368253,EQ368254,EQ368255,EQ368256,EQ368257,EQ368258,EQ368259	723.4689	[M-H]-	4490	C40H68O11	19.7
EQ99935288	EQ_003	EQ368351,EQ368352,EQ368353,EQ368354,EQ368355,EQ368356,EQ368357,EQ368358,EQ368359	280.0728	[M-H]-	4506	C15H11N3O3	7.699999999999999
EQ97341643	EQ_003	EQ334951,EQ334952,EQ334953,EQ334954,EQ334955,EQ334956,EQ334957,EQ334958,EQ334959	451.26020000000005	[M-H]-	4547	C27H36N2O4	9.9
EQ10654495	EQ_003	EQ362451,EQ362452,EQ362453,EQ362454,EQ362455	231.07749999999996	[M-H]-	4763	C12H12N2O3	6.0
EQ12641282	EQ_003	EQ361551,EQ361552,EQ361553,EQ361554,EQ361555,EQ361556,EQ361557,EQ361558,EQ361559	307.1452	[M-H]-	4781	C19H20N2O2	11.2
EQ82470540	EQ_003	EQ363351,EQ363352,EQ363353,EQ363354,EQ363355,EQ363356,EQ363357,EQ363358,EQ363359	492.2516999999999	[M-H]-	5291	C29H31N7O	5.8
EQ72211517	EQ_003	EQ363451,EQ363452,EQ363453,EQ363454,EQ363455,EQ363456,EQ363457,EQ363458,EQ363459	353.9975	[M-H]-	5433	C12H15Cl2NO5S	3.5
EQ92119550	EQ_003	EQ363551,EQ363552,EQ363553,EQ363554,EQ363555,EQ363556,EQ363557,EQ363558,EQ363559	338.0915	[M-H]-	5514	C12H21NO8S	6.1
EQ57026475	EQ_003	EQ016853,EQ016854,EQ016855,EQ016856,EQ016857,EQ016858	286.9439	[M-H]-	5564	C12H7Cl3O2	14.799999999999999
EQ10425818	EQ_003	EQ357551,EQ357552,EQ357553,EQ357554,EQ357555,EQ357556	228.8787	[M-H]-	6028	C6H2Cl4O	13.4
EQ27424393	EQ_003	EQ320751,EQ320752,EQ320753,EQ320754,EQ320755,EQ320756,EQ320757,EQ320758,EQ320759	400.09729999999996	[M-H]-	6196	C19H19N3O5S	8.4
EQ27646844	EQ_003	EQ361851,EQ361852,EQ361853,EQ361854,EQ361855,EQ361856,EQ361857,EQ361858,EQ361859	170.0281	[M-H]-	6269	C7H9NO2S	4.6
EQ68700250	EQ_003	EQ367251,EQ367252,EQ367253,EQ367254,EQ367255,EQ367256,EQ367257,EQ367258	221.08189999999996	[M-H]-	6781	C12H14O4	8.7
EQ88011267	EQ_003	EQ360551,EQ360552,EQ360553,EQ360554,EQ360555,EQ360556,EQ360557,EQ360558,EQ360559	170.0281	[M-H]-	6924	C7H9NO2S	4.6
EQ24384957	EQ_003	EQ359551,EQ359552,EQ359553,EQ359554,EQ359555,EQ359556,EQ359557,EQ359558,EQ359559	156.01250000000002	[M-H]-	7370	C6H7NO2S	3.0
EQ48822096	EQ_003	EQ371651,EQ371652,EQ371653,EQ371654,EQ371655,EQ371656,EQ371657,EQ371658,EQ371659	201.0557	[M-H]-	8422	C12H10O3	8.4
EQ10647438	EQ_003	EQ320651,EQ320652,EQ320653,EQ320654,EQ320655,EQ320656,EQ320657,EQ320658,EQ320659	413.1176999999999	[M-H]-	8982	C21H22N2O5S	9.7
EQ83676314	EQ_003	EQ326351,EQ326352,EQ326353,EQ326354,EQ326355,EQ326356,EQ326357,EQ326358,EQ326359	469.3322999999999	[M-H]-	10114	C30H46O4	16.9
EQ91865794	EQ_003	EQ337551,EQ337552,EQ337553,EQ337554,EQ337555,EQ337556,EQ337557,EQ337558,EQ337559	150.0019	[M-H]-	13625	C7H5NOS	6.4
EQ58710100	EQ_003	EQ370951,EQ370952,EQ370953,EQ370954,EQ370955,EQ370956,EQ370957,EQ370958,EQ370959	231.07509999999996	[M-H]-	16562	C10H11F3N2O	8.0
EQ62456581	EQ_003	EQ320451,EQ320452,EQ320453,EQ320454,EQ320455,EQ320456,EQ320457,EQ320458,EQ320459	227.05929999999995	[M-H]-	29863	C10H13ClN2O2	6.0
EQ36564878	EQ_003	EQ365951,EQ365952,EQ365953,EQ365954,EQ365955,EQ365956,EQ365957,EQ365958,EQ365959	312.079	[M-H]-	35802	C16H12FN3O3	8.1
EQ84896923	EQ_003	EQ368551,EQ368552,EQ368553,EQ368554,EQ368555,EQ368556,EQ368557,EQ368558,EQ368559	295.07	[M-H]-	38081	C14H11F3N2O2	11.0
EQ71119666	EQ_003	EQ321151,EQ321152,EQ321153,EQ321154,EQ321155,EQ321156,EQ321157,EQ321158,EQ321159	356.9427999999999	[M-H]-	50248	C14H9Cl3N2OS	14.2
EQ87775682	EQ_003	EQ356251,EQ356252,EQ356253,EQ356254,EQ356255,EQ356256,EQ356257,EQ356258,EQ356259	360.0256	[M-H]-	50895	C15H11ClF3NO4	13.6
EQ25980291	EQ_003	EQ364751,EQ364752,EQ364753,EQ364754,EQ364755,EQ364756,EQ364757,EQ364758,EQ364759	296.07110000000006	[M-H]-	53174	C12H15N3O4S	5.7
EQ45598404	EQ_003	EQ371151,EQ371152,EQ371153,EQ371154,EQ371155,EQ371156,EQ371157,EQ371158	310.1197	[M-H]-	54739	C17H17N3O3	7.0
EQ54102283	EQ_003	EQ367551,EQ367552,EQ367553,EQ367554,EQ367555,EQ367556,EQ367557,EQ367558,EQ367559	298.943	[M-H]-	67815	C4HF9O3S	7.800000000000001
EQ56446150	EQ_003	EQ318451,EQ318452,EQ318453,EQ318454,EQ318455,EQ318456,EQ318457,EQ318458,EQ318459	162.0309	[M-H]-	72917	C7H5N3O2	3.7999999999999994
EQ70312069	EQ_003	EQ360251,EQ360252,EQ360253,EQ360254,EQ360255,EQ360256,EQ360257,EQ360258,EQ360259	331.1662999999999	[M-H]-	73672	C18H24N2O4	10.6
EQ30159856	EQ_003	EQ289951,EQ289952,EQ289953,EQ289954,EQ289955,EQ289956,EQ289957,EQ289958,EQ289959	134.03600000000003	[M-H]-	75771	C6H5N3O	3.0
EQ84751364	EQ_003	EQ348851,EQ348852,EQ348853,EQ348854,EQ348855,EQ348856,EQ348857,EQ348858,EQ348859	358.03659999999996	[M-H]-	84098	C15H12F3NO4S	8.6
EQ87255695	EQ_003	EQ320951,EQ320952,EQ320953,EQ320954,EQ320955,EQ320956,EQ320957,EQ320958,EQ320959	384.9746	[M-H]-	86369	C11H10Cl2F2N4O3S	7.5
EQ40852608	EQ_003	EQ369451,EQ369452,EQ369453,EQ369454,EQ369455,EQ369456,EQ369457,EQ369458,EQ369459	152.0021	[M-H]-	88761	C6H4ClN3	6.3
EQ69618970	EQ_003	EQ360051,EQ360052,EQ360053,EQ360054,EQ360055,EQ360056,EQ360057,EQ360058,EQ360059	332.0904	[M-H]-	91755	C18H14F3NO2	10.1
EQ86453505	EQ_003	EQ360151,EQ360152,EQ360153,EQ360154,EQ360155,EQ360156,EQ360157,EQ360158,EQ360159	246.044	[M-H]-	93379	C12H10ClN3O	8.8
EQ98793806	EQ_003	EQ339751,EQ339752,EQ339753,EQ339754,EQ339755,EQ339756,EQ339757,EQ339758,EQ339759	310.0043	[M-H]-	116545	C14H11Cl2NO3	10.1
EQ45753990	EQ_003	EQ279151,EQ279152,EQ279153,EQ279154,EQ279155,EQ279156,EQ279157,EQ279158,EQ279159	132.0567	[M-H]-	122499	C7H7N3	5.8
EQ21790132	EQ_003	EQ323351,EQ323352,EQ323353,EQ323354,EQ323355,EQ323356,EQ323357,EQ323358,EQ323359	264.1241	[M-H]-	159151	C14H19NO4	7.800000000000001
EQ59178051	EQ_003	EQ319951,EQ319952,EQ319953,EQ319954,EQ319955,EQ319956,EQ319957,EQ319958,EQ319959	359.1864	[M-H]-	222786	C21H28O5	7.400000000000001
EQ87740041	EQ_003	EQ331251,EQ331252,EQ331253,EQ331254,EQ331255,EQ331256,EQ331257	185.08189999999996	[M-H]-	260003	C9H14O4	6.8999999999999995
EQ14423603	EQ_003	EQ365851,EQ365852,EQ365853,EQ365854,EQ365855,EQ365856	404.9718	[M-H]-	456389	C17H9Cl3N4O2	12.4
EQ47271232	EQ_003	EQ358851,EQ358852,EQ358853,EQ358854,EQ358855,EQ358856,EQ358857,EQ358858,EQ358859	528.1765	[M-H]-	644241	C28H22F3N7O	8.5
EQ01347005	EQ_003	EQ319051,EQ319052,EQ319053,EQ319054,EQ319055,EQ319056,EQ319057,EQ319058,EQ319059	165.9791	[M-H]-	697993	C7H5NS2	6.7
EQ89372262	EQ_003	EQ338451,EQ338452,EQ338453,EQ338454,EQ338455,EQ338456,EQ338457	226.02759999999995	[M-H]-	1235725	C10H10ClNO3	6.1000000000000005
EQ55094979	EQ_003	EQ340351,EQ340352,EQ340353,EQ340354,EQ340355,EQ340356,EQ340357,EQ340358,EQ340359	310.0043	[M-H]-	3052566	C14H11Cl2NO3	10.4
EQ74976181	EQ_003	EQ327851,EQ327852,EQ327853,EQ327854,EQ327855,EQ327856,EQ327857,EQ327858,EQ327859	279.1503	[M-H]-	3085244	C18H20N2O	14.1
EQ26180096	EQ_003	EQ364151,EQ364152,EQ364153,EQ364154,EQ364155,EQ364156,EQ364157,EQ364158,EQ364159	355.99319999999994	[M-H]-	5201447	C12H14Cl2FNO4S	4.6
EQ30898745	EQ_003	EQ326551,EQ326552,EQ326553,EQ326554,EQ326555,EQ326556,EQ326557,EQ326558,EQ326559	269.0455	[M-H]-	5280961	C15H10O5	7.699999999999999
EQ24789250	EQ_003	EQ369951,EQ369952,EQ369953,EQ369954,EQ369955,EQ369956,EQ369957,EQ369958,EQ369959	317.24859999999995	[M-H]-	9996032	C21H34O2	17.0
EQ98226423	EQ_003	EQ348751,EQ348752,EQ348753,EQ348754,EQ348755,EQ348756,EQ348757,EQ348758,EQ348759	505.96370000000013	[M-H]-	11027582	C14H14IN5O6S	9.2
EQ91839673	EQ_003	EQ279551,EQ279552,EQ279553,EQ279554,EQ279555,EQ279556,EQ279557,EQ279558,EQ279559	265.0731	[M-H]-	19388302	C14H10N4O2	6.7
EQ66895769	EQ_003	EQ346351,EQ346352,EQ346353,EQ346354,EQ346355,EQ346356,EQ346357	298.1085	[M-H]-	20055208	C17H17NO4	11.200000000000001
EQ67742081	EQ_003	EQ362751,EQ362752,EQ362753,EQ362754,EQ362755,EQ362756,EQ362757,EQ362758,EQ362759	249.12449999999995	[M-H]-	21634109	C13H18N2O3	5.0
EQ10666954	EQ_003	EQ338151,EQ338152,EQ338153,EQ338154,EQ338155,EQ338156,EQ338157,EQ338158,EQ338159	403.143	[M-H]-	45038602	C21H25ClN2O4	9.6
EQ95938103	EQ_003	EQ369351,EQ369352,EQ369353,EQ369354,EQ369355,EQ369356,EQ369357,EQ369358,EQ369359	784.3451	[M-H]-	53395233	C43H51N3O11	10.9
EQ82669561	EQ_003	EQ357151,EQ357152,EQ357153,EQ357154,EQ357155,EQ357156,EQ357157,EQ357158,EQ357159	299.0959	[M-H]-	53987276	C14H20O5S	8.0
EQ99923343	EQ_003	EQ368051,EQ368052,EQ368053,EQ368054,EQ368055,EQ368056,EQ368057,EQ368058,EQ368059	477.1070000000001	[M-H]-	54677440	C22H23ClN2O8	5.4
EQ56644231	EQ_003	EQ365651,EQ365652,EQ365653,EQ365654,EQ365655,EQ365656,EQ365657,EQ365658,EQ365659	525.0707000000001	[M-H]-	54680085	C30H23BrO4	15.300000000000002
EQ69221246	EQ_003	EQ367851,EQ367852,EQ367853,EQ367854,EQ367855,EQ367856,EQ367857,EQ367858,EQ367859	443.1460000000001	[M-H]-	54681536	C22H24N2O8	6.3
EQ64061213	EQ_003	EQ361051,EQ361052,EQ361053,EQ361054,EQ361055,EQ361056,EQ361057,EQ361058,EQ361059	459.14089999999993	[M-H]-	54686003	C22H24N2O9	4.3
EQ89670351	EQ_003	EQ339951,EQ339952,EQ339953,EQ339954,EQ339955,EQ339956,EQ339957,EQ339958,EQ339959	384.15990000000005	[M-H]-	71313372	C17H27N3O5S	4.2
EQ73256514	EQ_003	EQ357051,EQ357052,EQ357053,EQ357054,EQ357055,EQ357056,EQ357057,EQ357058,EQ357059	327.12719999999996	[M-H]-	100942782	C16H24O5S	10.9
EQ28137997	EQ_003	EQ290051,EQ290052,EQ290053,EQ290054,EQ290055,EQ290056,EQ290057,EQ290058,EQ290059	134.03600000000003	[M-H]-	135399369	C6H5N3O	3.2
EQ27734815	EQ_003	EQ014251,EQ014252,EQ014253,EQ014254,EQ014255,EQ014256,EQ014257,EQ014258,EQ014259	210.136	[M-H]-	135461611	C9H17N5O	5.1
EQ51380185	EQ_003	EQ009151,EQ009152,EQ009153,EQ009154,EQ009155,EQ009156,EQ009157,EQ009158,EQ009159	198.0707	[M-H]-	135502804	C8H13N3OS	7.300000000000001
