C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@@]4(C5CC[C@]6(C(C5CC=C4C3)CC7C6C([C@](O7)(CCC(=C)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)C)C)C)CO)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O)O	51004318	ASKJVCONCPCKCI-SNTOMNPUSA-N	C51H82O23
C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3CC[C@@]4([C@H]5CC[C@]6([C@H]([C@@H]5CC=C4C3)CC(=O)[C@H]6[C@H](C)C(=O)CC[C@H](C)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C)C)CO)O[C@@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)O	72548313	LDZDNEIWXPGLTP-ONLSUYIZSA-N	C51H82O23
C[C@@H]1CCC2(C(C3C(O2)CC4[C@@]3(CCC5C4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7C([C@H](C([C@H](O7)CO)O[C@H]8C([C@H](C([C@H](O8)CO)O)O)O)O)O[C@H]9C(C([C@H](C(O9)C)O)O)O)C)C)C)OC1O[C@H]1C([C@H](C([C@H](O1)CO)O)O)O	5316510	GOIJLHXMWHHLLJ-AVDKGQRBSA-N	C51H82O23
CC(C)C(=C)CCC(CO)C1CC(=O)C2[C@@]1(CCC3[C@H]2CC=C4[C@@]3(CC[C@@H]([C@@H]4O)O[C@H]5C(C([C@@H](C(O5)CO)O[C@H]6C(C([C@H](C(O6)CO)O)O)O)O[C@H]7C(C([C@@H](CO7)O)O)O[C@@H]8C(C([C@H](C(O8)CO)O)O)O)O)C)C	21777281	VMVRJFIDZJYYGS-IBWVCCNYSA-N	C51H82O23
C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O	100938702	GOIJLHXMWHHLLJ-NMNIKHAASA-N	C51H82O23
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@@]4(C5CC[C@@]6(C7C(CC6(C5CC=C4C3)O)OC(=C7C)CCC(C)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)CO)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O)O)O	15949068	YRYAOGRCHYGAFL-XAUXJHIZSA-N	C51H82O23
CC1C2C(CC3C2(CCC4C3C(C=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)O)C)OC19CCC(O9)(C)COC1C(C(C(C(O1)CO)O)O)O	139292011	PKVDIPUFXQPYFG-UHFFFAOYSA-N	C51H82O23
C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC(=O)[C@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)C)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)C)C)O[C@@]1(CC[C@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O	46849496	ZHCOQEJRYQKMCC-QKPAISENSA-N	C51H82O23
CCC(=O)[C@@H]1C[C@H]([C@@]2(O1)CC[C@@]3([C@@]2(CCC4=C3CC[C@@H]5[C@@]4(CC[C@@H](C5(CO)CO)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O[C@H]9[C@@H]([C@](CO9)(CO)O)O)O)O)O)C)C)C)C	101215405	LACGFVMQJFXGRV-NLTLBIQNSA-N	C51H82O23
C[C@H]1C2C(CC3[C@@]2(CCC4C3CC=C5[C@@]4(CCC(C5)OC6[C@H]([C@@H](C(C(O6)CO)OC7[C@H]([C@@H](C(C(O7)CO)O)O)O)O)OC8[C@H]([C@H](C(C(O8)C)O)O)O)C)C)OC1(CCC(=C)COC9[C@H]([C@@H](C(C(O9)CO)O)O)O)O	88936730	ASKJVCONCPCKCI-VXQUCYEESA-N	C51H82O23
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@@H]([C@@H]2O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O)O[C@H]4CC[C@@]5(C6CC[C@]7(C(C6CC=C5C4)C[C@@H](C7C(=O)C)OC(=O)CC[C@H](C)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)CO)O)O)O)O	71607532	ATONNXXBUYEBKU-YPIOWTRRSA-N	C51H82O23
C[C@H]1C2C(CC3[C@@]2(CCC4C3CC=C5[C@@]4(CC[C@@H](C5)OC6[C@H](C(C(C(O6)CO)OC7[C@H](C(C(C(O7)CO)O)O)O)O)OC8[C@H](C(C(C(O8)C)O)O)O)C)C)OC1(CCC(=C)COC9[C@H](C(C(C(O9)CO)O)O)O)O	58312518	ASKJVCONCPCKCI-MVJYBDNPSA-N	C51H82O23
C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@H]3CC[C@@]4(C5CC[C@]6(C(C5CC=C4C3)CC7C6[C@@H](C8(O7)C[C@@](CO8)(C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)CO)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)O)O	15948967	GHZXPTYAKQXCMU-HOWOHFINSA-N	C51H82O23
C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC(=O)[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@@H]([C@H]([C@@H](O7)C)O)O)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C)O[C@@]1(CC[C@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)O	46849495	WHGHRHMITMISMP-YNDRNILPSA-N	C51H82O23
CC1=C(OC2C1[C@]3(CCC4C(C3C2)CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)C)C)CC[C@@H](C)CO[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O	71465431	DSJVVHTWJFZGOL-RXECDBDBSA-N	C51H82O23
