accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
PR99346982	PR_002	PR302483,PR302488,PR302494,PR302500,PR302506,PR302512,PR302518,PR302524,PR302530,PR302535,PR302541,PR302547	289.07066459999993	[M+H]+	440735	5.349916
PR89554739	PR_002	PR300490,PR300495,PR300500,PR300505,PR300510,PR300515,PR300519,PR300524,PR300529,PR300534,PR300539,PR300543	335.1754044	[M+H]+	441071	3.4569169999999994
PR73452258	PR_002	PR301588,PR301592,PR301596,PR301600,PR301604,PR301608,PR301612,PR301616,PR301620,PR301624,PR301628,PR301632	357.3264257	[M+H]+	441082	3.3515999999999995
PR86591402	PR_002	PR302799,PR302804,PR302809,PR302814,PR302819,PR302824,PR302829,PR302834,PR302839,PR302844,PR302849,PR302854	595.1657467000001	[M+H]+	441381	3.5243669999999994
PR41248945	PR_002	PR302271,PR302277,PR302283,PR302289,PR302295,PR302300,PR302306,PR302312,PR302318,PR302324,PR302330,PR302336	449.1072893	[M]+	441667	2.911317
PR49478034	PR_002	PR302272,PR302278,PR302284,PR302290,PR302301,PR302307,PR302313,PR302319,PR302325,PR302331,PR302337	595.1651980999999	[M]+	441674	2.922933
PR42037336	PR_002	PR302859,PR302865,PR302871,PR302877,PR302883,PR302889,PR302895,PR302901,PR302907,PR302913,PR302919,PR302925	611.1601128000001	[M]+	441688	2.5002670000000005
PR95648577	PR_002	PR302212,PR302217,PR302222,PR302227,PR302232,PR302237,PR302242,PR302247,PR302252,PR302257,PR302262,PR302267	449.1072893	[M]+	441699	2.852133
PR59713931	PR_002	PR300879,PR300883,PR300887,PR300891,PR300895,PR300898,PR300902,PR300906,PR300910,PR300914	587.3326928999999	[M+H]+	441708	5.499933
PR83348862	PR_002	PR300549,PR300553,PR300558,PR300562,PR300567,PR300572,PR300576,PR300580,PR300585,PR300590,PR300594,PR300599	616.3116231000001	[M+H]+	441737	5.970783
PR95565569	PR_002	PR301137,PR301141,PR301145,PR301149,PR301153,PR301157,PR301161,PR301165,PR301169,PR301173,PR301177,PR301181	378.2638851000001	[M+H]+	441742	2.889217
PR89466961	PR_002	PR300383,PR300388,PR300393,PR300398,PR300403,PR300408,PR300413,PR300418,PR300423,PR300428,PR300433,PR300437	468.2955791000001	[M+H]+	441746	3.674816999999999
PR30800425	PR_002	PR300602,PR300607,PR300612,PR300617,PR300622,PR300631,PR300636,PR300641,PR300646,PR300651	632.3065377000001	[M+H]+	441747	5.611533
PR97717980	PR_002	PR301030,PR301035,PR301040,PR301045,PR301050,PR301055,PR301060,PR301065,PR301070,PR301075,PR301080,PR301085	360.25332040000006	[M+H]+	441749	3.05155
PR06706198	PR_002	PR303889,PR303892,PR303894,PR303896,PR303898,PR303901,PR303903,PR303906,PR303909,PR303911,PR303913,PR303916	483.12857340000005	[M+H]+	441764	4.95995
PR54572532	PR_002	PR302211,PR302216,PR302221,PR302226,PR302231,PR302236,PR302241,PR302246,PR302251,PR302256,PR302261,PR302266	595.1651980999999	[M]+	441772	2.7053669999999994
PR31772353	PR_002	PR300604,PR300609,PR300614,PR300619,PR300624,PR300628,PR300633,PR300638,PR300643,PR300648,PR300653	304.14443859999994	[M+H]+	442088	7.771133000000001
PR32053568	PR_002	PR300715,PR300724,PR300729,PR300734,PR300738,PR300743,PR300748,PR300753,PR300757	467.29043420000005	[M+H]+	442195	2.977767
PR70265499	PR_002	PR302552,PR302558,PR302564,PR302570,PR302576,PR302582,PR302588,PR302594,PR302600,PR302606,PR302612,PR302618	581.1864821999999	[M+H]+	442431	4.281599999999999
PR60088046	PR_002	PR303743,PR303746,PR303749,PR303752,PR303755,PR303758,PR303761,PR303764,PR303767,PR303770,PR303773,PR303776	375.1285734	[M+H]+	442435	3.1978000000000004
PR73420688	PR_002	PR302754,PR302758,PR302765,PR302769,PR302773,PR302777,PR302781,PR302788,PR302792,PR302796	611.1970468	[M+H]+	442439	4.589867
PR29624256	PR_002	PR302118,PR302121,PR302124,PR302127,PR302130,PR302133,PR302136,PR302143,PR302146,PR302149	595.2021322	[M+H]+	442456	5.415350000000001
PR48430382	PR_002	PR310505	318.1336	[M+H]+	442653	6.83
PR58373752	PR_002	PR300921,PR300926,PR300931,PR300936,PR300941,PR300946,PR300951,PR300956,PR300961,PR300966,PR300971,PR300976	300.1805494	[M+H]+	442758	2.7496000000000005
PR65400598	PR_002	PR310757	341.1382	[M+H]+	442770	7.51
PR36526506	PR_002	PR302275,PR302281,PR302287,PR302293,PR302298,PR302304,PR302310,PR302316,PR302322,PR302328,PR302334,PR302340	431.1336586999999	[M+H]+	442813	5.035634000000001
PR48239486	PR_002	PR300922,PR300927,PR300932,PR300937,PR300942,PR300947,PR300952,PR300957,PR300962,PR300967,PR300972,PR300977,PR310545	173.1073244307692	[M+H]+	442894	2.7970304615384616
PR52211990	PR_002	PR301185,PR301189,PR301192,PR301196,PR301200,PR301204,PR301208,PR301211,PR301215,PR301219,PR301223,PR301227	189.1022395	[M+H]+	442929	2.5475169999999996
PR07259626	PR_002	PR300714,PR300719,PR300723,PR300728,PR300733,PR300737,PR300742,PR300747,PR300752,PR300761,PR300765	318.29037460000006	[M+H]+	442959	2.2448170000000003
PR31968427	PR_002	PR302621,PR302627,PR302633,PR302639,PR302645,PR302651,PR302657,PR302663,PR302669,PR302675,PR302681,PR302687	433.1123747000001	[M]+	443648	3.119067
PR93034850	PR_002	PR303048,PR303053,PR303058,PR303063,PR303068,PR303073,PR303078,PR303083,PR303088,PR303093,PR303098,PR303103	479.117854	[M]+	443651	3.2125830000000004
PR66321648	PR_002	PR302622,PR302628,PR302634,PR302640,PR302646,PR302652,PR302658,PR302664,PR302670,PR302676,PR302682,PR302688	463.1229394000001	[M]+	443654	3.18585
PR06852207	PR_002	PR303321,PR303323,PR303325,PR303328,PR303330,PR303332,PR303335,PR303337,PR303339	149.059706	[M+H]+	444539	5.840066
PR81792917	PR_002	PR311033	305.2495	[M+H]+	444899	7.39
PR29493373	PR_002	PR302554,PR302560,PR302566,PR302572,PR302578,PR302584,PR302590,PR302596,PR302602,PR302608,PR302614,PR302620	229.08592069999997	[M+H]+	445154	5.004367000000001
PR57956395	PR_002	PR303436,PR303438,PR303440,PR303442,PR303444,PR303446,PR303448,PR303450,PR303452,PR303454,PR303456,PR303458	195.06518529999997	[M+H]+	445858	4.239517
PR16754345	PR_002	PR304062,PR304063,PR304064,PR304065,PR304066,PR304067,PR304068,PR304069,PR304070,PR304071,PR304072	275.13901889999994	[M+H]+	446641	5.6079
PR31765786	PR_002	PR301270,PR301274,PR301278,PR301282,PR301286,PR301290,PR301294,PR301297,PR301301,PR301305,PR301308,PR301311	394.1033617	[M+H]+	472335	5.86515
PR70261318	PR_002	PR310762	325.1431	[M+H]+	480763	7.58
PR18900181	PR_002	PR310771	425.1966	[M+H]+	480770	9.09
PR00089042	PR_002	PR310749,PR310750	383.22175000000004	[M+H]+	480815	8.245000000000001
PR27393414	PR_002	PR310411	637.29083	[M+H]+	494542	4.25
PR03765537	PR_002	PR310695	396.3271	[M+H]+	495009	5.94
PR12736463	PR_002	PR310588	337.19105	[M+H]+	495253	5.2
PR29525002	PR_002	PR310725	1047.5341	[M-H2O+H]+	496770	4.99
PR67716490	PR_002	PR310724	1031.5415	[M-H2O+H]+	500375	5.05
PR30064034	PR_002	PR310779	341.1389	[M+H]+	503731	8.35
PR07121017	PR_002	PR303638,PR303639,PR303640,PR303641,PR303642,PR303643,PR303644,PR303645,PR303646,PR303647,PR303648,PR303649	419.1336586999999	[M+H]+	503737	4.083033999999999
PR79223985	PR_002	PR310766,PR310767,PR310772	341.13803333333334	[M+H]+	509245	8.853333333333333
PR55621127	PR_002	PR310585	334.1649	[M+H]+	521227	3.45
PR33231547	PR_002	PR310696	398.3409	[M+H]+	522740	5.99
