accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
RP81833871	RP_001	RP030601,RP030602,RP030603	336.1666	[M+H]+	24405	3.145
RP05012194	RP_001	RP031301,RP031302,RP031303	282.1197	[M+H]+	27476	0.629
RP05231501	RP_001	RP001401,RP001402,RP001403	148.0604	[M+H]+	33032	0.59
RP00709351	RP_001	RP010901,RP010902,RP010903	268.104	[M+H]+	60961	0.7239999999999999
RP77251924	RP_001	RP012601,RP012602,RP012603	285.083	[M+H]+	64959	0.725
RP34569797	RP_001	RP017901,RP017902,RP017903	459.0922	[M+H]+	65064	2.7479999999999998
RP54474500	RP_001	RP014401,RP014402,RP014403	241.0311	[M+H]+	67678	0.576
RP51180109	RP_001	RP016301,RP016302,RP016303	167.0564	[M+H]+	68374	0.819
RP87431657	RP_001	RP001001,RP001002,RP001003	120.0655	[M+H]+	69435	0.601
RP85573762	RP_001	RP016401,RP016402,RP016403	246.1448	[M+H]+	70910	0.806
RP43291401	RP_001	RP012101,RP012102,RP012103	496.3398	[M+H]+	86554	5.986999999999999
RP09892717	RP_001	RP026701,RP026702,RP026703	409.29490000000004	[M+H]+	92805	4.512
RP82581211	RP_001	RP023101,RP023102,RP023103	505.1763	[M+H]+	92817	0.576
RP72080329	RP_001	RP032201,RP032202,RP032203	258.1084	[M+H]+	92918	0.657
RP67652023	RP_001	RP005501,RP005502,RP005503	450.3214	[M+H]+	93353	4.256
RP37731063	RP_001	RP019001,RP019002,RP019003	225.06589999999997	[M+H]+	95069	4.344
RP59386600	RP_001	RP016501,RP016502,RP016503	237.12340000000003	[M+H]+	96814	2.425
RP35093398	RP_001	RP012901,RP012902,RP012903	194.0812	[M+H]+	99223	3.251
RP89398573	RP_001	RP030701,RP030702,RP030703	282.1197	[M+H]+	102175	1.023
RP43010686	RP_001	RP031201,RP031202,RP031203	282.1197	[M+H]+	102213	0.778
RP68517580	RP_001	RP020801,RP020802,RP020803	214.1074	[M+H]+	119133	2.75
RP05081663	RP_001	RP021101,RP021102,RP021103	298.2013	[M+H]+	127864	5.277
RP54168702	RP_001	RP021301,RP021302,RP021303	188.09170000000003	[M+H]+	130846	0.9129999999999999
RP28025023	RP_001	RP001701,RP001702,RP001703	116.0706	[M+H]+	145742	0.617
RP01264756	RP_001	RP024601,RP024602,RP024603	243.2319	[M+H]+	151014	6.986
RP35583434	RP_001	RP027101,RP027102,RP027103	409.29490000000004	[M+H]+	160636	4.617
RP62496326	RP_001	RP030801,RP030802,RP030803	413.1415	[M+H]+	161466	2.441
RP98917566	RP_001	RP002101,RP002102,RP002103	132.1019	[M+H]+	164608	0.726
RP13180041	RP_001	RP007201,RP007202,RP007203	377.305	[M+H]+	164853	5.809
RP05459321	RP_001	RP021901,RP021902,RP021903	245.0954	[M+H]+	171548	2.811
RP25834302	RP_001	RP026501,RP026502,RP026503	407.2792	[M+H]+	188292	4.389
RP99580146	RP_001	RP018701,RP018702,RP018703	269.0557	[M+H]+	193025	4.018
RP54688519	RP_001	RP005801,RP005802,RP005803	500.3039999999999	[M+H]+	387316	4.293
RP15041027	RP_001	RP016001,RP016002,RP016003	175.1077	[M+H]+	439232	0.602
RP39461186	RP_001	RP023001,RP023002,RP023003	505.1763	[M+H]+	439242	0.59
RP40384161	RP_001	RP014601,RP014602,RP014603	223.0747	[M+H]+	439258	0.589
RP46920440	RP_001	RP006101,RP006102,RP006103	484.3091	[M+H]+	439763	4.902
RP70264168	RP_001	RP020101,RP020102,RP020103	172.0968	[M+H]+	443433	2.223
RP91823444	RP_001	RP008001,RP008002,RP008003	391.2843	[M+H]+	444262	4.972
RP18396806	RP_001	RP018301,RP018302,RP018303	149.0597	[M+H]+	444539	3.9500000000000006
RP50484733	RP_001	RP013501,RP013502,RP013503	301.2162	[M+H]+	444795	6.91
RP82127390	RP_001	RP032001,RP032002,RP032003	259.0925	[M+H]+	445408	0.806
RP04984529	RP_001	RP029601,RP029602,RP029603	329.2475	[M+H]+	445580	6.78
RP09578360	RP_001	RP030501,RP030502,RP030503	303.2319	[M+H]+	446284	6.59
RP01583602	RP_001	RP015901,RP015902,RP015903	196.0604	[M+H]+	450272	3.102
RP13367129	RP_001	RP013101,RP013102,RP013103	377.1456	[M+H]+	493570	2.751
RP63013771	RP_001	RP025801,RP025802,RP025803	524.3711	[M+H]+	497299	6.585
RP86644222	RP_001	RP007601,RP007602,RP007603	375.28939999999994	[M+H]+	543448	6.211000000000001
RP11574190	RP_001	RP016801,RP016802,RP016803	165.0546	[M+H]+	637542	3.032
RP84608337	RP_001	RP017401,RP017402,RP017403	225.0757	[M+H]+	637775	3.156
RP57963306	RP_001	RP014201,RP014202,RP014203	285.2213	[M+H]+	638015	7.056
RP67037871	RP_001	RP016701,RP016702,RP016703	181.0495	[M+H]+	689043	2.706
RP40796663	RP_001	RP011101,RP011102,RP011103	163.0754	[M+H]+	731767	4.849
RP22266504	RP_001	RP006001,RP006002,RP006003	500.3039999999999	[M+H]+	2733768	4.401
RP97952709	RP_001	RP026601,RP026602,RP026603	405.2636	[M+H]+	3080560	4.147
RP79359147	RP_001	RP008101,RP008102,RP008103	391.2843	[M+H]+	3080612	5.054
RP54904073	RP_001	RP025501,RP025502,RP025503	260.1856	[M+H]+	3246938	3.163
RP54095763	RP_001	RP020201,RP020202,RP020203	200.1281	[M+H]+	3462373	3.506
RP45426495	RP_001	RP020301,RP020302,RP020303	228.1594	[M+H]+	3474204	4.396
