accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
AU59366789	AU_001	AU112907,AU112908,AU112909,AU112910,AU112911	559.2603	[M+H]+	60823	C33H35FN2O5	1.8208000000000002
AU62729394	AU_001	AU111207,AU111208,AU111209,AU111210,AU111211	436.23429999999996	[M+H]+	60846	C24H29N5O3	1.9594
AU11900338	AU_001	AU218907,AU218908,AU218909,AU218910,AU218911	453.2748	[M+H]+	65981	C27H36N2O4	1.5206
AU21212327	AU_001	AU225107,AU225108,AU225109,AU225110,AU225111	515.2442	[M+H]+	65999	C33H30N4O2	2.1426000000000003
AU99626978	AU_001	AU214507,AU214508,AU214509,AU214510	182.0482	[M+H]+	71158	C5H11NO4S	5.7915
AU81505404	AU_001	AU223207,AU223208,AU223209,AU223210	136.0505	[M+H]+	75771	C6H5N3O	2.8009999999999997
AU68657307	AU_001	AU105307,AU105308,AU105309,AU105310,AU105311	748.4842	[M+H]+	84029	C38H69NO13	6.2654
AU29931163	AU_001	AU405507,AU405508,AU405509,AU405511	154.0167	[M+H]+	88761	C6H4ClN3	1.53175
AU53879599	AU_001	AU166407,AU166408,AU166409,AU166410,AU166411	414.26390000000004	[M+H]+	114976	C25H35NO4	6.226
AU95137267	AU_001	AU222907,AU222908,AU222909,AU222910,AU222911	251.1543	[M+H]+	115194	C17H18N2	6.2966
AU26523996	AU_001	AU214807,AU214808,AU214809,AU214810,AU214811	705.397	[M+H]+	148192	C38H52N6O7	1.5707999999999998
AU29374588	AU_001	AU218107,AU218108,AU218109,AU218110,AU218111	557.3044	[M+H]+	208898	C31H44N2O5S	5.859399999999999
AU95593352	AU_001	AU217907,AU217908,AU217909,AU217910,AU217911	548.2425	[M+H]+	213039	C27H37N3O7S	1.4806
AU00744613	AU_001	AU219207,AU219208,AU219209,AU219210,AU219211	721.32	[M+H]+	392622	C37H48N6O5S2	1.6154
AU40809322	AU_001	AU160507,AU160508,AU160509,AU160510	171.1128	[M+H]+	441341	C8H14N2O2	2.0705
AU34336454	AU_001	AU203207,AU203208,AU203209,AU203210,AU203211	435.2177	[M+H]+	443967	C24H31FO6	1.5151999999999997
AU20230099	AU_001	AU220107	115.0866	[M+H]+	550774	C5H10N2O	6.895
AU20989403	AU_001	AU203707,AU203708,AU203709,AU203710,AU203711	160.0272	[M+H]+	594330	C5H6ClN3O	1.7690000000000001
AU54594285	AU_001	AU105507,AU105508,AU105509,AU105510,AU105511	494.3299	[M+H]+	656958	C28H47NO4S	6.1348
AU66890747	AU_001	AU116707,AU116708,AU116709	115.0324	[M+H]+	1349907	C4H6N2S	1.8163333333333334
AU05911285	AU_001	AU225707,AU225708,AU225709,AU225710,AU225711	408.1254	[M+H]+	4369359	C16H15F6N5O	6.295800000000001
AU08655070	AU_001	AU105707,AU105708,AU105709,AU105710,AU105711	916.5264	[M+H]+	5280440	C46H77NO17	6.270999999999999
AU01519645	AU_001	AU221007,AU221008,AU221009,AU221010,AU221011	338.1751	[M+H]+	5281071	C21H23NO3	6.3762
AU68343048	AU_001	AU162307,AU162308,AU162309,AU162310,AU162311	300.1594	[M+H]+	5284371	C18H21NO3	6.3532
AU39024206	AU_001	AU217807,AU217808,AU217809,AU217810,AU217811	302.1751	[M+H]+	5284543	C18H23NO3	6.571599999999999
AU45467962	AU_001	AU160207,AU160208,AU160209,AU160210,AU160211	316.1543	[M+H]+	5284603	C18H21NO4	6.2332
AU77017996	AU_001	AU158007,AU158008,AU158009,AU158010,AU158011	286.1438	[M+H]+	5288826	C17H19NO3	6.594200000000001
AU80785177	AU_001	AU313307,AU313308,AU313309,AU313310,AU313311	224.0682	[M+H]+	5371562	C7H14NO5P	1.6385999999999998
AU66998243	AU_001	AU153307,AU153308,AU153309,AU153310,AU153311	370.1649	[M+H]+	5462328	C21H23NO5	5.985000000000001
AU90255299	AU_001	AU166807,AU166808,AU166809,AU166810,AU166811	160.1332	[M+H]+	5486971	C8H17NO2	6.484
AU56522255	AU_001	AU212907,AU212908,AU212909	359.16349999999994	[M+H]+	6435415	C16H26N2O5S	7.355333333333333
AU17312563	AU_001	AU117907,AU117908,AU117909,AU117910,AU117911	786.3596	[M+H]+	6436173	C43H51N3O11	1.616
AU81150557	AU_001	AU218507,AU218508,AU218509,AU218510,AU218511	837.5318	[M+H]+	6915744	C41H76N2O15	6.1856
AU59446289	AU_001	AU226607	304.202	[M+H]+	6918537	C17H25N3O2	6.644
AU14613661	AU_001	AU105007,AU105008,AU105011	646.1497	[M+H]+	7048632	C25H27N9O8S2	5.712666666666667
AU02424063	AU_001	AU170607,AU170608,AU170609,AU170610,AU170611	342.1852	[M+H]+	10382701	C24H23NO	1.3574
AU89392360	AU_001	AU170407,AU170408,AU170409,AU170410,AU170411	328.1696	[M+H]+	10471670	C23H21NO	1.3674
AU75276744	AU_001	AU155507,AU155508,AU155509,AU155510,AU155511	282.1601	[M+H]+	11500131	C17H19N3O	6.2832
AU66169982	AU_001	AU202007,AU202008,AU202009,AU202010,AU202011	734.4685	[M+H]+	13923912	C37H67NO13	6.1432
AU78010642	AU_001	AU156807,AU156808,AU156809	413.1983	[M+H]+	57568992	C22H25FN4O3	6.852333333333334
AU43432881	AU_001	AU203107,AU203108,AU203109,AU203110,AU203111	390.1084	[M+H]+	66685656	C21H15N3O5	1.5506
AU17288552	AU_001	AU151707,AU151708,AU151709,AU151710,AU151711	313.1481	[M+H]+	135398745	C17H20N4S	6.7266
