accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EQ75168148	EQ_004	EQ303017,EQ303018,EQ303019,EQ303020,EQ303021,EQ303022	392.222	[M]+	5596	C25H30NO3+	6.1000000000000005
EQ88693040	EQ_004	EQ315301,EQ315302,EQ315303,EQ315304,EQ315305,EQ315306	116.1434	[M+H]+	5603	C7H17N	4.8
EQ38425702	EQ_004	EQ064501,EQ064502,EQ064503,EQ064504,EQ064505,EQ064506	278.21149999999994	[M+H]+	5656	C17H27NO2	6.2
EQ19244594	EQ_004	EQ303101,EQ303102,EQ303103,EQ303104,EQ303105,EQ303106	245.2012	[M+H]+	5709	C16H24N2	8.0
EQ55321851	EQ_004	EQ313201,EQ313202,EQ313203,EQ313204,EQ313205,EQ313206	213.03279999999998	[M+H]+	5734	C8H8N2O3S	4.3999999999999995
EQ59515199	EQ_004	EQ332501,EQ332502,EQ332503,EQ332504,EQ332505,EQ332506	184.0968	[M+H]+	5816	C9H13NO3	0.7999999999999999
EQ71609154	EQ_004	EQ324301,EQ324305	359.1853	[M+H]+	5865	C21H26O5	7.5
EQ15394378	EQ_004	EQ308501,EQ308502,EQ308503,EQ308504,EQ308505,EQ308506	289.2162	[M+H]+	5881	C19H28O2	11.200000000000001
EQ53882630	EQ_004	EQ307001,EQ307002,EQ307003,EQ307004,EQ307005,EQ307006	323.0196	[M+H]+	5959	C11H12Cl2N2O5	5.8
EQ90995941	EQ_004	EQ325502,EQ325503,EQ325504,EQ325505,EQ325506	315.2319	[M+H]+	5994	C21H30O2	13.1
EQ93393860	EQ_004	EQ333901,EQ333902,EQ333903,EQ333904,EQ333905,EQ333906	168.1019	[M+H]+	6041	C9H13NO2	0.9
EQ34791710	EQ_004	EQ303801,EQ303802,EQ303803,EQ303804,EQ303805,EQ303806	202.08629999999997	[M+H]+	6129	C12H11NO2	7.6000000000000005
EQ17125647	EQ_004	EQ328501,EQ328502,EQ328503,EQ328504,EQ328505,EQ328506	204.1019	[M+H]+	6476	C12H13NO2	6.8
EQ44264690	EQ_004	EQ315401,EQ315402,EQ315403,EQ315404,EQ315405,EQ315406	183.07809999999998	[M+H]+	6535	C6H15O4P	6.2
EQ02619647	EQ_004	EQ311101,EQ311102,EQ311103,EQ311104,EQ311105,EQ311106	165.1022	[M+H]+	7560	C9H12N2O	4.8999999999999995
EQ36528468	EQ_004	EQ315001,EQ315002,EQ315003,EQ315004,EQ315005,EQ315006	186.2216	[M+H]+	7622	C12H27N	5.3999999999999995
EQ87516913	EQ_004	EQ315101,EQ315102,EQ315103,EQ315104,EQ315105,EQ315106	127.07269999999998	[M+H]+	7955	C3H6N6	0.7999999999999999
EQ32263743	EQ_004	EQ309701,EQ309702,EQ309703,EQ309704,EQ309705,EQ309706	292.0968	[M+H]+	8594	C18H13NO3	7.2
EQ56836299	EQ_004	EQ325301,EQ325302,EQ325303,EQ325304	103.0614	[M+H]+	8859	C2H6N4O	0.8
EQ02876129	EQ_004	EQ324201,EQ324205	393.2072	[M+H]+	9782	C22H29FO5	9.2
EQ39148949	EQ_004	EQ308801,EQ308802,EQ308803,EQ308804,EQ308805,EQ308806	199.0866	[M+H]+	10316	C12H10N2O	13.200000000000001
EQ75143625	EQ_004	EQ282901,EQ282902,EQ282903,EQ282904,EQ282905,EQ282906	150.1277	[M+H]+	10836	C10H15N	3.8000000000000003
EQ02416447	EQ_004	EQ309201,EQ309202,EQ309203,EQ309204,EQ309205,EQ309206	170.0964	[M+H]+	11487	C12H11N	11.299999999999999
EQ70774402	EQ_004	EQ310101,EQ310102,EQ310103,EQ310104,EQ310105,EQ310106	318.0018	[M+H]+	12901	C11H12NO4PS2	9.5
EQ65576220	EQ_004	EQ303401,EQ303402,EQ303403,EQ303404,EQ303405,EQ303406	228.1277	[M+H]+	13263	C9H17N5S	7.2
EQ83144186	EQ_004	EQ311201,EQ311202,EQ311203,EQ311204,EQ311205,EQ311206	247.0375	[M+H]+	13676	C10H15OPS2	12.9
EQ01513165	EQ_004	EQ309601,EQ309602,EQ309603,EQ309604,EQ309605,EQ309606	302.9691	[M+H]+	13709	C6H11N2O4PS3	9.1
EQ67462019	EQ_004	EQ029701,EQ029702,EQ029703,EQ029704,EQ029705,EQ029706	332.96959999999996	[M+H]+	14145	C9H11Cl2FN2O2S2	11.6
EQ28417394	EQ_004	EQ312701,EQ312702,EQ312703,EQ312704,EQ312705,EQ312706	222.11249999999998	[M+H]+	15459	C12H15NO3	8.1
EQ87000348	EQ_004	EQ317301,EQ317302,EQ317303,EQ317304,EQ317305,EQ317306	215.05819999999997	[M+H]+	15629	C9H11ClN2O2	8.0
EQ65960764	EQ_004	EQ309801,EQ309802,EQ309803,EQ309804,EQ309805,EQ309806	283.9876	[M+H]+	15787	C12H7Cl2NO3	14.799999999999999
EQ42958257	EQ_004	EQ333001,EQ333002,EQ333003,EQ333004,EQ333005,EQ333006	289.1102	[M+H]+	25215	C16H17ClN2O	10.1
EQ90992140	EQ_004	EQ309901,EQ309902,EQ309903,EQ309904,EQ309905,EQ309906	347.1019999999999	[M+H]+	29393	C12H18N4O6S	12.1
EQ46400544	EQ_004	EQ317501,EQ317502,EQ317503,EQ317504,EQ317505,EQ317506	256.029	[M+H]+	32154	C12H11Cl2NO	11.0
EQ53826392	EQ_004	EQ308301,EQ308302,EQ308303,EQ308304,EQ308305,EQ308306	366.1118000000001	[M+H]+	33613	C16H19N3O5S	2.3000000000000003
EQ84912404	EQ_004	EQ328701,EQ328702,EQ328703,EQ328704,EQ328705,EQ328706	268.104	[M+H]+	35370	C10H13N5O4	4.3
EQ23766407	EQ_004	EQ310201,EQ310202,EQ310203,EQ310204,EQ310205,EQ310206	284.02399999999994	[M+H]+	36242	C13H11Cl2NO2	11.5
EQ18423899	EQ_004	EQ306001,EQ306002,EQ306003,EQ306004,EQ306005,EQ306006	330.0407	[M+H]+	37517	C13H13Cl2N3O3	12.299999999999999
EQ01756062	EQ_004	EQ286001,EQ286002,EQ286003,EQ286005,EQ286006	245.08800000000002	[M+H]+	37542	C8H12N4O5	0.9
EQ17144910	EQ_004	EQ311601,EQ311602,EQ311603,EQ311604,EQ311605,EQ311606	282.1448	[M+H]+	38479	C13H19N3O4	16.0
EQ84991530	EQ_004	EQ307201,EQ307202,EQ307203,EQ307204,EQ307205,EQ307206	310.2013	[M+H]+	39147	C17H27NO4	4.2
EQ78979563	EQ_004	EQ317401,EQ317402,EQ317403,EQ317404,EQ317405,EQ317406	362.0401	[M+H]+	39327	C15H11ClF3NO4	15.5
EQ69752888	EQ_004	EQ311901,EQ311902,EQ311903,EQ311904,EQ311905,EQ311906	286.00320000000005	[M+H]+	39676	C12H9Cl2NO3	12.200000000000001
EQ27901503	EQ_004	EQ307401,EQ307402,EQ307403,EQ307404,EQ307405,EQ307406	391.0862	[M+H]+	40326	C21H20Cl2O3	18.0
EQ23811960	EQ_004	EQ329001,EQ329002,EQ329003,EQ329004,EQ329005,EQ329006	234.18519999999998	[M+H]+	41049	C15H23NO	4.8999999999999995
EQ65682904	EQ_004	EQ314501,EQ314502,EQ314503,EQ314504,EQ314505,EQ314506	349.1329	[M+H]+	41781	C16H20N4O3S	6.7
EQ43546127	EQ_004	EQ311301,EQ311302,EQ311303,EQ311304,EQ311305,EQ311306	302.1387	[M+H]+	42504	C17H19NO4	10.0
EQ66222893	EQ_004	EQ303201,EQ303202,EQ303203,EQ303204,EQ303205,EQ303206	362.0038	[M+H]+	44073	C14H7ClF3NO5	12.299999999999999
EQ86429394	EQ_004	EQ311801,EQ311802,EQ311803,EQ311804,EQ311805,EQ311806	359.0405	[M+H]+	47445	C15H10ClF3N2O3	13.799999999999999
EQ20850185	EQ_004	EQ309301,EQ309302,EQ309303,EQ309304,EQ309305,EQ309306	384.14170000000007	[M+H]+	50897	C19H20F3NO4	15.1
EQ02233743	EQ_004	EQ306901,EQ306902,EQ306903,EQ306904,EQ306905,EQ306906	368.04660000000007	[M+H]+	51039	C15H14ClN3O4S	4.1000000000000005
EQ66874089	EQ_004	EQ303501,EQ303502,EQ303503,EQ303504,EQ303505,EQ303506	326.1751	[M+H]+	51369	C20H23NO3	13.0
EQ38328641	EQ_004	EQ313901,EQ313902,EQ313903,EQ313904,EQ313905,EQ313906	405.2636	[M+H]+	53232	C24H36O5	15.299999999999999
EQ53826951	EQ_004	EQ310001,EQ310002,EQ310003,EQ310004,EQ310005,EQ310006	279.1339	[M+H]+	53735	C14H18N2O4	6.3999999999999995
EQ35194736	EQ_004	EQ314401,EQ314402,EQ314403,EQ314404,EQ314405,EQ314406	419.2792	[M+H]+	54454	C25H38O5	16.0
EQ55407350	EQ_004	EQ013901,EQ013902,EQ013903,EQ013904,EQ013905,EQ013906	240.07860000000002	[M+H]+	54778	C12H14ClNO2	9.5
EQ32957389	EQ_004	EQ332401,EQ332402,EQ332403,EQ332404,EQ332405,EQ332406	564.3085	[M+H]+	55891	C30H46NO7P	16.599999999999998
EQ96604819	EQ_004	EQ310601,EQ310602,EQ310603,EQ310604,EQ310605,EQ310606	248.04999999999998	[M+H]+	60877	C8H10FN3O3S	2.1
EQ35719779	EQ_004	EQ284501,EQ284505,EQ284506	360.1565	[M+H]+	60953	C15H22FN3O6	7.8
EQ31920075	EQ_004	EQ330401,EQ330402,EQ330403,EQ330404,EQ330405,EQ330406	268.104	[M+H]+	60961	C10H13N5O4	1.0999999999999999
EQ80596971	EQ_004	EQ311401,EQ311402,EQ311403,EQ311404,EQ311405,EQ311406	251.0234	[M+H]+	62773	C9H12ClO4P	9.1
EQ55762830	EQ_004	EQ329201,EQ329202,EQ329203,EQ329204,EQ329205,EQ329206	316.0347	[M+H]+	64139	C14H9ClF3NO2	13.0
EQ52720159	EQ_004	EQ325701,EQ325704,EQ325705,EQ325706	285.9718	[M+H]+	67136	C6H8ClN3O4S2	1.7
EQ63748512	EQ_004	EQ318501,EQ318502,EQ318503,EQ318504,EQ318505,EQ318506	70.04	[M+H]+	67516	C2H3N3	1.0
EQ49517884	EQ_004	EQ328401,EQ328402,EQ328403,EQ328404,EQ328405,EQ328406	312.1958	[M+H]+	68861	C20H25NO2	8.200000000000001
EQ34767261	EQ_004	EQ284401,EQ284402,EQ284403,EQ284404,EQ284405,EQ284406	251.1754	[M+H]+	77991	C14H22N2O2	5.0
EQ06266622	EQ_004	EQ326001,EQ326002,EQ326003,EQ326004,EQ326005,EQ326006	191.9881	[M+H]+	81410	C6H6ClNO2S	4.3999999999999995
EQ46848330	EQ_004	EQ333701,EQ333702,EQ333703,EQ333704,EQ333705,EQ333706	180.1019	[M+H]+	81897	C10H13NO2	5.6000000000000005
EQ64054898	EQ_004	EQ329501,EQ329502,EQ329503,EQ329504,EQ329505,EQ329506	349.2162	[M+H]+	82146	C24H28O2	19.0
EQ10072224	EQ_004	EQ300701,EQ300702,EQ300703,EQ300704,EQ300705,EQ300706	160.1808	[M+H]+	82728	C8H21N3	0.7000000000000001
EQ28263165	EQ_004	EQ317101,EQ317102,EQ317103,EQ317104,EQ317105,EQ317106	320.1524	[M+H]+	86210	C17H22ClN3O	13.799999999999999
EQ91972040	EQ_004	EQ306201,EQ306202,EQ306203,EQ306204,EQ306205,EQ306206	224.11819999999997	[M+H]+	86296	C14H13N3	11.1
EQ76219372	EQ_004	EQ317201,EQ317202,EQ317203,EQ317204,EQ317205,EQ317206	418.0138	[M+H]+	86422	C14H13Cl2N5O4S	7.6000000000000005
