accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
EA72709445	EA_002	EA021301,EA021314	192.1383	[M+H]+	4284	C12H17NO	8.6
EA89340780	EA_002	EA281901,EA281914	231.1104	[M+H]+	4296	C11H13F3N2	5.9
EA96497358	EA_002	EA023201,EA023214	320.1405	[M+H]+	4539	C16H18FN3O3	4.4
EA96172498	EA_002	EA274301,EA274314	287.0582	[M+H]+	4616	C15H11ClN2O2	9.0
EA19868282	EA_002	EA023001,EA023014	229.0859	[M+H]+	4632	C14H12O3	12.1
EA87432021	EA_002	EA064401,EA064414	384.0824	[M+H]+	4679	C16H15F2N3O4S	6.6
EA60643817	EA_002	EA019501,EA019514	219.1128	[M+H]+	4909	C12H14N2O2	5.4
EA39002619	EA_002	EA013201,EA013214	226.1662	[M+H]+	4928	C10H19N5O	6.7
EA21230636	EA_002	EA013301,EA013314	242.1434	[M+H]+	4929	C10H19N5S	8.5
EA89897978	EA_002	EA070801,EA070814	212.0837	[M+H]+	4931	C11H14ClNO	8.6
EA20447094	EA_002	EA274101,EA274114	230.1167	[M+H]+	4937	C9H16ClN5	9.9
EA03903951	EA_002	EA017101,EA017114	260.1645	[M+H]+	4946	C16H21NO2	6.6
EA46232934	EA_002	EA017901,EA017914	251.0597	[M+H]+	5215	C10H10N4O2S	2.2
EA84654335	EA_002	EA026201,EA026214	202.0854	[M+H]+	5216	C7H12ClN5	6.9
EA77716831	EA_002	EA017001,EA017014	273.1267	[M+H]+	5253	C12H20N2O3S	1.6
EA15481663	EA_002	EA018301,EA018314	311.0809	[M+H]+	5323	C12H14N4O4S	5.7
EA31576246	EA_002	EA018101,EA018114	279.091	[M+H]+	5327	C12H14N4O2S	3.9
EA73078175	EA_002	EA029801,EA029814	254.0594	[M+H]+	5329	C10H11N3O3S	4.6
EA13253976	EA_002	EA023401,EA023414	250.0645	[M+H]+	5336	C11H11N3O2S	2.9
EA73520606	EA_002	EA018501,EA018514	256.0209	[M+H]+	5340	C9H9N3O2S2	2.8
EA10964877	EA_002	EA019901,EA019914	291.1452	[M+H]+	5578	C14H18N4O3	3.8
EA56053953	EA_002	EA286101,EA286114	295.2169	[M+H]+	5584	C20H26N2	8.7
EA12543941	EA_002	EA064501,EA064514	278.2115	[M+H]+	5656	C17H27NO2	6.2
EA38355527	EA_002	EA261201,EA261214	393.2072	[M+H]+	5743	C22H29FO5	9.5
EA17847038	EA_002	EA278301,EA278314	361.201	[M+H]+	5755	C21H28O5	8.0
EA74046778	EA_002	EA268201,EA268214	609.2807	[M+H]+	5770	C33H40N2O9	8.3
EA40493007	EA_002	EA070201,EA070214	232.1444	[M+H]+	6009	C13H17N3O	2.6
EA21621091	EA_002	EA295701,EA295714	289.1215	[M+H]+	6336	C15H17ClN4	11.2
EA23328299	EA_002	EA016301,EA016314	229.1223	[M+H]+	6623	C15H16O2	14.0
EA40864107	EA_002	EA262101,EA262114	375.2166	[M+H]+	6741	C22H30O5	9.2
EA51280331	EA_002	EA016601,EA016614	120.0556	[M+H]+	7220	C6H5N3	4.4
EA54134009	EA_002	EA005201,EA005214	136.1121	[M+H]+	7464	C9H13N	5.2
EA32808727	EA_002	EA281301,EA281314	180.0689	[M+H]+	7533	C6H13NO3S	3.6
EA16045465	EA_002	EA298801,EA298814	314.9853	[M+H]+	7547	C13H9Cl3N2O	14.8
EA60602712	EA_002	EA064301,EA064314	135.1016	[M+H]+	8150	C6H14O3	3.2
EA71750744	EA_002	EA065301,EA065314	209.0267	[M+H]+	8420	C10H8O3S	5.2
EA89014735	EA_002	EA065201,EA065214	174.0219	[M+H]+	8479	C6H7NO3S	0.9
EA35071060	EA_002	EA016701,EA016714	134.0713	[M+H]+	8705	C7H7N3	5.8
EA24450506	EA_002	EA016101,EA016114	199.0633	[M+H]+	8800	C9H11ClN2O	6.7
EA87927417	EA_002	EA099201,EA099214	194.0964	[M+H]+	9212	C14H11N	11.0
EA34486399	EA_002	EA275801,EA275814	166.1226	[M+H]+	9294	C10H15NO	2.9
EA00312767	EA_002	EA026601,EA026614	261.0233	[M+H]+	9411	C9H13BrN2O2	7.0
EA99328862	EA_002	EA016001,EA016014	249.0192	[M+H]+	9502	C9H10Cl2N2O2	10.0
EA46909554	EA_002	EA282901,EA282914	150.1277	[M+H]+	10836	C10H15N	3.7
EA23166589	EA_002	EA018901,EA018914	734.4685	[M+H]+	12560	C37H67NO13	8.5
EA02739772	EA_002	EA066701,EA066714	198.1349	[M+H]+	12654	C8H15N5O	4.9
EA57811121	EA_002	EA030601,EA030614	242.1434	[M+H]+	13450	C10H19N5S	8.5
EA75396496	EA_002	EA013801,EA013814	134.0713	[M+H]+	13624	C7H7N3	2.7
EA90017561	EA_002	EA270501,EA270514	289.1312	[M+H]+	13754	C12H21N2O4P	9.5
EA32822154	EA_002	EA028701,EA028714	174.0541	[M+H]+	13878	C5H8ClN5	4.3
EA35637045	EA_002	EA278201,EA278214	205.1911	[M+H]+	14052	C10H24N2O2	9.6
EA93340002	EA_002	EA015701,EA015714	212.1506	[M+H]+	15359	C9H17N5O	5.7
EA62556153	EA_002	EA012501,EA012514	141.0771	[M+H]+	15466	C5H8N4O	1.7
EA50224836	EA_002	EA008801,EA008814	222.0429	[M+H]+	15546	C10H8ClN3O	5.2
EA70907395	EA_002	EA008501,EA008514	189.9821	[M+H]+	16183	C7H5Cl2NO	4.0
EA83689610	EA_002	EA293701,EA293714	226.0896	[M+H]+	16248	C11H15NO2S	10.4
EA52749666	EA_002	EA294901,EA294914	235.1441	[M+H]+	16559	C13H18N2O2	8.6
EA94871436	EA_002	EA028901,EA028914	204.993	[M+H]+	16854	C7H6Cl2N2O	8.3
EA22592700	EA_002	EA030101,EA030114	152.0165	[M+H]+	17520	C7H5NOS	5.1
EA30748956	EA_002	EA295301,EA295314	242.0845	[M+H]+	17521	C11H15NO3S	4.9
EA63119832	EA_002	EA015601,EA015614	231.0434	[M+H]+	18752	C8H10N2O4S	2.4
EA89881662	EA_002	EA029401,EA029414	219.0086	[M+H]+	19113	C8H8Cl2N2O	8.5
EA31320753	EA_002	EA032601,EA032614	215.0703	[M+H]+	19539	C13H10O3	11.5
EA45502659	EA_002	EA295101,EA295114	321.9023	[M+H]+	21803	C7H7Cl3NO3PS	14.0
EA09375566	EA_002	EA028401,EA028414	230.1167	[M+H]+	22206	C9H16ClN5	10.1
EA46111331	EA_002	EA030901,EA030914	188.0697	[M+H]+	22563	C6H10ClN5	5.6
EA54310456	EA_002	EA067001,EA067014	230.1167	[M+H]+	23712	C9H16ClN5	9.8
EA96208444	EA_002	EA014401,EA014414	301.1183	[M+H]+	24743	C16H16N2O4	9.2
EA12878630	EA_002	EA009401,EA009414	301.1183	[M+H]+	24744	C16H16N2O4	9.5
EA73452831	EA_002	EA032501,EA032514	201.091	[M+H]+	26295	C13H12O2	9.8
EA25078144	EA_002	EA285701,EA285714	205.0794	[M+H]+	26879	C11H12N2S	2.9
EA20433053	EA_002	EA012001,EA012014	272.1645	[M+H]+	27189	C17H21NO2	11.7
EA01554990	EA_002	EA027301,EA027314	213.0789	[M+H]+	27375	C10H13ClN2O	8.2
EA94365592	EA_002	EA013601,EA013614	237.1234	[M+H]+	27689	C12H16N2O3	6.6
EA12955940	EA_002	EA065701,EA065714	425.1871	[M+H]+	29029	C18H33ClN2O5S	6.7
EA85604529	EA_002	EA281401	613.2127	[M+H]+	30231	C28H36O15	7.2
EA88402542	EA_002	EA009001,EA009014	215.0961	[M+H]+	30479	C8H14N4OS	6.9
EA04849845	EA_002	EA275901,EA275914	241.0963	[M+H]+	30773	C9H13ClN6	6.6
EA77702758	EA_002	EA271101,EA271114	239.1503	[M+H]+	31645	C11H18N4O2	5.0
EA69553921	EA_002	EA294501,EA294514	189.1598	[M+H]+	32490	C9H20N2O2	2.4
EA23861382	EA_002	EA028001,EA028014	149.9775	[M+H]+	33344	C4H4ClNOS	3.7
EA37114254	EA_002	EA011701,EA011714	287.0948	[M+H]+	33360	C13H18O5S	10.0
EA87964971	EA_002	EA066901,EA066914	226.1662	[M+H]+	33443	C10H19N5O	6.7
EA47272295	EA_002	EA030001,EA030014	214.126	[M+H]+	33528	C11H19NOS	11.6
EA54889653	EA_002	EA256701,EA256714	264.1958	[M+H]+	33741	C16H25NO2	4.9
EA53309134	EA_002	EA034201,EA034214	644.7875	[M+H]+	34536	C12H11I3N2O5	1.3
EA52072335	EA_002	EA010701,EA010714	294.1965	[M+H]+	36324	C19H23N3	15.4
EA77378994	EA_002	EA033101,EA033114	163.123	[M+H]+	36326	C10H14N2	4.5
EA32200622	EA_002	EA034601,EA034614	226.1662	[M+H]+	36584	C10H19N5O	6.7
EA07178395	EA_002	EA028601,EA028614	207.1492	[M+H]+	36679	C12H18N2O	8.7
EA16884612	EA_002	EA006901,EA006914	258.0714	[M+H]+	36867	C12H16ClNOS	13.3
EA36607159	EA_002	EA273901,EA273914	293.1051	[M+H]+	37907	C15H17ClN2O2	8.1
EA77043328	EA_002	EA005801,EA005814	203.0927	[M+H]+	38854	C10H10N4O	4.9
EA99643536	EA_002	EA020901,EA020914	362.1154	[M+H]+	39042	C19H20ClNO4	10.6
EA29789755	EA_002	EA070701,EA070714	256.1099	[M+H]+	39722	C13H18ClNO2	9.1
EA50971974	EA_002	EA020301,EA020314	207.138	[M+H]+	39912	C13H18O2	13.6
EA97740999	EA_002	EA294601,EA294614	255.933	[M+H]+	41428	C7H4Cl3NO3	10.3
EA81853484	EA_002	EA009301,EA009314	185.1033	[M+H]+	41909	C7H12N4O2	5.9
EA39084957	EA_002	EA012601,EA012614	216.0325	[M+H]+	42546	C8H9NO4S	4.5
EA84278276	EA_002	EA013501,EA013514	280.1543	[M+H]+	42586	C15H21NO4	8.7
EA02854118	EA_002	EA021201,EA021214	342.0771	[M+H]+	43234	C15H17Cl2N3O2	13.1
EA44464481	EA_002	EA026901,EA026914	278.1055	[M+H]+	49384	C14H16ClN3O	8.5
EA58642481	EA_002	EA013401,EA013414	254.9734	[M+H]+	50465	C7H5Cl2FN2O3	6.9
EA44868198	EA_002	EA294001,EA294014	302.1387	[M+H]+	51605	C17H19NO4	12.6
EA21165445	EA_002	EA012801,EA012814	382.0816	[M+H]+	52999	C14H15N5O6S	7.1
EA43519147	EA_002	EA019101,EA019114	748.4842	[M+H]+	54688	C38H69NO13	9.7
EA01048998	EA_002	EA013901,EA013914	240.0786	[M+H]+	54778	C12H14ClNO2	9.4
EA15533995	EA_002	EA284601,EA284614	256.1696	[M+H]+	54841	C17H21NO	8.0
EA27246454	EA_002	EA019001,EA019014	749.5158	[M+H]+	55185	C38H72N2O12	5.9
EA10017916	EA_002	EA280901,EA280914	431.0683	[M+H]+	56069	C18H14F4N2O4S	9.9
EA81845234	EA_002	EA066101,EA066114	297.1849	[M+H]+	60198	C20H24O2	10.1
EA27743709	EA_002	EA260301,EA260314	264.079	[M+H]+	60750	C9H11F2N3O4	1.0
EA10456457	EA_002	EA281001,EA281014	559.2603	[M+H]+	60823	C33H35FN2O5	12.4
EA45397213	EA_002	EA258301,EA258314	436.2343	[M+H]+	60846	C24H29N5O3	11.2
EA83684262	EA_002	EA258001,EA258014	721.32	[M+H]+	60954	C37H48N6O5S2	13.6
EA09755815	EA_002	EA007101,EA007114	252.1417	[M+H]+	62020	C14H21NOS	14.4
EA62898688	EA_002	EA030501,EA030514	281.9986	[M+H]+	62097	C8H12INO2	8.4
EA45202175	EA_002	EA278401,EA278414	202.2165	[M+H]+	62452	C12H27NO	10.4
EA32772969	EA_002	EA069701,EA069714	268.1543	[M+H]+	62936	C14H21NO4	3.8
EA86715765	EA_002	EA033701,EA033714	319.0732	[M+H]+	64929	C17H15ClO4	12.6
EA24613291	EA_002	EA024801,EA024814	293.0703	[M+H]+	64952	C12H12N4O3S	3.6
EA24745476	EA_002	EA065801,EA065814	313.2122	[M+H]+	65028	C16H28N2O4	7.0
EA42868605	EA_002	EA029901,EA029914	296.07	[M+H]+	65280	C12H13N3O4S	5.5
EA60708274	EA_002	EA023601,EA023614	246.1237	[M+H]+	65743	C13H15N3O2	3.7
EA75981514	EA_002	EA289801,EA289814	835.9032	[M+H]+	65985	C20H28I3N3O9	1.6
EA26785305	EA_002	EA280501,EA280514	515.2442	[M+H]+	65999	C33H30N4O2	9.2
EA80227701	EA_002	EA024701,EA024714	321.1016	[M+H]+	66855	C14H16N4O3S	4.5
EA50857088	EA_002	EA024901,EA024914	298.0315	[M+H]+	67183	C11H11N3O3S2	4.1
EA57519469	EA_002	EA270801,EA270814	264.1343	[M+H]+	68214	C13H17N3O3	5.2
EA80853925	EA_002	EA284801,EA284814	182.0482	[M+H]+	71158	C5H11NO4S	1.0
EA59729288	EA_002	EA103801,EA103814	232.1081	[M+H]+	72666	C12H13N3O2	3.7
EA45752470	EA_002	EA012901,EA012914	411.1081	[M+H]+	73281	C15H18N6O6S	7.1
EA29474744	EA_002	EA009601,EA009614	376.0381	[M+H]+	73665	C15H16Cl3N3O2	12.2
EA37952034	EA_002	EA012401,EA012414	388.038	[M+H]+	73674	C12H13N5O6S2	7.2
EA55710821	EA_002	EA009701,EA009714	316.1076	[M+H]+	73675	C16H15F2N3Si	12.4
EA82063451	EA_002	EA282001,EA282014	177.1386	[M+H]+	75994	C11H16N2	1.2
EA55157663	EA_002	EA029601,EA029614	201.0692	[M+H]+	78441	C8H12N2O2S	6.3
EA00641643	EA_002	EA032701,EA032714	308.1524	[M+H]+	86102	C16H22ClN3O	12.8
EA93119990	EA_002	EA012201,EA012214	444.1321	[M+H]+	86122	C22H22ClN3O5	15.0
EA17514951	EA_002	EA008601,EA008614	292.1211	[M+H]+	86132	C15H18ClN3O	11.5
EA82546298	EA_002	EA293901,EA293914	306.1448	[M+H]+	86137	C15H19N3O4	5.7
EA21193676	EA_002	EA278901,EA278914	298.2741	[M+H]+	86160	C18H35NO2	10.1
EA57459527	EA_002	EA293401,EA293414	406.072	[M+H]+	86173	C19H17Cl2N3O3	14.1
EA46550240	EA_002	EA014801,EA014814	226.1339	[M+H]+	86367	C14H15N3	9.4
EA39664316	EA_002	EA270901,EA270914	256.0596	[M+H]+	86418	C9H10ClN5O2	4.8
EA67552056	EA_002	EA070901,EA070914	364.0737	[M+H]+	86429	C14H13F4N3O2S	11.7
EA70913250	EA_002	EA070101,EA070114	220.1332	[M+H]+	86863	C13H17NO2	4.7
EA99785741	EA_002	EA030201,EA030214	254.1434	[M+H]+	91590	C11H19N5S	9.2
EA71194644	EA_002	EA271201,EA271214	200.1182	[M+H]+	91650	C12H13N3	7.6
EA39533404	EA_002	EA034401,EA034414	282.0481	[M+H]+	91688	C11H17Cl2NOS	15.3
EA82261700	EA_002	EA295801,EA295814	274.2529	[M+H]+	91694	C19H31N	9.5
EA08318548	EA_002	EA014701,EA014714	328.0791	[M+H]+	91701	C15H12F3NO4	10.9
EA25528995	EA_002	EA293101,EA293114	380.9815	[M+H]+	91734	C14H6Cl2F4N2O2	16.1
EA20890777	EA_002	EA011601,EA011614	395.0813	[M+H]+	91735	C19H11F5N2O2	14.4
EA87267084	EA_002	EA025401,EA025414	276.082	[M+H]+	91744	C12H18ClNO2S	10.0
EA42454165	EA_002	EA029001,EA029014	329.0245	[M+H]+	91760	C14H13ClO5S	6.8
EA72604438	EA_002	EA295214	353.2224	[M+H]+	91773	C22H28N2O2	12.4
EA98841485	EA_002	EA013001,EA013014	432.0642	[M+H]+	91779	C14H17N5O7S2	7.9
EA12462628	EA_002	EA025501,EA025514	234.1852	[M+H]+	92299	C15H23NO	11.7
EA80268735	EA_002	EA263701,EA263714	291.2067	[M+H]+	93168	C17H26N2O2	6.3
EA77033933	EA_002	EA014601,EA014614	304.2635	[M+H]+	93365	C20H33NO	9.4
EA93339348	EA_002	EA069801,EA069814	146.0116	[M+H]+	95827	C4H4ClN3O	1.3
EA32872670	EA_002	EA293501,EA293514	369.2173	[M+H]+	105010	C22H28N2O3	10.9
EA82208003	EA_002	EA009501,EA009514	330.0804	[M+H]+	107901	C17H13ClFN3O	11.7
EA29715431	EA_002	EA067101,EA067114	202.0854	[M+H]+	108201	C7H12ClN5	7.6
EA62745701	EA_002	EA270101,EA270114	271.1077	[M+H]+	114725	C15H14N2O3	6.1
EA65506081	EA_002	EA295401,EA295414	253.0309	[M+H]+	115224	C10H9ClN4S	5.8
EA08738827	EA_002	EA105301,EA105314	264.1958	[M+H]+	125017	C16H25NO2	4.8
EA43258554	EA_002	EA034101,EA034114	125.0379	[M+H]+	134472	C2H8N2O2S	1.1
EA08246944	EA_002	EA277001,EA277014	295.1288	[M+H]+	134601	C14H18N2O5	4.8
EA84944114	EA_002	EA066601,EA066614	208.0968	[M+H]+	155385	C11H13NO3	5.6
EA67607583	EA_002	EA024501,EA024514	353.0914	[M+H]+	168167	C14H16N4O5S	6.3
EA04066224	EA_002	EA025801,EA025814	340.0485	[M+H]+	175967	C14H13NO7S	6.2
EA53471916	EA_002	EA293601,EA293614	321.2173	[M+H]+	178565	C18H28N2O3	11.4
EA79122318	EA_002	EA006701,EA006714	234.1489	[M+H]+	179957	C14H19NO2	8.2
EA84148012	EA_002	EA030401,EA030414	193.1335	[M+H]+	182167	C11H16N2O	8.6
EA78117609	EA_002	EA028501,EA028514	179.1179	[M+H]+	185831	C10H14N2O	8.0
EA17741278	EA_002	EA285501,EA285514	557.3044	[M+H]+	208898	C31H44N2O5S	11.5
EA40218458	EA_002	EA070401,EA070414	401.2435	[M+H]+	210326	C23H32N2O4	13.7
EA07150250	EA_002	EA293801,EA293814	343.0399	[M+H]+	213013	C18H12Cl2N2O	10.5
EA48498759	EA_002	EA293301,EA293314	250.016	[M+H]+	213027	C6H8ClN5O2S	4.9
EA66999804	EA_002	EA256401,EA256414	171.1128	[M+H]+	441341	C8H14N2O2	3.0
EA86327273	EA_002	EA299201,EA299214	995.556	[M+H]+	445434	C49H74N10O12	10.2
EA81509647	EA_002	EA280201,EA280214	482.1756	[M+H]+	446157	C22H28FN3O6S	9.2
EA98873724	EA_002	EA281701,EA281714	304.1543	[M+H]+	446220	C17H21NO4	5.0
EA32905914	EA_002	EA280801,EA280814	321.1333	[M+H]+	446541	C17H20O6	9.9
EA50905649	EA_002	EA065901,EA065914	285.1809	[M+H]+	449381	C14H24N2O4	5.1
EA45210030	EA_002	EA011801,EA011814	257.0478	[M+H]+	590774	C11H12O5S	6.0
EA62144590	EA_002	EA069901,EA069914	160.0272	[M+H]+	594330	C5H6ClN3O	2.2
EA65022586	EA_002	EA034001,EA034014	215.0849	[M+H]+	738302	C9H14N2O2S	7.5
EA82471592	EA_002	EA019601,EA019614	315.1485	[M+H]+	3001055	C13H22N4O3S	1.9
EA34585682	EA_002	EA292301,EA292314	990.9768	[M+H]+	3022253	C20H9F34O4P	20.4
EA05920367	EA_002	EA273801,EA273814	331.1435	[M+H]+	3033888	C13H22N4O4S	2.4
EA98654385	EA_002	EA273701,EA273714	331.1435	[M+H]+	3033889	C13H22N4O4S	0.8
EA20602464	EA_002	EA008901,EA008914	404.1241	[M+H]+	3034285	C22H17N3O5	9.9
EA23266725	EA_002	EA265701,EA265714	250.1802	[M+H]+	3451347	C15H23NO2	4.9
EA10050534	EA_002	EA103401,EA103414	264.1958	[M+H]+	3501942	C16H25NO2	6.3
EA42328137	EA_002	EA285401,EA285414	308.0507	[M+H]+	4129546	C15H14ClNO2S	5.7
EA30325075	EA_002	EA290301,EA290314	408.1254	[M+H]+	4369359	C16H15F6N5O	5.2
EA68438655	EA_002	EA018701,EA018714	916.5264	[M+H]+	5280440	C46H77NO17	8.1
EA42132874	EA_002	EA277601,EA277614	425.153	[M+H]+	5281037	C23H24N2O4S	6.3
EA12263616	EA_002	EA278001,EA278014	300.1594	[M+H]+	5284371	C18H21NO3	2.8
EA99270354	EA_002	EA274401,EA274414	286.1438	[M+H]+	5288826	C17H19NO3	1.1
EA96599822	EA_002	EA282501,EA282514	278.1903	[M+H]+	5352621	C20H23N	6.5
EA02770447	EA_002	EA294201,EA294214	163.0536	[M+H]+	5353758	C5H10N2O2S	3.6
EA66970218	EA_002	EA283001,EA283014	342.17	[M+H]+	5360515	C20H23NO4	3.1
EA71994149	EA_002	EA282401,EA282414	272.2009	[M+H]+	5360696	C18H25NO	6.6
EA68927973	EA_002	EA011201,EA011214	199.0826	[M+H]+	5364079	C7H10N4O3	5.6
EA66192082	EA_002	EA294101,EA294114	292.0266	[M+H]+	5821911	C8H10ClN5O3S	4.1
EA44948246	EA_002	EA294401,EA294414	388.131	[M+H]+	5889665	C21H22ClNO4	10.8
EA81897276	EA_002	EA015401,EA015414	314.1387	[M+H]+	6112114	C18H19NO4	12.5
EA76760498	EA_002	EA277901,EA277914	388.1059	[M+H]+	6422843	C19H18ClN3O4	13.4
EA34658475	EA_002	EA050201,EA050214	330.137	[M+H]+	6426849	C15H23NO5S	7.8
EA88660842	EA_002	EA026001,EA026014	322.0777	[M+H]+	6426850	C12H19NO5S2	6.7
EA99340848	EA_002	EA255501,EA255514	359.1635	[M+H]+	6435415	C16H26N2O5S	5.2
EA96573753	EA_002	EA070001,EA070014	296.1412	[M+H]+	6450826	C16H22ClNO2	11.5
EA49585897	EA_002	EA019201,EA019214	837.5318	[M+H]+	6915744	C41H76N2O15	10.1
EA67504743	EA_002	EA294701,EA294714	218.1036	[M+H]+	9576037	C10H11N5O	1.5
EA74679153	EA_002	EA265801,EA265814	250.1802	[M+H]+	9795857	C15H23NO2	6.3
EA72540941	EA_002	EA281501,EA281514	379.2227	[M+H]+	9810996	C20H30N2O5	9.0
