CC1=C(C=CC(=C1)CNCC2=C(C(=C(C=C2)OC)OC)OC)OC	51086164	KHNFSVWONGGILI-UHFFFAOYSA-N	C19H25NO4
COC1=CC=CC(=C1)C2(CCCC2)C(=O)N[C@H]3CC[C@H](C3)C(=O)O	120678315	KALOOSZXVASHQT-HIFRSBDPSA-N	C19H25NO4
CC1CCC(CC1)NC(=O)/C=C/C2=CC(=C(C=C2)OC(=O)C)OC	19004569	OGSWBEZTEOOBSX-YRNVUSSQSA-N	C19H25NO4
CCOCCCNC(=O)C1=CC=C(O1)COC2=CC(=C(C=C2)C)C	19451026	RLPBJDDNGKCNQE-UHFFFAOYSA-N	C19H25NO4
COC1=CC2=C(C[C@@H](CO2)C(=O)N3CCOC4(C3)CCCC4)C=C1	97115779	LJUMMAIHNQOTQL-HNNXBMFYSA-N	C19H25NO4
COC1=CC=C(C=C1)CNC(=O)COC(=O)C[C@H]2C[C@@H]3CC[C@@H]2C3	21174566	ISFBGYVWEKUCIB-BZUAXINKSA-N	C19H25NO4
COC(=O)CC[C@H]1CNC2=C(O1)C=CC(=C2)C=C3CCC(CC3)O	126662535	DOCIJNVNEOJSOE-LYKKTTPLSA-N	C19H25NO4
CC(C)(CCOC)C(=O)N1CC[C@@]2(C1)CC(=O)C3=CC=CC=C3O2	126422592	NJLZHINYUCPDFC-IBGZPJMESA-N	C19H25NO4
CC.CN1CCC2C1C3C(CC2)OC(=O)C4=CC5=C(C=C34)OCO5	142432390	YRUREGKSLKQRPV-UHFFFAOYSA-N	C19H25NO4
CC1=CC(=CC(=C1)OC[C@@H](CN2C(=O)[C@H]3CCCC[C@@H]3C2=O)O)C	94797323	OAXVJVGSBUJWMI-PVAVHDDUSA-N	C19H25NO4
CCOC(=O)C1(CCCN(C1)C(=O)OCC2=CC=CC=C2)CC=C	77231580	UNCPFQLCMLNOSJ-UHFFFAOYSA-N	C19H25NO4
CCOC1=CC=CC=C1OCCOC2=C(C=CC(=C2)OC)CNC	28341168	RHEIKKRQZSZUTP-UHFFFAOYSA-N	C19H25NO4
CCOCCOC1=CC=CC=C1NCCOC2=CC=C(C=C2)OC	54801732	SABMVZHKTZFADD-UHFFFAOYSA-N	C19H25NO4
C[C@@H](C(=O)OCC1=CC=CC=C1)NC2CC3(CCCCC3)OC2=O	57021208	WHELAHOUSRPIGI-LBAUFKAWSA-N	C19H25NO4
CCOCC1CCCCN1C(=O)C2=C(C3=CC=CC=C3O2)COC	122152393	IMNMVPDGHSAXCZ-UHFFFAOYSA-N	C19H25NO4
CC(=C)C1=CC(=CC=C1)C(C)(C)C=C(C)C(=O)OCCNC(=O)O	54062245	MANOGMUURCPATO-UHFFFAOYSA-N	C19H25NO4
CCOC(=O)C1CCN(CC1)C(=O)CCC(=O)C2=CC=C(C=C2)C	84368077	HSUNPZXVVKNDBM-UHFFFAOYSA-N	C19H25NO4
CCOC(=O)[C@@H]1CCCN(C1)C(=O)/C=C/C2=C(C=CC(=C2)C)OC	51924132	GIMWPOSXYSDRGE-XAVKZTDYSA-N	C19H25NO4
CC(C)(C)OC(=O)N1CCCC2=C1C=CC(=C2)C3(CCC3)C(=O)O	117511919	SGHGLZBOOVXRJM-UHFFFAOYSA-N	C19H25NO4
COCC1(CCCN(C1)C(=O)CC(C=C)C2=CC=CC=C2)C(=O)O	121890855	XYTYLBFUJURPRS-UHFFFAOYSA-N	C19H25NO4
CCCN(CC1=CC(=C(C=C1)OCC)OCC)C(=O)C2=CC=CO2	40201148	RPVGLENBXLPIAM-UHFFFAOYSA-N	C19H25NO4
CCC[C@]12C[C@H](C=C[C@]1([C@@H](CC3=C2C(=C(C=C3)C(=O)N)O)C)O)O	89863669	BTWRGSWSOFDGDQ-KRGWDZPISA-N	C19H25NO4
COC1=C(C=CC(=C1)C(=O)N2CCO[C@@H](C2)C3CCC3)OCC=C	125534224	CKXYJMYNGFZLIH-SFHVURJKSA-N	C19H25NO4
CC1=CC(=CC=C1)C2(CCCC2)CNC(=O)[C@@H]3CC[C@@H](O3)C(=O)O	121776748	MITADOAOPLWKHO-JKSUJKDBSA-N	C19H25NO4
CCOC1=CC=CC=C1OCCOC2=C(C=C(C=C2)CN)OCC	22681771	DBOBNRVBGOVHTM-UHFFFAOYSA-N	C19H25NO4
COC1=C(C=C(C=C1)CC(=O)N2CCCC(C2)COCC#C)OC	90505418	VHDCYVVWQYPGLA-UHFFFAOYSA-N	C19H25NO4
CCOC(=O)C=C1CC2CCCCN2C3=C1C(=CC(=C3)OC)OC	54503502	YEBZRXVHJBJUFG-UHFFFAOYSA-N	C19H25NO4
CCOC(=O)[C@@]1(CCCN(C1)C(=O)OCC2=CC=CC=C2)CC=C	97107577	UNCPFQLCMLNOSJ-LJQANCHMSA-N	C19H25NO4
COC1=CC=CC=C1C2CC2C(=O)NC3(CCCCC3)C(=O)OC	53558977	XVGJOUPRSOFOJR-UHFFFAOYSA-N	C19H25NO4
CC(C)[C@H]1C=CC[C@H](N1C(=O)OCC2=CC=CC=C2)CC(=O)OC	10947524	GSPADCWUGKVHPX-DLBZAZTESA-N	C19H25NO4
CC.CCOC(=O)N1CCC2=C(C1)C3=C(C=CC(=C3C2)C)C(=O)O	91036622	TYMHXSSKRXNUAW-UHFFFAOYSA-N	C19H25NO4
CC(C1CO1)C2=CC=C(O2)CN(C)CC3=CC=C(O3)C(C)C4CO4	88710926	RFZVJNJZUYOUJO-UHFFFAOYSA-N	C19H25NO4
C/C(=C\C12CC3(CC(C1)(CC(C3)(C2)C(=O)OC)C#N)C)/C(=O)OC	140644657	JKFNHAVWSVWJDV-WLRTZDKTSA-N	C19H25NO4
CC(C)(CC(=O)C1=CC=CC=C1)CC(=O)N2CCCCC2C(=O)O	121930719	QJNINIFSVQSRIN-UHFFFAOYSA-N	C19H25NO4
CCC1=CC=C(C=C1)C(=O)CCC(=O)N(CC(C)C(=O)O)C2CC2	120689459	LAJQKDLNCWYDLH-UHFFFAOYSA-N	C19H25NO4
CCOC(=O)/C=C(\C)/C1=CC2=C(C=C1)N(CC2)C(=O)OC(C)(C)C	23003969	BWRJLXUDKKPELU-ACCUITESSA-N	C19H25NO4
C[C@H]1C(=O)CCC2([C@]13CCN([C@@H]2CC4=C3C(=C(C=C4)OC)O)C)O	134503015	FBZCQDYUESNDPA-MSDRQXCXSA-N	C19H25NO4
CCCCCCCCN1C=C(C(=O)C2=C1C=CC(=C2)OC)C(=O)O	142567532	ADOZAFZEXJBOSH-UHFFFAOYSA-N	C19H25NO4
CCCC(CC(=O)C1C2CCC(O1)C(C2)[N+](=O)[O-])C3=CC=CC=C3	91803904	VAXMCMDTEPXNDE-UHFFFAOYSA-N	C19H25NO4
CC(C)[C@H]1COC(=O)N1C(=O)[C@](C)(COCC2=CC=CC=C2)C=C	101068861	DSFKRAWNUWYAMG-APWZRJJASA-N	C19H25NO4
CN(C)CC1=CC=CC=C1C(C2=CC(=C(C(=C2)OC)OC)OC)O	250415	OZTISCNGDFXEBT-UHFFFAOYSA-N	C19H25NO4
COC1=CC2=C(C(=O)C=CN2CC(C3CCCC3)OC)C(=C1)OC	154764372	RCZILNUUNXQFCX-UHFFFAOYSA-N	C19H25NO4
CCC(C(=O)OCC(C)C)N1C=C(C2=C1C=CC(=C2)OCC)C=O	110832145	ULEHRTFQMPQLCB-UHFFFAOYSA-N	C19H25NO4
CC1=C2C(=CC=C1)C(=O)CC3(O2)CCN(CC3)C(=O)OC(C)(C)C	49759220	JPSOZRNWALKJMH-UHFFFAOYSA-N	C19H25NO4
