accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
BML9266843	BML_001	BML00909,BML00920,BML00931	546.2698	[M+H]+	3628	4.743
BML2745933	BML_001	BML00603,BML00611,BML00619	290.1751	[M+H]+	3661	3.068
BML6746394	BML_001	BML01759,BML01770,BML01781	281.1172	[M+H]+	3747	9.79
BML2373270	BML_001	BML00816,BML00826,BML00836	255.1016	[M+H]+	3825	7.849999999999999
BML8104969	BML_001	BML00697,BML00706,BML00715	216.088	[M+H]+	3830	4.405
BML5980784	BML_001	BML00236,BML00243,BML00250	190.0499	[M+H]+	3845	2.73
BML1383432	BML_001	BML00099,BML00111,BML00123	235.2169	[M+H]+	3966	2.894
BML2334160	BML_001	BML00961,BML00970,BML00979	217.04959999999997	[M+H]+	4114	6.672999999999999
BML6269286	BML_001	BML00906,BML00917,BML00928	340.202	[M+H]+	4140	3.317
BML6334128	BML_001	BML00241,BML00248,BML00255	321.1333	[M+H]+	4272	8.067
BML2130588	BML_001	BML00283,BML00292,BML00301	484.1231	[M+H]+	4475	7.214000000000001
BML9978488	BML_001	BML00914,BML00925	854.3383	[M+H]+	4666	9.62
BML3874456	BML_001	BML01113	206.1387	[M+H]+	4678	1.631
BML6520644	BML_001	BML00069,BML00076,BML00083	340.1544	[M+H]+	4680	5.538
BML9936822	BML_001	BML00573,BML00579,BML00585	275.0914	[M+H]+	4788	6.713
BML7688704	BML_001	BML00347,BML00357,BML00367	276.1707	[M+H]+	4811	3.215
BML7284938	BML_001	BML00640	293.102	[M+H]+	4816	4.221
BML5148428	BML_001	BML01649,BML01660,BML01671	286.1438	[M+H]+	4840	9.165
BML0019738	BML_001	BML00868	415.1388	[M+H]+	4865	7.276
BML9720637	BML_001	BML00699,BML00708,BML00717	384.1667	[M+H]+	4893	5.595
BML8272943	BML_001	BML00237,BML00244,BML00251	354.13359999999994	[M+H]+	4970	4.379
BML1816300	BML_001	BML00161,BML00175,BML00189	609.2807	[M+H]+	5052	7.531
BML8349679	BML_001	BML00641	229.0859	[M+H]+	5056	5.399
BML6015641	BML_001	BML00702,BML00711,BML00720	395.14889999999997	[M+H]+	5102	9.447
BML3218812	BML_001	BML00473,BML00482,BML00491	247.13289999999998	[M+H]+	5156	6.741
BML9344816	BML_001	BML01315,BML01322,BML01329	885.1848	[M+Na]+	5199	6.32
BML9305038	BML_001	BML00913,BML00924,BML00935	414.3367	[M+H]+	5250	8.831
BML1594744	BML_001	BML01377,BML01386	227.1027	[M+H]+	5280	2.628
BML6657329	BML_001	BML00638,BML00649,BML00660	335.1754	[M+H]+	5304	3.361
BML8791771	BML_001	BML01074,BML01082	181.072	[M+H]+	5429	2.641
BML5370146	BML_001	BML00907,BML00918,BML00929	352.1616000000001	[M+H]+	5529	3.965
BML4097028	BML_001	BML00348	355.2016	[M+H]+	5668	4.335
BML2936227	BML_001	BML00911,BML00922	351.2067	[M+H]+	5673	6.557
BML5825779	BML_001	BML01012,BML01020	363.2166	[M+H]+	5754	7.353
BML0639211	BML_001	BML00960,BML00969	323.0196	[M+H]+	5959	4.211
BML9583274	BML_001	BML00959,BML00968,BML00977	442.147	[M+H]+	6037	3.987
BML0952725	BML_001	BML00700,BML00709,BML00718	282.17	[M+H]+	6197	5.689
BML9110930	BML_001	BML00644,BML00655,BML00666	187.039	[M+H]+	6199	6.271
BML8700212	BML_001	BML00007,BML00020,BML00033	260.0918	[M+H]+	6760	7.701
BML5553416	BML_001	BML00908,BML00919,BML00930	355.2022	[M+H]+	8969	4.06
BML4736933	BML_001	BML01013	285.0394	[M+H]+	10168	8.508
BML5638254	BML_001	BML01120,BML01132	255.0652	[M+H]+	10208	9.737
BML8847610	BML_001	BML00001,BML00014,BML00027	191.1179	[M+H]+	10235	0.38400000000000006
BML8942269	BML_001	BML00642,BML00653,BML00664	611.1971	[M+H]+	10621	5.669999999999999
BML2536378	BML_001	BML00155,BML00169	165.0659	[M+H]+	10666	2.725
BML4029784	BML_001	BML00242,BML00249	273.091	[M+H]+	11790	10.364
BML3026851	BML_001	BML01383,BML01392,BML01401	513.1028	[M+H]+	14005	8.79
BML1089756	BML_001	BML00524	391.2479	[M+H]+	15478	6.251
BML2944956	BML_001	BML00100,BML00112,BML00124	358.2013	[M+H]+	15548	4.567
BML3057144	BML_001	BML01281,BML01287,BML01293	175.12299999999996	[M+H]+	15760	2.41
BML0171758	BML_001	BML00522,BML00531,BML00540	348.1303	[M+H]+	20345	4.743
BML5811064	BML_001	BML01640	170.0118	[M+H]+	25701	0.376
BML6995553	BML_001	BML00910,BML00921,BML00932	340.1544	[M+H]+	34458	5.273
BML3124634	BML_001	BML00744,BML00751,BML00758	315.189	[M+H]+	47811	5.397000000000001
BML9534785	BML_001	BML00399,BML00413,BML00427	342.17	[M+H]+	48704	4.203
BML2173597	BML_001	BML01014,BML01022,BML01030	239.0703	[M+H]+	68112	9.25
BML4882310	BML_001	BML01221,BML01227,BML01233	228.1019	[M+H]+	68230	8.328
BML5907091	BML_001	BML00467,BML00476,BML00485	172.11929999999998	[M+H]+	71655	0.391
BML2662847	BML_001	BML00782,BML00793,BML00804	370.1649	[M+H]+	72616	4.487
BML4171299	BML_001	BML01379,BML01388,BML01397	177.05460000000002	[M+H]+	75409	4.82
BML0612937	BML_001	BML01187,BML01193,BML01199	221.0809	[M+H]+	77966	6.585
BML5905879	BML_001	BML00401,BML00415,BML00429	327.2067	[M+H]+	91503	5.452000000000001
BML0050560	BML_001	BML00957,BML00966,BML00975	353.0867	[M+H]+	91553	3.587
BML2301539	BML_001	BML00164,BML00178,BML00192	411.1439	[M+H]+	92207	8.015
BML1082424	BML_001	BML00570,BML00576,BML00582	355.20160000000004	[M+H]+	92766	4.18
BML2499046	BML_001	BML01533,BML01545,BML01557	223.0878	[M+H]+	94937	1.641
BML5738508	BML_001	BML00819	269.0809	[M+H]+	97141	9.158
BML1691885	BML_001	BML01384,BML01393,BML01402	299.0914	[M+H]+	97143	8.955
BML3391796	BML_001	BML00788,BML00799,BML00810	352.118	[M+H]+	97662	9.152
BML6666028	BML_001	BML00523	263.1278	[M+H]+	99114	5.592
BML3240127	BML_001	BML01761,BML01772,BML01783	282.1489	[M+H]+	100336	10.438
BML8718723	BML_001	BML00286,BML00295,BML00304	293.0809	[M+H]+	100633	9.77
BML5157397	BML_001	BML00471,BML00480	297.1962	[M+H]+	101711	4.962
BML8946686	BML_001	BML00353,BML00363,BML00373	286.2529	[M+H]+	106831	8.34
BML2382285	BML_001	BML00097,BML00109,BML00121	155.1179	[M+H]+	107913	0.361
BML2498965	BML_001	BML00748,BML00755,BML00762	308.222	[M+H]+	107982	9.379
BML7069313	BML_001	BML01703,BML01712	197.0669	[M+H]+	108712	1.819
BML1007620	BML_001	BML00607,BML00615	409.1493	[M+H]+	115221	5.259
BML6579627	BML_001	BML00703,BML00712	511.3394	[M+Na]+	119034	10.143
BML4999276	BML_001	BML00648,BML00659,BML00670	339.1591	[M+H]+	119057	11.336999999999998
BML0285139	BML_001	BML00106,BML00118,BML00130	455.0973000000001	[M+H]+	135952	8.738
BML0221082	BML_001	BML01473,BML01488,BML01503	255.1016	[M+H]+	147795	8.284
BML0359938	BML_001	BML01477,BML01492	339.1591	[M+H]+	155658	10.7
BML3028251	BML_001	BML00408,BML00422	331.2607	[M+Na]+	163263	10.813
BML1228533	BML_001	BML01706,BML01715	241.0859	[M+H]+	165506	7.168
BML1704024	BML_001	BML00606,BML00614,BML00622	354.13359999999994	[M+H]+	197810	4.576
BML1415953	BML_001	BML00398,BML00412,BML00426	395.1966	[M+H]+	220520	3.968
BML4637260	BML_001	BML00285,BML00294,BML00303	253.0859	[M+H]+	227445	9.582
BML9145225	BML_001	BML00869,BML00878,BML00887	257.0809	[M+H]+	238782	7.841
BML4105346	BML_001	BML01218,BML01224,BML01230	253.0932	[M+H]+	248425	1.825
BML6126818	BML_001	BML01642,BML01653,BML01664	216.1019	[M+H]+	250399	3.475
BML6446315	BML_001	BML01380,BML01389,BML01398	267.1492	[M+H]+	260806	5.468
BML6724051	BML_001	BML01751,BML01762,BML01773	258.1085	[M+H]+	262543	0.389
BML2173629	BML_001	BML01465,BML01480,BML01495	236.1142	[M+H]+	263976	2.783
BML0305931	BML_001	BML01426,BML01433,BML01440	308.1354	[M+H]+	264006	3.8059999999999996
BML1054413	BML_001	BML01541,BML01553	299.0914	[M+H]+	265699	9.64
BML3088750	BML_001	BML00519,BML00528,BML00537	352.1755	[M+H]+	267891	2.658
BML6942485	BML_001	BML00280,BML00289,BML00298	414.1548	[M+H]+	275196	5.352
BML3892972	BML_001	BML00395,BML00409,BML00423	226.0823	[M+H]+	279063	0.351
BML2823523	BML_001	BML01421,BML01428,BML01435	258.1085	[M+H]+	301382	0.389
BML8596729	BML_001	BML00784,BML00795,BML00806	222.11250000000004	[M+H]+	303906	5.830000000000001
BML3298518	BML_001	BML00787,BML00798,BML00809	430.2013	[M+H]+	322372	8.575
BML2347550	BML_001	BML01464,BML01479,BML01494	256.1292	[M+H]+	333506	2.041
BML5171454	BML_001	BML01475,BML01490,BML01505	285.1122	[M+H]+	378567	8.709
BML0964673	BML_001	BML01472,BML01487,BML01502	221.0809	[M+H]+	390799	8.049
BML1092855	BML_001	BML01256,BML01262,BML01268	191.0703	[M+H]+	390807	6.772000000000001
BML9013465	BML_001	BML00866,BML00875	376.2483	[M+H]+	435242	3.895
BML6354525	BML_001	BML01463,BML01478,BML01493	243.1088	[M+H]+	435727	0.32
BML6322705	BML_001	BML01217,BML01223,BML01229	221.0921	[M+H]+	439280	0.38800000000000007
BML2389852	BML_001	BML01804,BML01814	585.2906	[M+H]+	439501	4.532
BML5930446	BML_001	BML01595,BML01604,BML01613	365.10200000000003	[M+H]+	442882	8.922
BML1453674	BML_001	BML00864,BML00873,BML00882	220.11929999999998	[M+H]+	449093	3.2580000000000005
BML9667568	BML_001	BML00002,BML00015,BML00028	683.3538	[M+H]+	494471	6.075
BML7962497	BML_001	BML01709,BML01718	373.2374	[M+H]+	519975	9.619
BML6068230	BML_001	BML00779,BML00790,BML00801	334.1649	[M+H]+	521227	2.92
BML3358029	BML_001	BML00646	211.1329	[M+H]+	557758	6.707
BML0095852	BML_001	BML01471	279.0419	[M+H]+	592738	7.978
BML3141131	BML_001	BML00068,BML00075,BML00082	371.2329	[M+H]+	632854	5.032
BML1714837	BML_001	BML00817,BML00827,BML00837	253.0859	[M+H]+	638006	8.628
BML8318444	BML_001	BML00469,BML00478,BML00487	355.20160000000004	[M+H]+	643606	3.301
BML4325681	BML_001	BML00162,BML00176	277.1071	[M+H]+	644959	7.744
BML1533616	BML_001	BML00009,BML00022,BML00035	258.1125	[M+H]+	648601	8.513
BML4531582	BML_001	BML00105,BML00117,BML00129	257.0809	[M+H]+	667544	7.842
BML1897030	BML_001	BML01382,BML01391,BML01400	267.0419	[M+H]+	673993	8.059
BML8370001	BML_001	BML01222,BML01228,BML01234	255.0652	[M+H]+	676030	8.434
BML8202086	BML_001	BML00318,BML00323	255.0652	[M+H]+	676295	7.71
BML6495314	BML_001	BML00320,BML00325,BML00330	269.0809	[M+H]+	676296	9.112
BML2424945	BML_001	BML00321,BML00326,BML00331	289.0859	[M+H]+	676302	9.665
BML2525761	BML_001	BML01470,BML01485,BML01500	255.0652	[M+H]+	688661	7.448
BML7413510	BML_001	BML01757,BML01768,BML01779	283.0965	[M+H]+	688667	9.025
BML5999690	BML_001	BML01758,BML01769,BML01780	269.0809	[M+H]+	688678	9.673
BML5445273	BML_001	BML01543,BML01555,BML01567	315.0015	[M+H]+	688751	10.406
BML1835657	BML_001	BML01542,BML01554,BML01566	285.0677	[M+H]+	688774	9.947
BML4445441	BML_001	BML01707,BML01716,BML01725	297.1122	[M+H]+	688788	8.617
BML5802841	BML_001	BML01257,BML01263,BML01269	313.1071	[M+H]+	688801	9.458
BML7782141	BML_001	BML01476,BML01491,BML01506	251.10669999999996	[M+H]+	688822	10.217
BML0424895	BML_001	BML01811,BML01821,BML01831	329.102	[M+H]+	688827	9.28
BML2615504	BML_001	BML01650,BML01661,BML01672	299.0914	[M+H]+	688836	9.542
BML7137736	BML_001	BML01540,BML01552,BML01564	301.0626	[M+H]+	689007	9.534
BML2953368	BML_001	BML01258,BML01264,BML01270	237.091	[M+H]+	689013	9.541
BML7577675	BML_001	BML00789,BML00800,BML00811	382.1649	[M+H]+	1051535	9.329
BML5103956	BML_001	BML01188,BML01194,BML01200	395.0762	[M+H]+	1269245	8.105
BML6543908	BML_001	BML00165,BML00179,BML00193	459.1286	[M+H]+	1269246	9.204
BML9404026	BML_001	BML00609,BML00617,BML00625	306.2064	[M+H]+	1548943	8.899
BML4655925	BML_001	BML00005,BML00018,BML00031	308.1493	[M+H]+	2837663	7.276
BML8361445	BML_001	BML01424,BML01431,BML01438	300.0761	[M+H]+	2868728	2.439
BML0081077	BML_001	BML01381,BML01390,BML01399	408.2507	[M+H]+	2900693	7.117
BML2883603	BML_001	BML00003,BML00016,BML00029	383.1867	[M+H]+	2907920	6.711000000000001
BML2844308	BML_001	BML01354	305.1748	[M+H]+	2946267	10.285
BML1363115	BML_001	BML01754,BML01765,BML01776	362.1347	[M+H]+	3037652	5.867
BML9815023	BML_001	BML00004,BML00017,BML00030	367.1917	[M+H]+	3095741	7.064
BML5423875	BML_001	BML00108,BML00120	325.1435	[M+H]+	3144815	10.104
BML8289474	BML_001	BML01538,BML01550,BML01562	345.1268	[M+H]+	3155738	6.766000000000001
BML2589938	BML_001	BML01427,BML01434,BML01441	324.1667	[M+H]+	3300105	5.208
BML6927453	BML_001	BML00871	381.2036	[M+Na]+	3327183	10.645
BML2374934	BML_001	BML01596,BML01605,BML01614	743.1818	[M+H]+	3349822	9.558
BML8503417	BML_001	BML00012,BML00025	624.4623	[M+H]+	3350516	10.717
BML8720354	BML_001	BML00785	428.1857	[M+H]+	3393977	7.291
BML5190780	BML_001	BML00865,BML00874,BML00883	314.1751	[M+H]+	3395837	3.506
BML5195949	BML_001	BML00786	357.2636	[M+H]+	3482911	8.375
BML9743950	BML_001	BML01353,BML01360	295.1441	[M+H]+	3537816	5.408
BML4929292	BML_001	BML01647,BML01658,BML01669	483.1906000000001	[M+H]+	3579737	8.635
BML2369523	BML_001	BML00107,BML00119,BML00131	743.1818	[M+H]+	3710744	9.81
BML1849186	BML_001	BML00780,BML00791,BML00802	233.1285	[M+H]+	3716901	3.273
BML3699385	BML_001	BML00350,BML00360,BML00370	386.19620000000003	[M+H]+	3774499	4.971
BML7923593	BML_001	BML01643,BML01654	419.1337	[M+H]+	3794292	5.112
BML6197304	BML_001	BML01591,BML01600,BML01609	623.1971	[M+H]+	3818047	7.367
BML9331977	BML_001	BML01710,BML01719,BML01728	375.1439	[M+H]+	3899901	10.184
BML7282310	BML_001	BML00013,BML00026	467.2768	[M+Na]+	4008455	10.846
BML4796950	BML_001	BML01805,BML01815,BML01825	221.0476	[M+H]+	4174840	7.065
BML7557930	BML_001	BML01539,BML01551,BML01563	273.1234	[M+H]+	4315245	6.977999999999999
BML2540287	BML_001	BML00867,BML00876	697.3484	[M+H]+	4365802	5.379
BML8682558	BML_001	BML01466,BML01481,BML01496	378.0058000000001	[M+H]+	4376867	3.69
BML7255668	BML_001	BML00166,BML00180	409.1282	[M+H]+	4435675	9.452
BML6360829	BML_001	BML01589,BML01598,BML01607	447.1286	[M+H]+	4485132	6.684
BML3808808	BML_001	BML00870,BML00879,BML00888	457.1122	[M+H]+	4570635	8.265
BML9269925	BML_001	BML00746,BML00753,BML00760	363.134	[M+H]+	5036900	8.071
BML7073196	BML_001	BML01537,BML01549,BML01561	543.1709	[M+H]+	5069226	5.422999999999999
BML5757938	BML_001	BML01469,BML01484	257.0809	[M+H]+	5106787	6.812
BML6259382	BML_001	BML00167,BML00181,BML00195	657.1814	[M+H]+	5125341	9.876
BML0964269	BML_001	BML01806,BML01816,BML01826	301.1071	[M+H]+	5271551	7.513000000000001
BML9363285	BML_001	BML00157	209.0445	[M+H]+	5273569	3.997
BML8881990	BML_001	BML00747,BML00754,BML00761	285.0758	[M+H]+	5280373	8.401
BML8879903	BML_001	BML00163,BML00177	269.0809	[M+H]+	5280378	7.814
BML2074983	BML_001	BML00818,BML00828,BML00838	285.0758	[M+H]+	5280442	8.97
BML4625797	BML_001	BML00404,BML00418	271.0601	[M+H]+	5280443	7.785
BML6009452	BML_001	BML00104,BML00116,BML00128	287.055	[M+H]+	5280445	7.111999999999999
BML8479090	BML_001	BML00349,BML00359	193.0496	[M+H]+	5280460	4.629
BML3970119	BML_001	BML01593,BML01602,BML01611	301.0707	[M+H]+	5280666	8.05
BML6108571	BML_001	BML01053,BML01056,BML01059	213.1023	[M+H]+	5280953	4.499
BML5850395	BML_001	BML00160,BML00174	353.0656	[M+H]+	5281406	7.449
BML9498313	BML_001	BML01641,BML01652	179.0339	[M+H]+	5281416	3.168
BML2100433	BML_001	BML01054,BML01057,BML01060	255.0652	[M+H]+	5281607	8.623
BML0553099	BML_001	BML00317,BML00322	271.0601	[M+H]+	5281611	6.979
BML9389154	BML_001	BML00281,BML00299	287.055	[M+H]+	5281614	6.248
BML4612066	BML_001	BML00647	411.1802	[M+H]+	5281650	11.16
BML5622274	BML_001	BML00749,BML00756	269.0809	[M+H]+	5281954	9.779
BML1740225	BML_001	BML00102,BML00114,BML00126	449.1079	[M+H]+	5291488	5.604
BML7604062	BML_001	BML00101,BML00113,BML00125	611.1607	[M+H]+	5293655	5.333
BML6817082	BML_001	BML01808,BML01818,BML01828	677.244	[M+H]+	5318997	7.925
BML2334016	BML_001	BML00008,BML00021,BML00034	332.1857	[M+H]+	5338262	8.29
BML7151362	BML_001	BML00468,BML00486	341.0867	[M+H]+	5351506	2.83
BML2066916	BML_001	BML01756,BML01767,BML01778	359.14889999999997	[M+H]+	5352007	8.601
BML5527173	BML_001	BML01285,BML01291,BML01297	241.0859	[M+H]+	5357218	8.359
BML6630625	BML_001	BML00158,BML00172,BML00186	447.1286	[M+H]+	5358913	6.683
BML4051573	BML_001	BML01645,BML01656,BML01667	315.0863	[M+H]+	5378832	8.305
BML8049203	BML_001	BML00239,BML00246,BML00253	255.0652	[M+H]+	5391140	7.372
BML1814513	BML_001	BML01474,BML01489,BML01504	269.0809	[M+H]+	5393153	8.603
BML1466656	BML_001	BML00396,BML00410	330.17	[M+H]+	5459308	2.66
BML8416019	BML_001	BML01592,BML01601	347.0762	[M+H]+	5489485	7.909
BML0936782	BML_001	BML01753,BML01764,BML01775	579.1709	[M+H]+	5874704	5.161
BML2176026	BML_001	BML01283,BML01289,BML01295	433.1129	[M+H]+	6078194	5.697
BML4666198	BML_001	BML01809,BML01819,BML01829	345.0969	[M+H]+	6250403	8.679
BML1272036	BML_001	BML01708,BML01717,BML01726	349.0626	[M+H]+	6312947	9.324
BML0186508	BML_001	BML00820,BML00830,BML00840	458.19620000000003	[M+H]+	7566702	10.537
BML6251012	BML_001	BML01755,BML01766,BML01777	345.1333	[M+H]+	9974764	7.788
BML3344639	BML_001	BML00783,BML00794,BML00805	384.18059999999997	[M+H]+	11908466	5.665
BML3861928	BML_001	BML01535,BML01547,BML01559	647.2182	[M+H]+	20105835	4.245
BML6179861	BML_001	BML01534,BML01546,BML01558	501.1603	[M+H]+	20106091	3.997
BML3193866	BML_001	BML01648,BML01659,BML01670	753.2237	[M+H]+	20106092	9.106
BML1707163	BML_001	BML01590,BML01599,BML01608	683.1818	[M+H]+	20106108	7.19
BML8534108	BML_001	BML01597,BML01606,BML01615	901.2397	[M+H]+	20106114	10.041
BML7598646	BML_001	BML01644,BML01655,BML01666	639.192	[M+H]+	20106119	6.655
BML6544678	BML_001	BML01594,BML01603,BML01612	531.1497	[M+H]+	24208689	8.486
BML5431024	BML_001	BML01752,BML01763,BML01774	338.1459	[M+H]+	135407017	4.324
BML1570353	BML_001	BML01760	640.2766	[M+H]+	135445746	10.038
