accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
SM88158557	SM_001	SM858102	271.1077	[M+H]+	83852	C15H14N2O3	8.039
SM74451934	SM_001	SM805801	187.0754	[M+H]+	85217	C12H10O2	10.987
SM79371503	SM_001	SM842302	308.1524	[M+H]+	86102	C16H22ClN3O	12.301
SM34979047	SM_001	SM840301	298.2741	[M+H]+	86160	C18H35NO2	9.577
SM35257417	SM_001	SM845701	406.072	[M+H]+	86173	C19H17Cl2N3O3	12.983
SM77030374	SM_001	SM844602	320.1524	[M+H]+	86210	C17H22ClN3O	12.566
SM39212779	SM_001	SM839401	256.0596	[M+H]+	86418	C9H10ClN5O2	6.284
SM87667613	SM_001	SM839603	364.0737	[M+H]+	86429	C14H13F4N3O2S	11.903
SM31455269	SM_001	SM836801	147.0665	[M+H]+	87425	C7H6N4	5.801
SM37117813	SM_001	SM879801	254.1434	[M+H]+	91590	C11H19N5S	10.466
SM76753930	SM_001	SM883402	282.0481	[M+H]+	91688	C11H17Cl2NOS	13.475
SM80772458	SM_001	SM846103	274.2529	[M+H]+	91694	C19H31N	9.162
SM18173098	SM_001	SM838403	395.0813	[M+H]+	91735	C19H11F5N2O2	13.192
SM23930546	SM_001	SM839002	276.082	[M+H]+	91744	C12H18ClNO2S	11.052
SM72064486	SM_001	SM846901	222.0316	[M+H]+	91749	C11H8ClNO2	6.133
SM71767952	SM_001	SM843802	334.1049	[M+H]+	91755	C18H14F3NO2	11.24
SM40874859	SM_001	SM865801	329.0245	[M+H]+	91760	C14H13ClO5S	9.26
SM87454464	SM_001	SM848701	489.0435	[M+H]+	91766	C21H11ClF6N2O3	14.154
SM32574694	SM_001	SM884001	176.0706	[M+H]+	92249	C10H9NO2	7.003
SM56248747	SM_001	SM823305	223.0965	[M+H]+	92272	C12H14O4	10.332
SM39149389	SM_001	SM840601	304.2635	[M+H]+	93365	C20H33NO	9.52
SM95071651	SM_001	SM854306	197.0608	[M+H]+	101359	C10H9FO3	7.699
SM70426779	SM_001	SM851503	552.1911	[M+H]+	104865	C27H29N5O6S	12.089
SM95998594	SM_001	SM841901	202.0854	[M+H]+	108201	C7H12ClN5	9.275
SM25703026	SM_001	SM842402	253.0309	[M+H]+	115224	C10H9ClN4S	7.779
SM94979569	SM_001	SM843701	312.0665	[M+H]+	119361	C14H15Cl2N3O	11.903
SM16257708	SM_001	SM803101	187.0754	[M+H]+	120056	C12H10O2	10.987
SM14297217	SM_001	SM834801	187.0754	[M+H]+	120521	C12H10O2	9.34
SM41686589	SM_001	SM859701	311.131	[M+H]+	124087	C19H19ClN2	6.202
SM40997769	SM_001	SM822901,SM882501	230.1751	[M+H]+	125098	C12H23NO3	10.683
SM53351010	SM_001	SM810801	200.0069	[M+H]+	140102	C8H10BrN	10.583
SM12100127	SM_001	SM871101	267.1088	[M+H]+	151419	C11H14N4O4	6.484
SM88639490	SM_001	SM838703	399.0969	[M+H]+	177355	C15H18N4O7S	10.22
SM34596881	SM_001	SM843603	343.0399	[M+H]+	213013	C18H12Cl2N2O	11.316
SM76296542	SM_001	SM845501	250.016	[M+H]+	213027	C6H8ClN5O2S	5.944
SM01509769	SM_001	SM873101	341.2111	[M+H]+	319260	C22H28O3	11.501
SM40625195	SM_001	SM857701	321.1333	[M+H]+	446541	C17H20O6	10.904
SM12410658	SM_001	SM817301	180.0808	[M+H]+	520238	C13H9N	9.259
SM67115840	SM_001	SM873901	345.2424	[M+H]+	541103	C22H32O3	12.203
SM53205856	SM_001	SM884701	233.1107	[M+H]+	591790	C13H16N2S	9.692
SM84106098	SM_001	SM858002	204.1383	[M+H]+	688020	C13H17NO	10.999
SM82539453	SM_001	SM820603,SM878502	167.9936	[M+H]+	697993	C7H5NS2	8.2395
SM33388327	SM_001	SM821404	179.0703	[M+H]+	699414	C10H10O3	14.637
SM02863081	SM_001	SM820501	151.0324	[M+H]+	707035	C7H6N2S	3.318
SM13348866	SM_001	SM821703	212.0198	[M+H]+	719344	C9H9NOS2	9.973
SM35718757	SM_001	SM860901	292.206	[M+H]+	1549008	C21H25N	9.803
SM29623074	SM_001	SM802401	204.1019	[M+H]+	2145522	C12H13NO2	9.756
SM50493902	SM_001	SM870403	103.0324	[M+H]+	2723650	C3H6N2S	0.488
SM91529689	SM_001	SM861203	372.2322	[M+H]+	2733526	C26H29NO	11.018
SM69171581	SM_001	SM854101	496.3997	[M+H]+	3034010	C29H53NO5	15.627
SM04568832	SM_001	SM840502	404.1241	[M+H]+	3034285	C22H17N3O5	11.316
SM89539549	SM_001	SM843903	377.0908	[M+H]+	3294375	C19H12F4N2O2	13.647
SM79184857	SM_001	SM840702	330.0804	[M+H]+	3317081	C17H13ClFN3O	11.96
SM05069282	SM_001	SM843104	308.004	[M+H]+	3391107	C15H8Cl2FNO	13.458
SM49717984	SM_001	SM871901,SM874601	271.1693	[M+H]+	4092426	C18H22O2	10.781
SM58509510	SM_001	SM872102,SM873802	297.1849	[M+H]+	4460995	C20H24O2	11.255
SM39855104	SM_001	SM817801	148.0757	[M+H]+	5273472	C9H9NO	6.621
SM94484053	SM_001	SM882702	271.0601	[M+H]+	5280961	C15H10O5	9.918
SM46355481	SM_001	SM882802	255.0652	[M+H]+	5281708	C15H10O4	9.257
SM19732481	SM_001	SM851903	319.1628	[M+H]+	5324346	C15H21F3N2O2	9.085
SM09856229	SM_001	SM847901	358.9768	[M+H]+	5377784	C12H14Cl3O4P	12.636
SM85703131	SM_001	SM850501	471.1735	[M+H]+	5385077	C20H22N8O6	7.378
SM53512283	SM_001	SM861601	377.2071	[M+H]+	5388962	C20H28N2O5	8.191
SM76109866	SM_001	SM847101	292.0266	[M+H]+	5821911	C8H10ClN5O3S	3.729
SM80670327	SM_001	SM846802	388.1059	[M+H]+	6422843	C19H18ClN3O4	12.775
SM38569943	SM_001	SM868601	330.137	[M+H]+	6426849	C15H23NO5S	12.107
SM20197418	SM_001	SM839902	296.1412	[M+H]+	6450826	C16H22ClNO2	11.865
SM34889109	SM_001	SM838602	409.137	[M+H]+	9578570	C20H19F3N2O4	13.23
SM57299513	SM_001	SM876601	258.2428	[M+H]+	9903249	C15H31NO2	13.251
SM15058209	SM_001	SM821102,SM880402	281.9986	[M+H]+	9921791	C8H12INO2	10.163
SM69547427	SM_001	SM846202	459.0866	[M+H]+	11048796	C21H16ClFN4O5	11.998
SM70556988	SM_001	SM834202	223.9706	[M+H]+	12378943	C9H6BrNO	8.964
SM98050371	SM_001	SM828302	254.0964	[M+H]+	12435805	C19H11N	13.058
SM55915144	SM_001	SM874102	367.2268	[M+H]+	12803450	C24H30O3	11.463
SM12730141	SM_001	SM846301	212.0585	[M+H]+	15390532	C9H10ClN3O	5.737
SM00407056	SM_001	SM868501	280.1543	[M+H]+	15842092	C15H21NO4	11.652
SM07286551	SM_001	SM845203	368.1104	[M+H]+	53394839	C18H16F3NO4	12.395
SM69717016	SM_001	SM856602	232.0524	[M+H]+	53423421	C13H10ClNO	12.499
SM91217943	SM_001	SM834702	309.1121	[M+H]+	54678486	C19H16O4	11.299
SM44323484	SM_001	SM847002	271.0415	[M+H]+	86222983	C10H11ClN4OS	6.19
SM87837459	SM_001	SM844101	198.1349	[M+H]+	135398733	C8H15N5O	2.138
SM24099539	SM_001	SM821301,SM868101	136.0505	[M+H]+	135399369	C6H5N3O	1.6435
SM76584651	SM_001	SM820301,SM881401	153.1022	[M+H]+	135444498	C8H12N2O	1.776
SM56441213	SM_001	SM844901	212.1506	[M+H]+	135495928	C9H17N5O	5.737
