accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
EA91769453	EA_001	EA065252,EA065253,EA065254,EA065255,EA065256,EA065257,EA065258,EA065259,EA065260,EA065261,EA065262,EA065263	172.0074	[M-H]-	8479	0.9
EA16597371	EA_001	EA016752,EA016753,EA016754,EA016755,EA016756,EA016757,EA016758,EA016759,EA016760,EA016761,EA016762,EA016763	132.05670000000003	[M-H]-	8705	5.8
EA28017408	EA_001	EA016152,EA016153,EA016154,EA016155,EA016158,EA016159,EA016160,EA016161	197.04870000000003	[M-H]-	8800	6.8
EA75305662	EA_001	EA026652,EA026653,EA026654,EA026655,EA026656,EA026657,EA026658,EA026659,EA026660,EA026661,EA026662,EA026663	259.0088	[M-H]-	9411	7.0
EA00328201	EA_001	EA271752,EA271753,EA271754,EA271757,EA271758,EA271759,EA271760	412.96640000000014	[M-H]-	9554	12.599999999999998
EA71558228	EA_001	EA272052,EA272053,EA272058	512.96	[M-H]-	9555	15.199999999999998
EA63847870	EA_001	EA271352,EA271353,EA271357,EA271358,EA271359,EA271360	212.9792	[M-H]-	9777	5.1000000000000005
EA06334356	EA_001	EA013852,EA013853,EA013854,EA013855,EA013856,EA013857,EA013858,EA013859,EA013860,EA013861,EA013862,EA013863	132.05670000000003	[M-H]-	13624	2.6000000000000005
EA16929146	EA_001	EA008752,EA008753,EA008754,EA008755,EA008756,EA008757,EA008758,EA008759,EA008760,EA008761,EA008762,EA008763	369.8231	[M-H]-	15530	9.299999999999999
EA24766724	EA_001	EA002452,EA002453,EA002454,EA002455,EA002456,EA002457,EA002458,EA002459,EA002460,EA002461,EA002462,EA002463	273.85089999999997	[M-H]-	15531	8.299999999999999
EA07028527	EA_001	EA008852,EA008853,EA008854,EA008855,EA008856,EA008857,EA008858,EA008859,EA008860,EA008861,EA008862,EA008863	220.02829999999997	[M-H]-	15546	5.200000000000001
EA94260587	EA_001	EA028952,EA028953,EA028954,EA028955,EA028956,EA028958,EA028959,EA028960,EA028961,EA028962	202.9784	[M-H]-	16854	8.5
EA90184569	EA_001	EA030152,EA030153,EA030154,EA030158,EA030159	150.0019	[M-H]-	17520	5.1
EA56278375	EA_001	EA292153,EA292158,EA292159,EA292160	583.983	[M-H]-	18134	16.9
EA67637764	EA_001	EA015652,EA015653,EA015654,EA015655,EA015658,EA015659,EA015660,EA015661	229.0289	[M-H]-	18752	2.4
EA89379984	EA_001	EA029452,EA029453,EA029454,EA029455,EA029456,EA029457,EA029458,EA029459,EA029460,EA029461,EA029462,EA029463	216.99409999999992	[M-H]-	19113	8.799999999999999
EA66493823	EA_001	EA032652,EA032653,EA032654,EA032655,EA032656,EA032657,EA032658,EA032659,EA032660,EA032661,EA032662,EA032663	213.05569999999992	[M-H]-	19539	11.1
EA07015182	EA_001	EA270452,EA270453,EA270454,EA270455,EA270458,EA270459,EA270460,EA270461	195.9129	[M-H]-	23017	9.7
EA31456669	EA_001	EA013652,EA013653,EA013654,EA013655,EA013658,EA013659,EA013660,EA013661	235.1088	[M-H]-	27689	6.5
EA90849922	EA_001	EA275652,EA275653,EA275654,EA275655,EA275656,EA275657,EA275658,EA275659,EA275660,EA275661,EA275662,EA275663	161.98669999999998	[M-H]-	36573	1.5
EA88900899	EA_001	EA273952,EA273953,EA273954,EA273955,EA273956,EA273957,EA273958,EA273959,EA273960,EA273961,EA273962	291.0906	[M-H]-	37907	8.0
EA45303006	EA_001	EA005852,EA005854,EA005855,EA005857,EA005858,EA005862	201.0782	[M-H]-	38854	4.8999999999999995
EA37934215	EA_001	EA020952,EA020953,EA020954,EA020955,EA020956,EA020958,EA020959,EA020960,EA020961,EA020962	360.10080000000005	[M-H]-	39042	10.5
EA46381705	EA_001	EA020352,EA020358	205.1234	[M-H]-	39912	13.2
EA26433587	EA_001	EA009352,EA009353,EA009354,EA009358,EA009359	183.0887	[M-H]-	41909	5.8
EA38609022	EA_001	EA013452,EA013453,EA013454,EA013455,EA013456,EA013457,EA013458,EA013459,EA013460,EA013461,EA013462,EA013463	252.9587999999999	[M-H]-	50465	6.900000000000001
EA37726127	EA_001	EA012852,EA012853,EA012854,EA012855,EA012856,EA012857,EA012858,EA012859,EA012860,EA012861,EA012862,EA012863	380.067	[M-H]-	52999	7.099999999999999
EA00251873	EA_001	EA285952,EA285953,EA285954,EA285955,EA285956,EA285957,EA285958,EA285959,EA285960,EA285961,EA285962,EA285963	423.2388	[M-H]-	54687	9.200000000000001
EA05571826	EA_001	EA280952,EA280953,EA280954,EA280955,EA280956,EA280957,EA280958,EA280959,EA280960,EA280961,EA280962,EA280963	429.05379999999997	[M-H]-	56069	9.700000000000001
EA89038249	EA_001	EA260352,EA260353,EA260354,EA260355,EA260356,EA260357,EA260358,EA260359,EA260360,EA260361,EA260362,EA260363	262.0645	[M-H]-	60750	1.0
EA37510602	EA_001	EA281052,EA281053,EA281054,EA281055,EA281056,EA281057,EA281058,EA281059,EA281060,EA281061,EA281062,EA281063	557.2457000000002	[M-H]-	60823	12.5
EA26902791	EA_001	EA258352,EA258353,EA258354,EA258355,EA258356,EA258358,EA258359,EA258360,EA258361,EA258362	434.21979999999996	[M-H]-	60846	11.0
EA11750221	EA_001	EA069753	266.1398	[M-H]-	62936	3.9
EA66196863	EA_001	EA033752,EA033753,EA033754,EA033755,EA033756,EA033758,EA033759,EA033760,EA033761,EA033762,EA033763	317.05859999999996	[M-H]-	64929	12.7
EA84149215	EA_001	EA024852,EA024853,EA024854,EA024855,EA024856,EA024857,EA024858,EA024859,EA024860,EA024861,EA024862	291.05569999999994	[M-H]-	64952	3.799999999999999
EA10316896	EA_001	EA029952,EA029953,EA029954,EA029955,EA029956,EA029957,EA029958,EA029959,EA029960,EA029961,EA029962	294.0554000000001	[M-H]-	65280	5.700000000000001
EA73423516	EA_001	EA280552,EA280553,EA280554,EA280555,EA280556,EA280558,EA280559,EA280560,EA280561,EA280562,EA280563	513.2295999999999	[M-H]-	65999	9.5
EA33737566	EA_001	EA065461	286.969	[M-H]-	66707	1.2
EA81251463	EA_001	EA024752,EA024753,EA024754,EA024755,EA024756,EA024757,EA024758,EA024759,EA024760,EA024761,EA024762,EA024763	319.087	[M-H]-	66855	4.6000000000000005
EA43133958	EA_001	EA024952,EA024953,EA024959,EA024960	296.0169	[M-H]-	67183	4.3
EA52855753	EA_001	EA271552,EA271553,EA271554,EA271555,EA271557,EA271558,EA271559	312.9728	[M-H]-	67542	9.299999999999999
EA95317534	EA_001	EA271652,EA271653,EA271654,EA271655,EA271658,EA271659	362.96959999999996	[M-H]-	67818	11.1
EA73241082	EA_001	EA271852,EA271853,EA271854,EA271856,EA271857,EA271858,EA271859	462.96320000000003	[M-H]-	67821	13.900000000000002
EA78753484	EA_001	EA067352,EA067353,EA067354,EA067355,EA067356,EA067357,EA067358,EA067359,EA067360,EA067361,EA067362,EA067363	161.02199999999996	[M-H]-	67874	8.900000000000002
EA49632647	EA_001	EA284852,EA284853,EA284854,EA284855,EA284856,EA284857,EA284858,EA284859,EA284860,EA284861,EA284862,EA284863	180.0336	[M-H]-	71158	1.0
EA89314570	EA_001	EA070352,EA070358	395.0073	[M-H]-	71485	4.4
EA56264154	EA_001	EA012952,EA012953,EA012954,EA012955,EA012956,EA012957,EA012958,EA012959,EA012960,EA012961,EA012962,EA012963	409.0936000000001	[M-H]-	73281	7.0
EA40955573	EA_001	EA012452,EA012453,EA012454,EA012455,EA012456,EA012457,EA012458,EA012459,EA012460,EA012461,EA012462,EA012463	386.0234	[M-H]-	73674	6.900000000000001
EA93974621	EA_001	EA271452,EA271457,EA271458,EA271459,EA271460	262.976	[M-H]-	75921	7.3
EA84008018	EA_001	EA080452,EA080453,EA080454,EA080455,EA080456,EA080457,EA080458,EA080459,EA080460,EA080461,EA080462,EA080463	292.84540000000004	[M-H]-	76857	7.3
EA81175067	EA_001	EA272252	562.9568	[M-H]-	77222	16.3
EA15917926	EA_001	EA273153	525.9775	[M-H]-	77797	17.1
EA64551610	EA_001	EA029652,EA029653,EA029654,EA029655,EA029656,EA029657,EA029658,EA029659,EA029660,EA029661,EA029662	199.05469999999997	[M-H]-	78441	6.3
EA18066140	EA_001	EA293952,EA293953,EA293954,EA293955,EA293956,EA293957,EA293958,EA293959,EA293960,EA293961,EA293962,EA293963	304.1302999999999	[M-H]-	86137	5.7
EA20676542	EA_001	EA016252,EA016253,EA016254,EA016255,EA016256,EA016257,EA016258,EA016259,EA016260,EA016261,EA016262,EA016263	247.03249999999994	[M-H]-	86398	10.700000000000001
