C[C@@H]1[C@@H]2CC[C@H]3[C@]2(CC[C@@H]4[C@@H]3CC=C5[C@]4(CC[C@H](C5)N(C)C)C)CN1C	133550126	GPLGAQQQNWMVMM-XJYAZGNWSA-N	C24H40N2
CC1CC(NC(N1)C2CCCCC2)C3=CC4CCCC5C4C(C3)CCC5	146876264	SQOMNPYBBFQZIW-UHFFFAOYSA-N	C24H40N2
C1CC2CC3CCC(NC3CC2C1)C4CC5CC6CCCC6CC5CN4	90930256	ALJDGCUYWBYPNQ-UHFFFAOYSA-N	C24H40N2
CC(C)CN1CCN(CC1)C2=CC=CC=C2C3CCC(CC3)C(C)(C)C	69216170	VPQYBTDRBQPYEU-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCC1N(C=CN1CC2=CC=CC=C2)CCCCC	69398426	GAZKLTYFFKLMFR-UHFFFAOYSA-N	C24H40N2
C[C@H](C1CCCCC1)NCC2=CC=C(C=C2)CN[C@H](C)C3CCCCC3	101442049	JVJQZMQBPSAIRO-WOJBJXKFSA-N	C24H40N2
C1CCC(CC1)NCCCC2=CC=C(C=C2)CCCNC3CCCCC3	14801586	AQYNRYYRBQUJBD-UHFFFAOYSA-N	C24H40N2
CCC1(CCCCC1)CCN2CCC(CC2)NC3=C(C=C(C=C3C)C)C	70959776	QXDGSSIYMDBGBE-UHFFFAOYSA-N	C24H40N2
CC(C)CC1=CC(=C(C=C1NC2CCCC2)NC3CCCC3)CC(C)C	90714937	MOTOTSOPZAXVEC-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCCCCCC1=CC2=C(C(=C1)C)NN=C2	54122714	NOVVSMOMVKPJGK-UHFFFAOYSA-N	C24H40N2
CCCCCCCCC(CCCCCC)CN1C=NC2=C1C=C(C=C2)C	18997934	ZUYGBQILQWIIIJ-UHFFFAOYSA-N	C24H40N2
C[C@@H](C1CCCCC1)NCC2=CC=C(C=C2)CN[C@@H](C)C3CCCCC3	101442050	JVJQZMQBPSAIRO-PMACEKPBSA-N	C24H40N2
CC1(CCCC(N1CC#CC#CCN2C(CCCC2(C)C)(C)C)(C)C)C	3039332	NGORXNIHHOTVJG-UHFFFAOYSA-N	C24H40N2
CCCN1CCN(CC1)C2=C(C=CC=C2C3CC(CC(C3)(C)C)(C)C)C	23142469	CGAOHVYRCNQGQQ-UHFFFAOYSA-N	C24H40N2
CC.CC.CCC1=CC(=CC=C1)CN(CCN(C)C)CC2=CC=CC=C2	143170247	FDVOSNCHFBQKMV-UHFFFAOYSA-N	C24H40N2
CCCCC1CCC(CC1)CCC2=NC=C(C=N2)C3CCC(CC3)CC	19839757	CGYWDVCJCFJDQM-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCCC(CCC1=CC2=CC=CC=C2N1)N	152633073	ZDYFMACORMENCQ-UHFFFAOYSA-N	C24H40N2
C1CCC2(CN2)C3(CC(C3)C4CCCC4)C5(CNC5)[C@H](C1)C6CCCC6	149165268	WXZHODWWHIRINM-ZXPBBGOXSA-N	C24H40N2
CC1CCC(C(CN(C1)C(C)C)C)C2=CC=C(C=C2)CCN3CCCC3	143469681	JURQCJGYWBGMBQ-UHFFFAOYSA-N	C24H40N2
CCCCCCCCN1C=CN(C1CCCCCCC)C2=CC=CC=C2	69388892	ZHCYFKXHOUNLTF-UHFFFAOYSA-N	C24H40N2
CCCCCCCN1C=CN(C1CC2=CC=CC=C2)CCCCCCC	69388826	FPCWFCPYKCLZCM-UHFFFAOYSA-N	C24H40N2
CCCCCC1=C(C=CC(=C1)C)CN2CCC(CC2)N3CCCCC3C	143280664	QSETXNCOYUDEHH-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCCCC1N(C=CN1C2=CC=CC=C2)C	69576549	JNWCSVPVOFOBNI-UHFFFAOYSA-N	C24H40N2
CC1=C(C(CCC1)(C)C)/C=C/C(=C)N2CCC(C2)CC(=C)NC(C)(C)C	138711813	OHMOSDJKXHYRPU-VAWYXSNFSA-N	C24H40N2
C1CCC(CC1)N(CCNCCCCC2=CC=CC=C2)C3CCCCC3	118585027	YFQOOGMBMCAPLU-UHFFFAOYSA-N	C24H40N2
CCNC1(CCC(CC1)C2CCCCC2)N/C(=C/C=C)/C(=C/C)/C(=C)C	145591804	ZMPKZFVSCXKBJC-GQNKHGELSA-N	C24H40N2
CCCCCCCCCN1C=CN(C1CCCCCC)C2=CC=CC=C2	69393993	XELGXUSTAKFVGY-UHFFFAOYSA-N	C24H40N2
C[C@@H]1[C@@H]2CC[C@H]3[C@@]2(CC[C@@H]4[C@H]3CC=C5[C@]4(CC[C@H](C5)N(C)C)C)CN1C	154701816	GPLGAQQQNWMVMM-CQDKKVBOSA-N	C24H40N2
CCCCCCCCCCCCN1C=C(C2=CC=CC=C21)CCN(C)C	70683906	CSVKCFXQWYJHKV-UHFFFAOYSA-N	C24H40N2
CCCC(C)(C)CC1=CC23CCCCC24N1C4C(=N3)CC(C)(C)CCC	102428419	LDWMVRBVUWXYSD-UHFFFAOYSA-N	C24H40N2
CC.CC1CCCCN1CC2=CCCC=C2.C=CNCC1CC=CC=C1	144301976	PGGSNBOYRFHIER-UHFFFAOYSA-N	C24H40N2
CCCCC(CCC)/C(=C/C)/C=C\C(=C)NC(=N/C=C(/CC)\C(=C)C)C	134365026	GBFBHCVROPUAJS-KEMZRIMQSA-N	C24H40N2
CC.CC.CC1=CC=C(C=C1)C2CCCCC2.CC1=CC(=CC(=C1)N)N	145613279	PZMDCMGZIHFTBB-UHFFFAOYSA-N	C24H40N2
CC.CC.CC1CCCCCC1CCNCC2=NC3=CC=CC=C3C=C2	142139194	BZBXKKSYFMMPNA-UHFFFAOYSA-N	C24H40N2
C[C@H]1[C@@H]2CC[C@H]3[C@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C	125180617	GPLGAQQQNWMVMM-DLYNTNKRSA-N	C24H40N2
CCCC1CN(CCN1C)C2=CC=CC=C2C3CC(CC(C3)(C)C)(C)C	141142370	HYSXBSAYGGSRQG-UHFFFAOYSA-N	C24H40N2
CCCCCC1CCC(CC1)C2=CN=C(N=C2)C3CCC(CC3)CCC	20450612	IZKFCQUYIBIOED-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCC1N(C=CN1C2=CC=CC=C2)CCCC	69579374	NLRRENRAQBKRMM-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCCCCCCC1=NC2=CC=CC=C2N1	79868	HBTSVVOLHPRTJA-UHFFFAOYSA-N	C24H40N2
CCCCCCCCN=CC1=CC=C(C=C1)C=NCCCCCCCC	132563368	INPUUTJRWMVMIH-UHFFFAOYSA-N	C24H40N2
C[C@H]1[C@H]2CC[C@H]3C2(CCC4=C3CC[C@]5([C@@H]4CC[C@@H](C5)N(C)C)C)CN1C	202033	WEJFRYPITOBZAI-OJAKLJKOSA-N	C24H40N2
CC(C)(C)C(=NC(C)(C)C)C1=CC=CC=C1C(=NC(C)(C)C)C(C)(C)C	123847447	XNBHVPYWXGQPBM-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCC1CC2(N1C3=CC=CC=C3)CCNCC2	150073699	DPUWUJYXMZWCRY-UHFFFAOYSA-N	C24H40N2
CC.CC.CC.CCCC1=CC(=CC=C1)C2=CN=C(N2)/C(=C/C=C\C)/C	142070514	SLLDZNDPIMMAGQ-BBHLQEOISA-N	C24H40N2
C1CCCC(CC1)C2CC=CCCC=CCC(N=N2)C3CCCCCC3	57129806	AGOLXLZVBFCWDU-UHFFFAOYSA-N	C24H40N2
C[C@H]1C2CCC3[C@@]2(CCC4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C	59188993	GPLGAQQQNWMVMM-HCLHIDSGSA-N	C24H40N2
CN(C)C1(CCCCC1)C#CCCCCC#CC2(CCCCC2)N(C)C	1894619	VXBMIVRHUCWJEW-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCN1C=CN(C1C2=CC=CC=C2)CCC	69391426	PEWKJLPMLUXDKE-UHFFFAOYSA-N	C24H40N2
CCCCC1CCC(CC1)C2CCC(CC2)C3=NC=C(C=N3)CCCC	13650913	FGWQZGXWGSNJDS-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCC(CCCCCCC)C1=NC2=CC=CC=C2N1	141189836	WNZPQYULBZOWRP-UHFFFAOYSA-N	C24H40N2
CCCCC1=C(C(=C(C(=C1N)C2CCCC2)N)CCCC)C3CCCC3	87520852	WHJOYROGONIBGZ-UHFFFAOYSA-N	C24H40N2
CC1=CC=C(N1CCCCCCCCCCCCN2C(=CC=C2C)C)C	242570	LQSBLIDJQJJWPW-UHFFFAOYSA-N	C24H40N2
CCCCCCCCC1(C2=CC=CC=C2C(=N1)N)CCCCCCCC	152272424	WJPJARPOBMXKFA-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCCCCN1C=CN(C1C2=CC=CC=C2)C(C)C	69394417	XGYGJXSIARIIGP-UHFFFAOYSA-N	C24H40N2
CCCCCC1CCC(CC1)C2=NN=C(C=C2)C3CCC(CC3)CCC	20456707	WCZBHEGKHOALBL-UHFFFAOYSA-N	C24H40N2
CC(C)(C)CC(=C)NCCC(C)(C)C1=CC=CC=C1NC(=C)C(C)(C)C	130436381	LJJPQOGUGHBCRD-UHFFFAOYSA-N	C24H40N2
CCCCN1CCN(CC1)C2=CC=CC=C2C3CCC(CC3)(CC)CC	23142995	NKRHPZBSEWSWCJ-UHFFFAOYSA-N	C24H40N2
CCCCC1=CN=C(N=C1)CCC2CCC(CC2)C3CCC(CC3)CC	19839798	MLHPBNXDQGPKHU-UHFFFAOYSA-N	C24H40N2
CC(C)C1=C(C(=C(C=C1)C2CCC(CC2)N)C(C)C)C3CCC(CC3)N	21622542	KAYWSEVMIGMUEJ-UHFFFAOYSA-N	C24H40N2
CCCCCCCCCC1N(C=CN1C2=CC=CC=C2)CCCCCC	69396932	PTISICJMKNTDGR-UHFFFAOYSA-N	C24H40N2
CC1C2CCC3[C@@]2(CCC4C3CC=C5[C@@]4(CCC(C5)N(C)C)C)CN1C	44135662	GPLGAQQQNWMVMM-FCGWIEHOSA-N	C24H40N2
CCCC(=N)C1(C=C1C(C)C)C(CC)C(=N)C(C)CC2CCC3CC3C2	123241176	KYJGSYAWOXARLI-UHFFFAOYSA-N	C24H40N2
CC/C=C(\C(CCC=C)CCC1=CC(CC=C1C(=C)C)(C)CNC)/NC	134546945	YDHICBQFASGNHF-FOKLQQMPSA-N	C24H40N2
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2N3CCC[N+](=[C-]3)[C@H]4C[C@H]5CC[C@@]4(C5(C)C)C	139100599	RWSQHVAEOGZVDQ-DUASXDFOSA-N	C24H40N2
CC.CCC.CCCC1=C(C=C(C=C1)CC(N)NC2=CC=CC=C2)CC	142209535	PBHAQIYKMJTNRL-UHFFFAOYSA-N	C24H40N2
CC.CC.C/C=C\C=C/C.CN1CCC2=C(C3=CC=CC=C3N2C)CC1	143637587	CIPNUBBPDPCXRK-JSCMPNCSSA-N	C24H40N2
C[C@@H]1CCC[C@H](N1CC#CCCCCC#CCN2[C@@H](CCC[C@H]2C)C)C	124770534	WHEUQNRQTPXCSA-MOUTVQLLSA-N	C24H40N2
CCCCCCCCCCCC(C)N1C=CN=C1C2(CC=CC=C2)CC	69408508	GMMVJZPSPLYSGV-UHFFFAOYSA-N	C24H40N2
CCCCCCN1C2CCCCC2CC=C1/C(=C/C)/N=C3CCCCC3	147964476	ABHSVAWWXKPORR-OZDWGKQUSA-N	C24H40N2
C[C@H]1[C@@H]2CC[C@H]3[C@]2(CC[C@@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C)C)CN1C	125180618	GPLGAQQQNWMVMM-XMGHBDAASA-N	C24H40N2
