accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
LQB0574494	LQB_000	LQB00105,LQB00106,LQB00491,LQB00492	816.5750499999999	[M+CH3COOH-H]-	6438359	9.3260295
LQB0020998	LQB_000	LQB00154,LQB00540	840.5739	[M+CH3COOH-H]-	6440944	8.960792
LQB0189480	LQB_000	LQB00054,LQB00440	594.5065	[M+CH3COOH-H]-	6442454	9.130492
LQB1881575	LQB_000	LQB00099,LQB00485	790.5581	[M+CH3COOH-H]-	6443090	9.167537
LQB6024177	LQB_000	LQB00219,LQB00605	738.5031	[M-H]-	9546727	8.872219
LQB1220965	LQB_000	LQB00195,LQB00581	744.5527	[M-H]-	9546734	11.1291
LQB9953473	LQB_000	LQB00196,LQB00582	742.5366	[M-H]-	9546748	10.40782
LQB5108944	LQB_000	LQB00210,LQB00596	770.5728	[M-H]-	9546827	11.18996
LQB7256597	LQB_000	LQB00198,LQB00584	770.5727	[M-H]-	9546828	11.44088
LQB1764663	LQB_000	LQB00197,LQB00583	772.5845	[M-H]-	9546842	12.51665
LQB1121347	LQB_000	LQB00174,LQB00560	718.5385	[M-H]-	9546967	10.94608
LQB3269347	LQB_000	LQB00015,LQB00401	614.534	[M+CH3COOH-H]-	9807776	9.29612
LQB9738121	LQB_000	LQB00346,LQB00732	878.5001	[M-H]-	9832667	8.038691
LQB7257342	LQB_000	LQB00002,LQB00388	658.5583	[M+CH3COOH-H]-	9894945	9.853487
LQB3031652	LQB_000	LQB00168,LQB00554	910.5597	[M+CH3COOH-H]-	9919063	8.467885
LQB4758203	LQB_000	LQB00116,LQB00502	864.5729	[M+CH3COOH-H]-	9940652	9.202155
LQB1741358	LQB_000	LQB00333,LQB00719	788.5428	[M-H]-	9962404	9.185796
LQB9667456	LQB_000	LQB00103,LQB00489	820.6093	[M+CH3COOH-H]-	10147142	10.74245
LQB5480338	LQB_000	LQB00083,LQB00469	764.5406	[M+CH3COOH-H]-	10169024	9.031368
LQB0227433	LQB_000	LQB00008,LQB00394	612.5195	[M+CH3COOH-H]-	10209553	9.41669
LQB5652424	LQB_000	LQB00022,LQB00408	754.688	[M+CH3COOH-H]-	10212158	13.38844
LQB2015666	LQB_000	LQB00016,LQB00402	642.5667	[M+CH3COOH-H]-	10303767	10.25346
LQB0374486	LQB_000	LQB00119,LQB00505	788.5405	[M+CH3COOH-H]-	10462648	8.707123
LQB9131277	LQB_000	LQB00177,LQB00563	712.4879	[M-H]-	10556777	9.043955
LQB0139323	LQB_000	LQB00107,LQB00493	814.5613	[M+CH3COOH-H]-	10771393	8.912923
LQB9694659	LQB_000	LQB00010,LQB00396	696.6136	[M+CH3COOH-H]-	11331150	12.89273
LQB1892432	LQB_000	LQB00042,LQB00043,LQB00428,LQB00429	680.61715	[M+CH3COOH-H]-	11399392	13.07799
LQB4697310	LQB_000	LQB00027,LQB00413	540.4617	[M+CH3COOH-H]-	11454491	8.445436
LQB9863995	LQB_000	LQB00253,LQB00639	717.4675	[M-H]-	11607301	8.000359
LQB9164190	LQB_000	LQB00012,LQB00398	724.6471	[M+CH3COOH-H]-	11636054	13.1941
LQB9153715	LQB_000	LQB00030,LQB00031,LQB00416,LQB00417	610.5382500000001	[M+CH3COOH-H]-	11664003	10.246015
LQB5026969	LQB_000	LQB00355,LQB00356,LQB00741,LQB00742	761.5787	[M+CH3COOH-H]-	12049462	9.0161695
LQB8060622	LQB_000	LQB00169,LQB00555	936.5752	[M+CH3COOH-H]-	13754721	8.68426
LQB2692124	LQB_000	LQB00359,LQB00360,LQB00745,LQB00746	817.6402	[M+CH3COOH-H]-	13832227	10.805814999999999
LQB1512950	LQB_000	LQB00363,LQB00364,LQB00749,LQB00750	845.67145	[M+CH3COOH-H]-	13832231	12.21122
LQB1421757	LQB_000	LQB00369,LQB00370,LQB00755,LQB00756	873.70175	[M+CH3COOH-H]-	13832235	13.068565
LQB6334729	LQB_000	LQB00261,LQB00262,LQB00647,LQB00648	773.53605	[M-H]-	13921353	8.602674
LQB6499878	LQB_000	LQB00288,LQB00289,LQB00674,LQB00675	809.5150000000001	[M-H]-	14185941	8.51144
LQB7109492	LQB_000	LQB00132,LQB00518	844.6051	[M+CH3COOH-H]-	14389460	10.2237
LQB5501901	LQB_000	LQB00020,LQB00406	726.659	[M+CH3COOH-H]-	14653935	13.17503
LQB2229802	LQB_000	LQB00017,LQB00403	670.5963	[M+CH3COOH-H]-	14757377	11.36355
LQB5740800	LQB_000	LQB00018,LQB00404	698.6279	[M+CH3COOH-H]-	14757379	12.84217
LQB8004114	LQB_000	LQB00019,LQB00405	712.6428	[M+CH3COOH-H]-	14757380	13.05444
LQB4125764	LQB_000	LQB00092,LQB00478	778.5575	[M+CH3COOH-H]-	14818904	9.385274
LQB3938878	LQB_000	LQB00127,LQB00513	830.5896	[M+CH3COOH-H]-	14818910	9.752016
LQB0064141	LQB_000	LQB00126,LQB00512	832.6037	[M+CH3COOH-H]-	14818920	10.41512
LQB5970659	LQB_000	LQB00108,LQB00494	842.5931	[M+CH3COOH-H]-	14818931	9.597166
LQB7170829	LQB_000	LQB00135,LQB00136,LQB00521,LQB00522	872.6355000000001	[M+CH3COOH-H]-	14818952	11.28468
