accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
PR46963822	PR_000	PR305384,PR305386,PR305388,PR305390,PR305392,PR305394,PR305396,PR305398,PR305400,PR305402,PR305404,PR305406,PR308710	1265.6171861709201	[M+HCOO]-	3874518	C59H96O26	5.389538461538461
PR21808189	PR_000	PR305383,PR305385,PR305387,PR305389,PR305391,PR305393,PR305395,PR305397,PR305399,PR305401,PR305403,PR305405,PR308707	1219.6117068133815	[M-H]-	3874518	C59H96O26	5.389538461538461
PR98647346	PR_000	PR308229,PR308232,PR308235,PR308237,PR308240,PR308243,PR308246,PR308249,PR308252,PR308255,PR308258,PR308261,PR308720	353.1030617056892	[M-H]-	3935161	C20H18O6	8.457600000000003
PR61605493	PR_000	PR308168,PR308169,PR308170,PR308171,PR308172,PR308173,PR308174,PR308175,PR308176,PR308177,PR308178,PR308179,PR308847	287.140116351843	[M-H]-	3945661	C16H20N2O3	6.208061538461537
PR22303397	PR_000	PR305092,PR305094,PR305098,PR305102,PR305104,PR305107,PR308982	896.5013090158543	[M+HCOO]-	4115417	C45H73NO14	5.010428571428571
PR45660648	PR_000	PR305091,PR305093,PR305095,PR305096,PR305097,PR305099,PR305100,PR305101,PR305103,PR305105,PR305106,PR309423	850.4958295855108	[M-H]-	4115417	C45H73NO14	5.010458333333333
PR43908888	PR_000	PR309184,PR309185	461.10855000000004	[M+HCOO]-	4183640	C21H20O9	4.79
PR92328482	PR_000	PR308204,PR308206,PR308208,PR308210,PR308212,PR308214,PR308216,PR308218,PR308220,PR308222,PR308224,PR308226,PR308849	321.1244662595353	[M-H]-	4255608	C19H18N2O3	6.348723384615384
PR50103152	PR_000	PR306078,PR306084,PR306090,PR306096,PR306102,PR306108,PR306114,PR306120,PR306126,PR306132,PR306137,PR306143,PR308795	595.166843551843	[M-H]-	4278576	C27H32O15	4.035723384615385
PR06016926	PR_000	PR308963	711.217	[M+HCOO]-	4287569	C24H42O21	1.69
PR68079161	PR_000	PR308962	665.2125	[M-H]-	4287569	C24H42O21	1.69
PR78052387	PR_000	PR309192	375.1283	[M-H]-	4430509	C16H24O10	2.77
PR13781763	PR_000	PR305693,PR305700,PR305707,PR305714,PR305721,PR305734,PR305741,PR305748,PR305761,PR305768,PR308780	639.1930587743909	[M+HCOO]-	4463283	C28H34O14	5.421697272727273
PR15702320	PR_000	PR305692,PR305699,PR305706,PR305713,PR305720,PR305727,PR305733,PR305740,PR305747,PR305754,PR305760,PR305767,PR308778	593.1875793979971	[M-H]-	4463283	C28H34O14	5.421723384615385
PR86389256	PR_000	PR307126,PR307128,PR307130,PR307132,PR307134,PR307135,PR307137,PR307139,PR307141,PR307143,PR307145,PR307147,PR309285	431.09837032107373	[M-H]-	4475102	C21H20O10	3.945876615384615
PR98154511	PR_000	PR309206	450.0577	[M-H]-	4479687	C13H25NO10S3	1.93
PR31320227	PR_000	PR307172,PR307176,PR307180,PR307184,PR307187,PR307191,PR307195,PR307199,PR307203,PR307207,PR307211,PR307215,PR309205	420.04621847492	[M-H]-	4479893	C12H23NO9S3	2.8735999999999993
PR89404751	PR_000	PR309204	436.0397	[M-H]-	4479912	C12H23NO10S3	1.74
PR40733423	PR_000	PR309217	477.064	[M-H]-	4480094	C17H22N2O10S2	4.02
PR00441188	PR_000	PR307256,PR307257,PR307258,PR307259,PR307260,PR307261,PR307262,PR307263,PR307264,PR307265,PR307266,PR307267,PR308762	388.0377616133815	[M-H]-	4480096	C11H19NO10S2	1.7685073846153847
PR02564251	PR_000	PR309385	372.0929	[M-H]-	4480305	C15H19NO10	3.51
PR23492753	PR_000	PR309339,PR309340	387.1653	[M-H]-	4480898	C18H28O9	3.34
PR08823235	PR_000	PR307804,PR307809,PR307814,PR307819,PR307824,PR307829,PR307834,PR307839,PR307844,PR307848,PR307853,PR307857,PR308826	481.11402041338147	[M-H]-	4481797	C25H22O10	4.955584923076922
PR57215211	PR_000	PR308916	857.4506	[M+HCOO]-	4483255	C42H68O15	6.99
PR62686578	PR_000	PR305340,PR305341,PR305343,PR305345,PR305347,PR305349,PR305351,PR305354,PR305355,PR305357,PR305359,PR308680	845.4904098641774	[M+HCOO]-	4483443	C42H72O14	5.937234416666666
PR91716099	PR_000	PR305339,PR305342,PR305344,PR305346,PR305348,PR305350,PR305352,PR305353,PR305356,PR305358,PR308672	799.4849304980272	[M-H]-	4483443	C42H72O14	5.937257272727272
PR28964204	PR_000	PR307693,PR307698,PR307702,PR307706,PR307711,PR307715,PR307720,PR307725,PR307730,PR307733,PR307737,PR307741,PR308438,PR308443,PR308448,PR308457,PR308464,PR308468,PR308474,PR308482,PR308487,PR308695	825.4641953722013	[M+HCOO]-	4483645	C42H68O13	7.596733454545457
PR20331331	PR_000	PR307692,PR307697,PR307701,PR307705,PR307710,PR307714,PR307719,PR307724,PR307729,PR307732,PR307736,PR307740,PR308437,PR308442,PR308447,PR308452,PR308456,PR308461,PR308463,PR308467,PR308473,PR308478,PR308481,PR308486,PR308692	779.4587160139168	[M-H]-	4483645	C42H68O13	7.677167359999999
PR78547967	PR_000	PR308434,PR308440,PR308454,PR308470,PR308484,PR308701	971.5221032931917	[M+HCOO]-	4483646	C48H78O17	6.299514166666666
PR65606615	PR_000	PR308433,PR308439,PR308444,PR308449,PR308453,PR308458,PR308462,PR308465,PR308469,PR308475,PR308479,PR308483,PR308698	925.5166242903045	[M-H]-	4483646	C48H78O17	6.2994618461538465
PR92901474	PR_000	PR309375	341.0871	[M-H]-	4484225	C15H18O9	2.67
PR65920521	PR_000	PR309177	579.209	[M-H]-	4486984	C28H36O13	4.4
PR93949619	PR_000	PR309193	359.1326	[M-H]-	4490284	C16H24O9	3.97
PR99239107	PR_000	PR309055	299.0776	[M-H]-	4596190	C13H16O8	3.02
PR42642934	PR_000	PR308263,PR308265,PR308267,PR308269,PR308271,PR308273,PR308275,PR308277,PR308279,PR308281,PR308283,PR308285,PR308850	360.1353646595354	[M-H]-	4604444	C21H19N3O3	6.190584307692308
PR21448114	PR_000	PR309053	331.0649	[M-H]-	4628122	C13H16O10	2.32
PR76299373	PR_000	PR309003,PR309004	385.11339999999996	[M-H]-	4628123	C17H22O10	3.44
PR11415283	PR_000	PR309020	367.102	[M-H]-	4635494	C17H20O9	3.74
PR82876763	PR_000	PR306491,PR306500,PR306505,PR306510,PR306519,PR306524,PR306529,PR306534,PR306539,PR306544,PR309297	593.151193498027	[M-H]-	4636593	C27H30O15	3.5313481818181818
PR02585080	PR_000	PR309416	299.1115	[M-H]-	4961358	C14H20O7	2.8
PR35742309	PR_000	PR308974	933.4686	[M+HCOO]-	4979367	C44H72O18	4.47
PR24174048	PR_000	PR308973	887.4641	[M-H]-	4979367	C44H72O18	4.47
PR15513328	PR_000	PR309372	543.1973	[M+HCOO]-	5015264	C26H30N2O8	5.58
PR44987258	PR_000	PR309371	497.1917	[M-H]-	5015264	C26H30N2O8	5.58
PR49389121	PR_000	PR309407	309.1088	[M-H]-	5056755	C14H18N2O6	2.36
PR78685142	PR_000	PR305849,PR305856,PR305863,PR305869,PR305875,PR305882,PR305900,PR305907,PR305914,PR305920,PR308811	465.1402356834817	[M+HCOO]-	5080434	C21H24O9	4.8464090909090904
PR60561563	PR_000	PR305848,PR305855,PR305862,PR305868,PR305874,PR305881,PR305888,PR305894,PR305899,PR305906,PR305913,PR305919,PR308810	419.1347562595354	[M-H]-	5080434	C21H24O9	4.846353846153845
PR80127173	PR_000	PR308336,PR308340,PR308346,PR308352,PR308360,PR308370,PR308380,PR308389,PR308928	987.5170187127377	[M+HCOO]-	5087640	C48H78O18	7.117022222222222
PR10910848	PR_000	PR308335,PR308339,PR308345,PR308351,PR308357,PR308359,PR308365,PR308369,PR308375,PR308379,PR308384,PR308388,PR308927	941.511539305689	[M-H]-	5087640	C48H78O18	7.116907692307691
PR73262069	PR_000	PR308912	793.4382	[M-H]-	5087641	C42H66O14	7.83
PR87390004	PR_000	PR305929,PR305936,PR305943,PR305950,PR305957,PR305964,PR305971,PR305978,PR305985,PR305992,PR305999,PR306006	285.07684714783	[M-H]-	5118250	C16H14O5	7.453033000000001
PR33923940	PR_000	PR309312	319.0459	[M-H]-	5153580	C15H12O8	3.64
PR55350984	PR_000	PR308101,PR308102,PR308104,PR308106,PR308108,PR308109,PR308111,PR308113,PR308115,PR308117,PR308119,PR308120	273.12446594782995	[M-H]-	5165230	C15H18N2O3	5.592849999999999
PR82643139	PR_000	PR309115	169.0859	[M-H]-	5182942	C9H14O3	6.61
PR50961432	PR_000	PR309405	289.0813	[M-H]-	5199636	C14H14N2O5	4.35
PR69677238	PR_000	PR306494,PR306498,PR306503,PR306508,PR306513,PR306517,PR306522,PR306527,PR306532,PR306537,PR306542,PR306547,PR309221	301.0353765364584	[M-H]-	5280343	C15H10O7	5.374123384615386
PR70161620	PR_000	PR305637,PR305642,PR305647,PR305652,PR305656,PR305661,PR305665,PR305670,PR305675,PR305680,PR305684,PR305688,PR309428	283.0611972749199	[M-H]-	5280373	C16H12O5	7.613722769230771
PR61818531	PR_000	PR306495,PR306499,PR306504,PR306509,PR306514,PR306518,PR306523,PR306528,PR306533,PR306538,PR306543,PR306548,PR309182	267.0662822595354	[M-H]-	5280378	C16H12O4	6.672199692307691
PR73228950	PR_000	PR305695,PR305702,PR305709,PR305716,PR305723,PR305729,PR305736,PR305743,PR305750,PR305756,PR305763,PR305770,PR308786,PR309269	283.06104032671135	[M-H]-	5280442	C16H12O5	7.242200285714285
PR79132148	PR_000	PR306621,PR306625,PR306630,PR306635,PR306640,PR306645,PR306650,PR306655,PR306660,PR306665,PR306670,PR306675,PR309268	269.0455471826124	[M-H]-	5280443	C15H10O5	5.890184615384616
PR38105797	PR_000	PR305851,PR305858,PR305864,PR305870,PR305877,PR305884,PR305890,PR305895,PR305902,PR305909,PR305915,PR305922	285.04046154783003	[M-H]-	5280445	C15H10O6	6.024349999999999
PR56009876	PR_000	PR306834,PR306838,PR306843,PR306848,PR306853,PR306858,PR306863,PR306868,PR306873,PR306878,PR306883,PR306887,PR309347,PR309348	191.03491906956853	[M-H]-	5280460	C10H8O4	4.194971428571429
PR23526325	PR_000	PR306726,PR306733,PR306740,PR306747,PR306754,PR306761,PR306768,PR306781,PR306788,PR306795,PR306802,PR309356	177.0193320605108	[M-H]-	5280569	C9H6O4	3.6381666666666663
PR11262410	PR_000	PR306010,PR306016,PR306022,PR306028,PR306034,PR306040,PR306046,PR306052,PR306057,PR306063,PR306069,PR306075,PR309273,PR309437	431.0983081552827	[M-H]-	5280704	C21H20O10	4.429243142857144
PR77323387	PR_000	PR305777,PR305784,PR305789,PR305795,PR305802,PR305808,PR305814,PR305819,PR305826,PR305833,PR305839,PR305844,PR309220	285.0404614287662	[M-H]-	5280863	C15H10O6	5.996984923076923
PR14653834	PR_000	PR304872,PR304874,PR304876,PR304878,PR304880,PR304882,PR304884,PR304886,PR304888,PR304890,PR304892,PR305221,PR305222,PR305223,PR305224,PR305225,PR305226,PR305227,PR305228,PR305229,PR305230,PR305231,PR305232,PR308856	211.08768669167043	[M-H]-	5280953	C13H12N2O	4.0777020833333335
PR14181881	PR_000	PR305451,PR305458,PR305464,PR305469,PR305476,PR305483,PR305489,PR305495,PR305502,PR305509,PR305516,PR305522	269.0455469478301	[M-H]-	5280961	C15H10O5	5.922117
PR78638255	PR_000	PR304963,PR304965,PR304967,PR304969,PR304971,PR304973,PR304975,PR304977,PR304979,PR304981,PR304983,PR304985,PR305156,PR305159,PR305161,PR305164,PR305167,PR305170,PR305172,PR305175,PR305177,PR305179,PR305181,PR308852	181.07712177083704	[M-H]-	5281404	C12H10N2	3.689352625
PR97554636	PR_000	PR306806,PR306808,PR306810,PR306812,PR306814,PR306816,PR306818,PR306820,PR306822,PR306824,PR306826,PR306828,PR309355	177.01933207491996	[M-H]-	5281416	C9H6O4	2.86666123076923
PR99847276	PR_000	PR309354	161.0226	[M-H]-	5281426	C9H6O3	3.64
PR92561604	PR_000	PR307462,PR307463,PR307464,PR307465,PR307466,PR307467,PR307468,PR307469,PR307470,PR307471,PR307472,PR308785	269.04554720217754	[M-H]-	5281605	C15H10O5	6.373086416666667
PR81457225	PR_000	PR307094,PR307097,PR307099,PR307101,PR307104,PR307107,PR307110,PR307112,PR307115,PR307118,PR307121,PR307124,PR309436	253.0506321672277	[M-H]-	5281607	C15H10O4	7.375508307692308
PR46977304	PR_000	PR309270	299.0558	[M-H]-	5281612	C16H12O6	6.78
PR21610117	PR_000	PR305452,PR305459,PR305465,PR305470,PR305477,PR305484,PR305490,PR305496,PR305503,PR305510,PR305517,PR305523,PR309223	315.05102653645855	[M-H]-	5281654	C16H12O7	6.140569538461539
PR49647483	PR_000	PR306435,PR306440,PR306445,PR306450,PR306455,PR306460,PR306465,PR306470,PR306475,PR306480,PR306485,PR306490,PR309222,PR309431	299.05611141242576	[M-H]-	5281666	C16H12O6	7.434328571428571
PR08794411	PR_000	PR305571,PR305584,PR305596,PR305602,PR305607,PR305619,PR305626	317.03029084783003	[M-H]-	5281672	C15H10O8	4.661467000000001
PR01618147	PR_000	PR307444,PR307445,PR307446,PR307447,PR307448,PR307449,PR307450,PR307451,PR307452,PR307453,PR307454,PR307455,PR308792	283.0611972749199	[M-H]-	5281703	C16H12O5	7.2776000000000005
PR92701952	PR_000	PR306284,PR306291,PR306298,PR306305,PR306311,PR306318,PR306324,PR306331,PR306338,PR306345,PR306352,PR306359,PR309180,PR309181	253.0505155838543	[M-H]-	5281708	C15H10O4	5.212485428571429
PR65119284	PR_000	PR309033	353.1014	[M-H]-	5281789	C20H18O6	6.29
PR57012941	PR_000	PR307523,PR307529,PR307535,PR307541,PR307547,PR307553,PR307559,PR307564,PR307569,PR307575,PR307581,PR307587	299.05611164783005	[M-H]-	5281811	C16H12O6	5.961267
PR46561223	PR_000	PR309032	337.1078	[M-H]-	5281814	C20H18O5	6.8
PR46997445	PR_000	PR309224	331.0448	[M-H]-	5282154	C16H12O8	5.37
PR90105671	PR_000	PR305563,PR305569,PR305576,PR305582,PR305588,PR305594,PR305600,PR305606,PR305612,PR305617,PR305624,PR305631	447.0932850478302	[M-H]-	5291488	C21H20O11	4.068067
PR74293841	PR_000	PR306363,PR306369,PR306375,PR306381,PR306387,PR306392,PR306397,PR306403,PR306409,PR306414,PR306420,PR306426,PR309250	609.1461085672275	[M-H]-	5293655	C27H30O16	3.8621849230769225
PR36613899	PR_000	PR309380	551.0971	[M-H]-	5315459	C31H20O10	6.08
PR19627883	PR_000	PR306366,PR306372,PR306378,PR306384,PR306400,PR306406,PR306417,PR306423,PR306429,PR309439	637.177408696647	[M+HCOO]-	5317385	C28H32O14	5.2682153
PR13376625	PR_000	PR306365,PR306371,PR306377,PR306383,PR306389,PR306394,PR306399,PR306405,PR306411,PR306416,PR306422,PR306428,PR308787	591.1719293056892	[M-H]-	5317385	C28H32O14	5.268169538461539
PR77042209	PR_000	PR309031	351.1218	[M-H]-	5317478	C21H20O5	8.02
PR06316273	PR_000	PR309183	283.0601	[M-H]-	5317750	C16H12O5	5.31
PR86855224	PR_000	PR309035	367.116	[M-H]-	5317756	C21H20O6	8.55
PR61839974	PR_000	PR307432,PR307433,PR307434,PR307435,PR307436,PR307437,PR307438,PR307439,PR307440,PR307441,PR307442,PR307443,PR308801	221.04554718261232	[M-H]-	5318565	C11H10O5	4.277815076923077
PR80109228	PR_000	PR307639,PR307642,PR307644,PR307646,PR307649,PR307652,PR307655,PR307660,PR307665,PR308725	721.2349230636001	[M+HCOO]-	5318997	C33H40O15	5.4268797
PR30662220	PR_000	PR305042,PR305046,PR305050,PR305054,PR305058,PR305062,PR305067,PR305074,PR305078,PR305083,PR305087,PR308853	195.09277178551085	[M-H]-	5324325	C13H12N2	3.998075
PR67884546	PR_000	PR306831,PR306836,PR306840,PR306845,PR306850,PR306855,PR306860,PR306865,PR306870,PR306875,PR306880,PR306885,PR309349	339.0721559826124	[M-H]-	5351506	C15H16O9	2.871645846153846
PR24264706	PR_000	PR305561,PR305567,PR305574,PR305580,PR305586,PR305592,PR305598,PR305604,PR305610,PR305615,PR305622,PR305629,PR309261,PR309435	739.2091165552829	[M-H]-	5351997	C33H40O19	3.5523285714285717
PR03618435	PR_000	PR306212,PR306218,PR306224,PR306230,PR306236,PR306242,PR306248,PR306254,PR306260,PR306266,PR306272,PR306278,PR309440	607.166843551843	[M-H]-	5353588	C28H32O15	4.409630769230769
PR06354442	PR_000	PR305633,PR305638,PR305643,PR305648,PR305653,PR305657,PR305662,PR305666,PR305671,PR305676,PR305681,PR305685,PR309228	447.0932785056894	[M-H]-	5353915	C21H20O11	4.391292307692309
PR35001824	PR_000	PR306552,PR306558,PR306564,PR306570,PR306576,PR306582,PR306588,PR306604,PR308753	491.11949977940446	[M+HCOO]-	5358913	C22H22O10	5.755570666666666
PR67792391	PR_000	PR306551,PR306557,PR306563,PR306569,PR306575,PR306581,PR306587,PR306593,PR306598,PR306603,PR306609,PR306614,PR308752	445.1140204133816	[M-H]-	5358913	C22H22O10	5.755400307692308
PR25365479	PR_000	PR306210,PR306216,PR306222,PR306228,PR306234,PR306240,PR306246,PR306252,PR306258,PR306264,PR306270,PR306276	431.09837034782987	[M-H]-	5378180	C21H20O10	3.964416999999999
PR91504089	PR_000	PR309276	461.1089	[M-H]-	5378562	C22H22O11	4.28
PR34579431	PR_000	PR306431,PR306436,PR306441,PR306446,PR306451,PR306456,PR306461,PR306466,PR306471,PR306476,PR306481,PR306486,PR306492,PR306496,PR306501,PR306506,PR306511,PR306515,PR306520,PR306525,PR306530,PR306535,PR306540,PR306545,PR309229,PR309230	463.0881689056891	[M-H]-	5378597	C21H20O12	4.008500153846153
PR36380899	PR_000	PR309272	329.067	[M-H]-	5380905	C17H14O7	4.91
PR42178644	PR_000	PR305772,PR305779,PR305786,PR305791,PR305797,PR305804,PR305810,PR305816,PR305821,PR305828,PR305835,PR305841,PR309287	447.0932846595355	[M-H]-	5382105	C21H20O11	3.703507692307693
PR89795379	PR_000	PR305771,PR305778,PR305785,PR305790,PR305796,PR305803,PR305809,PR305815,PR305820,PR305827,PR305834,PR305840,PR309429	415.10345607492	[M-H]-	5385074	C21H20O9	3.2688923076923078
PR02162738	PR_000	PR305847,PR305854,PR305861,PR305867,PR305873,PR305880,PR305887,PR305893,PR305898,PR305905,PR305912,PR305918	577.15627914783	[M-H]-	5459217	C27H30O14	4.342399999999999
PR85604130	PR_000	PR305448,PR305455,PR305461,PR305467,PR305473,PR305480,PR305486,PR305492,PR305499,PR305506,PR305513,PR305519,PR309227	447.0932846595355	[M-H]-	5462193	C21H20O11	4.30772276923077
PR18299867	PR_000	PR306286,PR306293,PR306300,PR306313,PR306326,PR306333,PR306340,PR306347,PR306354,PR306361,PR308789	637.1774086834819	[M+HCOO]-	5480901	C28H32O14	5.199379090909091
PR27345173	PR_000	PR306285,PR306292,PR306299,PR306306,PR306312,PR306319,PR306325,PR306332,PR306339,PR306346,PR306353,PR306360,PR309438	591.1719293056892	[M-H]-	5480901	C28H32O14	5.199369538461538
PR28527037	PR_000	PR306077,PR306083,PR306089,PR306095,PR306101,PR306107,PR306113,PR306119,PR306125,PR306131,PR306136,PR306142,PR309242	577.1562792133816	[M-H]-	5486199	C27H30O14	3.9526150769230766
PR54927207	PR_000	PR306080,PR306086,PR306092,PR306098,PR306104,PR306110,PR306116,PR306122,PR306128,PR306133,PR306139,PR306145	431.09837034782987	[M-H]-	5835713	C21H20O10	4.714167000000001
PR07358784	PR_000	PR309280	563.1399	[M-H]-	5840046	C26H28O14	4.71
PR60004221	PR_000	PR309279	533.0933	[M-H]-	5858132	C24H22O14	4.58
PR34516487	PR_000	PR309259	741.1867	[M-H]-	5859848	C32H38O20	3.65
PR94175379	PR_000	PR306148,PR306153,PR306158,PR306163,PR306168,PR306173,PR306178,PR306183,PR306188,PR306193,PR306198,PR306203,PR309292	577.1562499826123	[M-H]-	5874704	C27H30O14	3.911892307692308
PR09762775	PR_000	PR306727,PR306734,PR306741,PR306748,PR306755,PR306762,PR306769,PR306775,PR306782,PR306789,PR306796,PR306803,PR308772	433.07763456722773	[M-H]-	5878729	C20H18O11	4.164400307692308
PR43315346	PR_000	PR306432,PR306437,PR306442,PR306447,PR306452,PR306457,PR306462,PR306467,PR306472,PR306477,PR306482,PR306487,PR309246	593.1511935518429	[M-H]-	5883291	C27H30O15	4.099153538461539
PR50521028	PR_000	PR306724,PR306731,PR306738,PR306745,PR306752,PR306759,PR306766,PR306773,PR306779,PR306786,PR306793,PR306800,PR309434	639.1566728615386	[M-H]-	5901757	C28H32O17	3.229415692307692
PR57818469	PR_000	PR305450,PR305457,PR305463,PR305468,PR305475,PR305482,PR305488,PR305494,PR305501,PR305508,PR305515,PR305521,PR309233,PR309432	479.0831057838542	[M-H]-	5949214	C21H20O13	4.609000285714285
PR32376581	PR_000	PR305447,PR305454,PR305460,PR305466,PR305472,PR305479,PR305485,PR305491,PR305498,PR305505,PR305512,PR305518,PR306927,PR306936,PR306941,PR306946,PR306951,PR306956,PR306961,PR306966,PR306971,PR306976,PR306981,PR309255	623.1617586083372	[M-H]-	6223069	C28H32O16	4.1825270833333335
PR30835973	PR_000	PR305524,PR305527,PR305530,PR305533,PR305536,PR305539,PR305542,PR305545,PR305548,PR305551,PR305554,PR305557,PR307148,PR307150,PR307152,PR307154,PR307155,PR307157,PR307159,PR307161,PR307163,PR307165,PR307167,PR307169,PR309286	447.0932848459168	[M-H]-	6426860	C21H20O11	3.5885839999999996
PR14249106	PR_000	PR307217,PR307219,PR307220,PR307222,PR307224,PR307225,PR307227,PR307229,PR307231,PR308767	218.06788004304696	[M-H]-	9837367	C9H17NOS2	5.407210000000001
PR70091752	PR_000	PR309408	291.1346	[M-H]-	9943917	C15H20N2O4	2.89
PR32267665	PR_000	PR309271	313.0702	[M-H]-	9972910	C17H14O6	5.72
PR37700474	PR_000	PR307041,PR307043,PR307045,PR307047,PR307048,PR307050,PR307052,PR307053,PR307055,PR307057,PR307059,PR307060,PR309299,PR309300	563.1406056981399	[M-H]-	10053626	C26H28O14	3.540042571428571
PR99254320	PR_000	PR306007,PR306013,PR306019,PR306025,PR306031,PR306037,PR306043,PR306049,PR306054,PR306060,PR306066,PR306072,PR309378,PR309379	577.1350784409971	[M-H]-	11250133	C30H26O12	2.8524857142857143
PR52664693	PR_000	PR309046	323.1274	[M-H]-	11609510	C20H20O4	8.93
PR79227730	PR_000	PR309039	355.1176	[M-H]-	11725803	C20H20O6	7.76
PR01105388	PR_000	PR306677,PR306681,PR306685,PR306692,PR306696,PR306700,PR306704,PR306708,PR306712,PR306716,PR306720,PR308775	477.06746380217754	[M-H]-	12004528	C21H18O13	4.013238583333334
PR44351990	PR_000	PR308952	136.9729	[M-H]-	12302099	C3H6O2S2	1.95
PR59688319	PR_000	PR308970	750.4464	[M+HCOO]-	12302820	C39H63NO10	5.01
PR82854754	PR_000	PR307691,PR307696,PR307700,PR307704,PR307709,PR307718,PR307723,PR307728,PR307735,PR307739,PR308699	955.4908034071182	[M-H]-	12302914	C48H76O19	6.188439090909091
PR98713176	PR_000	PR305690,PR305697,PR305704,PR305711,PR305718,PR305725,PR305731,PR305738,PR305745,PR305752,PR305758,PR305765,PR309275	447.0932846595355	[M-H]-	12304737	C21H20O11	4.467230769230769
PR16564816	PR_000	PR306008,PR306014,PR306020,PR306026,PR306032,PR306038,PR306044,PR306050,PR306055,PR306061,PR306067,PR306073,PR309318	449.1089354287661	[M-H]-	12309901	C21H22O11	3.4825227692307696
PR89762723	PR_000	PR306807,PR306809,PR306811,PR306813,PR306815,PR306817,PR306819,PR306821,PR306823,PR306825,PR306827,PR306829,PR309232	479.0831139210738	[M-H]-	12311099	C21H20O13	3.6373230769230784
PR36436822	PR_000	PR306617,PR306622,PR306626,PR306631,PR306636,PR306641,PR306646,PR306651,PR306656,PR306661,PR306666,PR306671,PR309245	593.151109705689	[M-H]-	12313332	C27H30O15	4.1406153846153835
PR39876959	PR_000	PR308034,PR308036,PR308038,PR308040,PR308043,PR308045,PR308047,PR308049,PR308051,PR308053,PR308055,PR308745	579.2083143558441	[M+HCOO]-	12314162	C27H34O11	5.128273916666667
PR54390721	PR_000	PR308033,PR308035,PR308037,PR308039,PR308041,PR308042,PR308044,PR308046,PR308048,PR308050,PR308052,PR308054,PR308743	533.2028357979968	[M-H]-	12314162	C27H34O11	5.128261846153847
PR33968732	PR_000	PR306549,PR306555,PR306561,PR306567,PR306573,PR306579,PR306585,PR306591,PR306596,PR306601,PR306607,PR306612,PR309231	463.0881996749201	[M-H]-	12442954	C21H20O12	4.482046461538461
PR30026325	PR_000	PR308494,PR308499,PR308509,PR308513,PR308517,PR308521,PR308525,PR308529,PR308677	829.4954957794045	[M+HCOO]-	12831933	C42H72O13	7.6568586666666665
PR89013391	PR_000	PR308490,PR308493,PR308496,PR308498,PR308502,PR308505,PR308508,PR308512,PR308516,PR308520,PR308524,PR308528,PR308669	783.4900162595354	[M-H]-	12831933	C42H72O13	7.6567378461538445
PR62635047	PR_000	PR308392,PR308398,PR308402,PR308406,PR308410,PR308414,PR308422,PR308662	683.4375868535001	[M+HCOO]-	12855917	C36H62O9	6.292552375
PR29156229	PR_000	PR308436,PR308441,PR308446,PR308451,PR308455,PR308460,PR308472,PR308477,PR308663	683.437586846071	[M+HCOO]-	12855923	C36H62O9	6.594340444444445
PR20921644	PR_000	PR308435,PR308445,PR308450,PR308459,PR308466,PR308471,PR308476,PR308480,PR308485,PR308659	637.4321074330469	[M-H]-	12855923	C36H62O9	6.5943947000000005
PR44053964	PR_000	PR308535,PR308552,PR308559,PR308566,PR308572,PR308578,PR308591,PR308598,PR308604,PR308607,PR308618,PR308623,PR308628,PR308633,PR308637,PR308641,PR308646,PR308650,PR308678	829.4954955017333	[M+HCOO]-	12901617	C42H72O13	8.248821210526316
PR39233787	PR_000	PR308534,PR308541,PR308546,PR308551,PR308558,PR308565,PR308571,PR308577,PR308584,PR308590,PR308597,PR308603,PR308606,PR308610,PR308614,PR308617,PR308622,PR308627,PR308632,PR308636,PR308640,PR308645,PR308649,PR308654,PR308670	783.4900161099167	[M-H]-	12901617	C42H72O13	8.24947216
PR07250668	PR_000	PR305361,PR305363,PR305365,PR305367,PR305369,PR305371,PR305373,PR305375,PR305377,PR305378,PR305380,PR305382,PR308676	829.4954956170737	[M+HCOO]-	12912318	C42H72O13	6.251476923076922
PR93005031	PR_000	PR305360,PR305362,PR305364,PR305366,PR305368,PR305370,PR305372,PR305374,PR305376,PR305379,PR305381,PR308668	783.4900162855109	[M-H]-	12912318	C42H72O13	6.251466666666666
PR85035700	PR_000	PR306618,PR306623,PR306627,PR306632,PR306637,PR306642,PR306647,PR306652,PR306657,PR306662,PR306667,PR306672	477.10384964783015	[M-H]-	13245586	C22H22O12	4.377133
PR14660281	PR_000	PR306150,PR306155,PR306160,PR306165,PR306170,PR306175,PR306180,PR306185,PR306190,PR306195,PR306200,PR306205,PR309235	449.1089354287661	[M-H]-	13254471	C21H22O11	4.08443076923077
PR53424996	PR_000	PR308919	957.5103	[M+HCOO]-	13326381	C47H76O17	7.28
PR76110551	PR_000	PR308918	911.5021	[M-H]-	13326381	C47H76O17	7.28
PR92769914	PR_000	PR308915	795.4575	[M-H]-	13326389	C42H68O14	7.31
PR74489158	PR_000	PR304640,PR304643,PR304646,PR304649,PR304652,PR304655,PR304658,PR304661,PR304664,PR304667,PR304670,PR304673,PR308867	351.1714164441507	[M-H]-	13376715	C21H24N2O3	4.255599692307691
PR95277833	PR_000	PR308910	807.4175	[M-H]-	13457498	C42H64O15	6.45
PR26687541	PR_000	PR308901	679.4086	[M+HCOO]-	13518138	C36H58O9	8.43
