accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	molecular_formula	retention_time
AU45993696	AU_002	AU228901,AU228902,AU228903,AU228904,AU228905,AU228906	300.14730000000003	[M+H]+	4168	C14H22ClN3O2	4.2588333333333335
AU32103567	AU_002	AU355601,AU355602,AU355603,AU355604,AU355605,AU355606	284.1412	[M+H]+	4169	C15H22ClNO2	10.233166666666667
AU35651309	AU_002	AU110701,AU110702,AU110703,AU110704,AU110705	268.1907	[M+H]+	4171	C15H25NO3	4.7604
AU25345773	AU_002	AU270602,AU270603,AU270604,AU270605,AU270606	414.9933	[M+H]+	4189	C18H14Cl4N2O	10.4114
AU57293487	AU_002	AU155901,AU155902,AU155903,AU155904,AU155905	326.0855	[M+H]+	4192	C18H13ClFN3	8.603200000000001
AU49298420	AU_002	AU155931,AU155932,AU155933,AU155934	348.0674	[M+Na]+	4192	C18H13ClFN3	12.84075
AU37145942	AU_002	AU155101,AU155102,AU155103,AU155104,AU155105,AU155106	266.16519999999997	[M+H]+	4205	C17H19N3	5.407166666666666
AU97133920	AU_002	AU227901,AU227902,AU227903,AU227904,AU227905,AU227906	269.1051	[M+H]+	4235	C13H17ClN2O2	4.710166666666666
AU44902454	AU_002	AU274501,AU274502,AU274503,AU274504,AU274505,AU274506	586.2177	[M+H]+	4248	C35H36ClNO3S	13.2905
AU93207985	AU_002	AU335301,AU335302,AU335303,AU335304,AU335305,AU335306	192.1383	[M+H]+	4284	C12H17NO	8.0965
AU79467968	AU_002	AU153506	282.0873	[M+H]+	4506	C15H11N3O3	7.894
AU34341477	AU_002	AU230901,AU230902,AU230903,AU230904,AU230905,AU230906	361.1394	[M+H]+	4507	C18H20N2O6	9.789833333333334
AU56143600	AU_002	AU103201,AU103202,AU103203	320.1405	[M+H]+	4539	C16H18FN3O3	4.299
AU83270298	AU_002	AU228601,AU228602,AU228603,AU228604,AU228605,AU228606	289.0538000000001	[M+H]+	4540	C15H10ClFN2O	8.590833333333332
AU91890612	AU_002	AU211201,AU211202	296.1257	[M+H]+	4541	C16H16F3NO	8.7
AU12022292	AU_002	AU156706	264.1747	[M+H]+	4543	C19H21N	8.647
AU94493042	AU_002	AU596600,AU596601,AU596602,AU596603,AU596604	404.0895	[M+H]+	4580	C20H18ClNO6	9.1426
AU33196865	AU_002	AU103301,AU103302,AU103303,AU103304,AU103305	362.1511	[M+H]+	4583	C18H20FN3O4	4.1896
AU77976092	AU_002	AU274601,AU274602,AU274603,AU274604,AU274605,AU274606	294.1601	[M+H]+	4595	C18H19N3O	4.907666666666667
AU58256132	AU_002	AU268001,AU268002,AU268003,AU268004,AU268005,AU268006	287.0582	[M+H]+	4616	C15H11ClN2O2	8.366166666666667
AU31553466	AU_002	AU220906	266.1751	[M+H]+	4631	C15H23NO3	5.494
AU24754289	AU_002	AU275801,AU275802,AU275803,AU275804,AU275805,AU275806	229.0859	[M+H]+	4632	C14H12O3	10.813666666666668
AU32946712	AU_002	AU251601,AU251602,AU251603,AU251604,AU251605,AU251606	358.2377000000001	[M+H]+	4634	C22H31NO3	8.475333333333333
