accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
AC91188350	AC_003	AC000814,AC000815,AC000816,AC000817,AC000818	404.1712	[M+H]+	91820590	2.5
AC54391886	AC_003	AC000662,AC000663,AC000664,AC000665	508.195	[M+Na]+	101027374	3.32
AC21373543	AC_003	AC000550,AC000551,AC000552,AC000553,AC000554	299.1749	[M+H]+	101286186	2.46
AC63050049	AC_003	AC000647,AC000648,AC000649	433.1827	[M+Na]+	101297698	3.51
AC95072545	AC_003	AC000583,AC000584,AC000585,AC000586,AC000587	543.2219	[M+H]+	101307900	3.45
AC45081637	AC_003	AC000588,AC000589,AC000590,AC000591	565.2039	[M+Na]+	101307900	3.45
AC87966355	AC_003	AC000347,AC000348,AC000349,AC000350,AC000351	594.3069	[M+H]+	101428704	2.79
AC57257512	AC_003	AC000747,AC000748,AC000749,AC000750,AC000751	361.1575	[M+H]+	101520130	3.91
AC44520935	AC_003	AC000767,AC000768,AC000769,AC000770	197.0803	[M+H]+	101635652	2.48
AC08693160	AC_003	AC000248,AC000249,AC000250,AC000251,AC000252	421.2215	[M+H]+	101649339	3.3
AC53308786	AC_003	AC000253,AC000254,AC000255,AC000256,AC000257	443.20349999999996	[M+Na]+	101649339	3.3
AC63685527	AC_003	AC000832,AC000833,AC000834,AC000835,AC000836	488.2287	[M+H]+	101651022	3.46
AC90335864	AC_003	AC000006,AC000007,AC000008,AC000009,AC000010	506.33180000000004	[M+H]+	102004382	2.69
AC74377700	AC_003	AC000011,AC000012,AC000013,AC000014,AC000015	528.3138	[M+Na]+	102004382	2.69
AC50968541	AC_003	AC000811,AC000812,AC000813	488.2651	[M+H]+	102041046	3.4500000000000006
AC22532876	AC_003	AC000090,AC000091,AC000092,AC000093,AC000094	529.2692	[M+H]+	102093917	3.8199999999999994
AC60675425	AC_003	AC000105,AC000106,AC000107,AC000108,AC000109	219.17379999999997	[M-2H2O+H]+	122706895	2.56
AC44576878	AC_003	AC000100,AC000101,AC000102,AC000103,AC000104	237.1844	[M-H2O+H]+	122706895	2.56
AC36109059	AC_003	AC000776,AC000777,AC000778,AC000779,AC000780	420.16610000000003	[M+H]+	124079399	2.6
AC55923776	AC_003	AC000916,AC000917,AC000918,AC000919,AC000920	447.2371999999999	[M+H]+	137628342	4.05
AC33533866	AC_003	AC000926,AC000927,AC000928,AC000929,AC000930	422.1817	[M+H]+	137628390	2.5
AC56410961	AC_003	AC000921,AC000922,AC000923,AC000924,AC000925	341.065	[M+H]+	137628450	3.37
