accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
EQ25764014	EQ_001	EQ306951,EQ306952,EQ306953,EQ306954,EQ306955,EQ306956	366.03209999999996	[M-H]-	51039	4.1000000000000005
EQ34011939	EQ_001	EQ332451,EQ332452,EQ332453,EQ332454,EQ332455,EQ332456	562.2939	[M-H]-	55891	16.599999999999998
EQ96631389	EQ_001	EQ310651,EQ310652,EQ310653,EQ310654,EQ310655,EQ310656	246.0354	[M-H]-	60877	2.1
EQ27789432	EQ_001	EQ284551,EQ284552,EQ284553,EQ284554,EQ284555,EQ284556	358.142	[M-H]-	60953	7.8
EQ92757291	EQ_001	EQ330451,EQ330452,EQ330453,EQ330454,EQ330455,EQ330456	266.0895	[M-H]-	60961	1.0999999999999999
EQ06152483	EQ_001	EQ311451,EQ311452,EQ311453,EQ311454,EQ311455,EQ311456	249.0089	[M-H]-	62773	9.299999999999999
EQ11727214	EQ_001	EQ329251,EQ329252,EQ329253,EQ329254,EQ329255,EQ329256	314.0201	[M-H]-	64139	12.9
EQ50840743	EQ_001	EQ325951,EQ325954,EQ325955,EQ325956	189.9735	[M-H]-	66824	5.6
EQ85013721	EQ_001	EQ325751,EQ325752	283.9572	[M-H]-	67136	1.7
EQ76072219	EQ_001	EQ328451,EQ328452,EQ328453,EQ328454,EQ328455,EQ328456	310.1813	[M-H]-	68861	8.200000000000001
EQ68892014	EQ_001	EQ304251,EQ304252,EQ304253,EQ304254,EQ304255,EQ304256	185.9519	[M-H]-	74685	7.5
EQ38385523	EQ_001	EQ329551,EQ329552,EQ329553,EQ329554	347.2017	[M-H]-	82146	19.0
EQ09953129	EQ_001	EQ329851,EQ329852,EQ329853,EQ329854,EQ329855,EQ329856	422.8195	[M-H]-	84907	16.5
EQ54033477	EQ_001	EQ317251,EQ317252,EQ317253,EQ317254,EQ317255,EQ317256	415.9993	[M-H]-	86422	7.6000000000000005
EQ10532092	EQ_001	EQ315651,EQ315652,EQ315653,EQ315654,EQ315655,EQ315656	217.1081	[M-H]-	90495	22.8
EQ67215710	EQ_001	EQ316651,EQ316652,EQ316653,EQ316654,EQ316655,EQ316656	337.10730000000007	[M-H]-	91612	9.799999999999999
EQ14853503	EQ_001	EQ306451,EQ306452,EQ306453,EQ306454,EQ306455,EQ306456	327.127	[M-H]-	91692	13.799999999999999
EQ66700172	EQ_001	EQ316551,EQ316552,EQ316553,EQ316554,EQ316555,EQ316556	368.03400000000005	[M-H]-	91777	8.299999999999999
EQ35371457	EQ_001	EQ318251,EQ318252,EQ318253,EQ318254,EQ318255,EQ318256	491.0966	[M-H]-	92434	10.799999999999999
EQ79372036	EQ_001	EQ317651,EQ317652,EQ317653,EQ317654,EQ317655,EQ317656	310.0519	[M-H]-	119361	12.200000000000001
EQ58047983	EQ_001	EQ301251,EQ301252,EQ301253,EQ301254,EQ301255,EQ301256	703.3825	[M-H]-	148192	11.799999999999999
EQ42130392	EQ_001	EQ310851,EQ310852,EQ310853,EQ310854,EQ310855,EQ310856	201.0993	[M-H]-	197701	2.8000000000000003
EQ68360690	EQ_001	EQ305751,EQ305752,EQ305753,EQ305754,EQ305755,EQ305756	300.0564	[M-H]-	213031	11.6
EQ29289800	EQ_001	EQ301651,EQ301652,EQ301653,EQ301654,EQ301655,EQ301656	546.2279	[M-H]-	213039	8.799999999999999
EQ91966918	EQ_001	EQ284251,EQ284252,EQ284253,EQ284254,EQ284255,EQ284256	372.099	[M-H]-	214348	13.0
EQ05475234	EQ_001	EQ324051,EQ324052,EQ324053,EQ324054,EQ324055	421.20320000000004	[M-H]-	225609	9.3
EQ53162207	EQ_001	EQ324451,EQ324452,EQ324453,EQ324454,EQ324455,EQ324456	433.2032	[M-H]-	443967	10.5
EQ48806939	EQ_001	EQ313651,EQ313652,EQ313653,EQ313654,EQ313655,EQ313656	410.1773	[M-H]-	446155	13.5
EQ58518938	EQ_001	EQ310551,EQ310552,EQ310553,EQ310554,EQ310555,EQ310556	286.07110000000006	[M-H]-	464205	1.0
