C1=CC=C2C(=C1)[C@H](OC2=O)O[C@H]3C4=CC=CC=C4C(=O)O3	6997466	LTOWYDKNFDNQTL-IYBDPMFKSA-N	C16H10O5
COC1=C(C2=C(C=C1C=O)C(=O)C3=CC=CC=C3C2=O)O	129713933	UXSYWJAMKZSQKL-UHFFFAOYSA-N	C16H10O5
C1=CC=C2C(=C1)C(=O)C(=CC3=CC(=C(C(=C3)O)O)O)C2=O	514943	YOMBPTOQZAHARJ-UHFFFAOYSA-N	C16H10O5
COC1=CC(=O)C2=C(C1=O)OC(=CC2=O)C3=CC=CC=C3	150297	XRAVUPDXOVLYSF-UHFFFAOYSA-N	C16H10O5
COC(=O)C1=CC=CC2=C1C(=O)C3=C(C2=O)C(=CC=C3)O	10493124	LCMPQPBHYOSRAH-UHFFFAOYSA-N	C16H10O5
C1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)C(=O)O)O	73350463	QQHLULOHMMCVMA-UHFFFAOYSA-N	C16H10O5
C1=CC=C2C(=C1)C(=C3C4=C(C=C(C=C4OC3=C2O)O)O)O	85471724	KEAMPABRRBJOKJ-UHFFFAOYSA-N	C16H10O5
C1=CC=C2C(=C1)C(=C(C(=O)O2)C(=O)/C=C/C3=CC=CO3)O	76333547	IXEQLIKVEUBGKR-BQYQJAHWSA-N	C16H10O5
COC1=CC2=C(C=C1)C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O	21507664	LLZFTUYXPWMRKX-UHFFFAOYSA-N	C16H10O5
C1OC2=C(O1)C=C3C(=C2)C(=O)C(=C(O3)C4=CC=CC=C4)O	129734426	ZYDZYWZTOQGBPI-UHFFFAOYSA-N	C16H10O5
COC1=CC=CC2=C1OC3=C2C(=O)OC4=C3C=CC(=C4)O	5382503	HMHCMMFOVPQKOC-UHFFFAOYSA-N	C16H10O5
C1=CC=C(C=C1)C(=O)C2=C(C=C3C(=C2)C=C3OC(=O)O)O	70446439	WUMKNSOMKOKYLV-UHFFFAOYSA-N	C16H10O5
C1=CC=C(C=C1)C2(C(=O)OC2=O)C(=O)OC3=CC=CC=C3	54366707	UQHGMCILCYTRCQ-UHFFFAOYSA-N	C16H10O5
C1=CC(=CC=C1C2=C(C(=O)OC2=O)C3=CC=C(C=C3)O)O	72792784	LZGKLQBJJHCTHV-UHFFFAOYSA-N	C16H10O5
C=CC1=CC(=O)C2=C(C1=O)C(=C(C(=C2C=O)O)C=O)C=C	90143234	ZERYSMKRCDPEHI-UHFFFAOYSA-N	C16H10O5
CC(=O)C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O	20770202	QVEITEZIZVXAKO-UHFFFAOYSA-N	C16H10O5
C#CC1=CC(=CC=C1)OC2=CC(=CC(=C2)C(=O)O)C(=O)O	22140423	YYMXFNRNATZWQU-UHFFFAOYSA-N	C16H10O5
