accession	dataset	original_accessions	precursor_mz	precursor_type	pubchem_id	retention_time
LU93677007	LU_001	LU121101,LU121102,LU121103,LU121104,LU121105,LU121106	494.1511	[M+H]+	3488	17.866
LU95825701	LU_001	LU058801,LU058802,LU058803,LU058804,LU058805,LU058806	376.1474	[M+H]+	3559	14.655
LU73531513	LU_001	LU130601,LU130602,LU130603,LU130604,LU130605,LU130606	375.18339999999995	[M+H]+	3658	15.635
LU06049920	LU_001	LU089501,LU089502,LU089503,LU089504,LU089505,LU089506	261.03209999999996	[M+H]+	3690	13.918000000000001
LU97565951	LU_001	LU067401,LU067402,LU067403,LU067404,LU067405,LU067406	281.2012	[M+H]+	3696	15.455
LU62416469	LU_001	LU068701,LU068703,LU068704,LU068705,LU068706	366.0674	[M+H]+	3702	15.072
LU69460370	LU_001	LU103301,LU103302,LU103303,LU103304,LU103305,LU103306	358.0841	[M+H]+	3715	18.541
LU27516319	LU_001	LU078101,LU078102,LU078103,LU078104,LU078105,LU078106	216.088	[M+H]+	3830	11.252
LU46129647	LU_001	LU022001,LU022002,LU022003,LU022004,LU022005,LU022006	329.186	[M+H]+	3869	13.584000000000001
LU39705056	LU_001	LU123701,LU123702,LU123703,LU123704,LU123705,LU123706	383.1521	[M+H]+	3957	17.754
LU83886672	LU_001	LU115301,LU115302,LU115303,LU115304,LU115305,LU115306	319.1765	[M+H]+	3969	17.699666666666666
LU03533663	LU_001	LU083501,LU083502,LU083503,LU083504,LU083505,LU083506	278.1903	[M+H]+	4011	15.622
LU92038886	LU_001	LU032701,LU032702,LU032703,LU032704,LU032705,LU032706	242.1176	[M+H]+	4044	19.468
LU34997324	LU_001	LU051301,LU051302,LU051303,LU051304,LU051305,LU051306	310.2165	[M+H]+	4095	15.477000000000002
LU48606968	LU_001	LU102101,LU102102,LU102103,LU102104,LU102105,LU102106	217.0495	[M+H]+	4114	15.198000000000002
LU66683359	LU_001	LU098801,LU098802,LU098803,LU098804,LU098805,LU098806	284.1412	[M+H]+	4169	18.188833333333335
LU81903954	LU_001	LU051501,LU051502,LU051503,LU051504,LU051505,LU051506	172.0717	[M+H]+	4173	6.903999999999999
LU94263861	LU_001	LU112201,LU112202,LU112203,LU112204,LU112205,LU112206	212.08179999999996	[M+H]+	4197	3.083
LU96115699	LU_001	LU084001,LU084002,LU084003,LU084004,LU084005,LU084006	233.0921	[M+H]+	4421	15.216
LU26527241	LU_001	LU044201,LU044202,LU044203,LU044204,LU044205,LU044206	480.2129	[M+H]+	4474	14.915999999999999
LU64539784	LU_001	LU045501,LU045502,LU045503,LU045504,LU045505,LU045506	239.1543	[M+H]+	4528	13.049999999999999
LU22153169	LU_001	LU079901,LU079902,LU079903,LU079904,LU079905,LU079906	287.0582	[M+H]+	4616	16.615
LU49260626	LU_001	LU075401,LU075402,LU075403,LU075404,LU075405,LU075406	229.0859	[M+H]+	4632	18.5145
LU79415995	LU_001	LU085101,LU085102,LU085103,LU085104,LU085105,LU085106	206.1387	[M+H]+	4678	10.001
LU30553417	LU_001	LU050401,LU050402,LU050403,LU050404,LU050405,LU050406	160.11210000000003	[M+H]+	4688	8.888
LU98719723	LU_001	LU080001,LU080002,LU080003,LU080004,LU080005,LU080006	180.1019	[M+H]+	4754	14.216
LU69274913	LU_001	LU080101,LU080102,LU080103,LU080104,LU080105,LU080106	214.1087	[M+H]+	4756	14.298
LU61165101	LU_001	LU104601,LU104602,LU104603,LU104604,LU104605,LU104606	233.0921	[M+H]+	4763	15.216
LU79128388	LU_001	LU017301,LU017302,LU017303,LU017304,LU017305,LU017306	319.09650000000005	[M+H]+	4764	15.346000000000002
LU94632052	LU_001	LU067203,LU067206	351.1955	[M+H]+	4767	20.974
LU17511233	LU_001	LU017501,LU017502,LU017503,LU017504,LU017505,LU017506	367.99409999999995	[M+H]+	4793	18.842
LU02095845	LU_001	LU028901,LU028902,LU028903,LU028904,LU028905,LU028906	357.1267	[M+H]+	4829	13.641999999999998
LU07630424	LU_001	LU016402,LU016403,LU016404,LU016405,LU016406	313.1911	[M+H]+	4891	17.238
LU38643781	LU_001	LU088701,LU088702,LU088703,LU088704,LU088705,LU088706	226.16620000000003	[M+H]+	4928	14.656
LU94817818	LU_001	LU086101,LU086102,LU086103,LU086104,LU086105,LU086106	242.1434	[M+H]+	4929	16.447666666666667
LU68873027	LU_001	LU084201,LU084202,LU084203,LU084204,LU084205,LU084206	230.1167	[M+H]+	4937	17.268666666666665
LU35943241	LU_001	LU036501,LU036502,LU036503,LU036504,LU036505,LU036506	210.11249999999998	[M+H]+	4944	15.176
LU99444832	LU_001	LU124801,LU124802,LU124803,LU124804,LU124805,LU124806	260.1644999999999	[M+H]+	4946	14.293000000000001
LU24842607	LU_001	LU136301,LU136302,LU136303,LU136304,LU136305,LU136306	249.0902	[M+H]+	4993	13.596000000000002
LU23941756	LU_001	LU023601,LU023602,LU023603,LU023604,LU023605,LU023606	474.1734000000001	[M+H]+	5035	14.28
LU96184593	LU_001	LU041401,LU041402,LU041403,LU041405,LU041406	315.1485	[M+H]+	5039	7.821
LU93025281	LU_001	LU015801,LU015802,LU015803,LU015804,LU015805,LU015806	339.1955	[M+H]+	5053	20.591000000000005
LU46406092	LU_001	LU089201,LU089202,LU089203,LU089204,LU089205,LU089206	201.06179999999998	[M+H]+	5094	8.094
LU31817647	LU_001	LU085801,LU085802,LU085803,LU085804,LU085805,LU085806	202.08539999999996	[M+H]+	5216	15.238
LU08652518	LU_001	LU077601,LU077602,LU077603,LU077604,LU077605,LU077606	215.04849999999996	[M+H]+	5320	5.864333333333334
LU86258014	LU_001	LU130901,LU130902,LU130903,LU130904,LU130905,LU130906	279.09099999999995	[M+H]+	5327	16.91
LU36142187	LU_001	LU041201,LU041202,LU041203,LU041204,LU041205,LU041206	301.0754	[M+H]+	5338	13.985
LU71833056	LU_001	LU104701,LU104702,LU104703,LU104704,LU104705,LU104706	399.0758	[M+H]+	5339	16.974666666666668
LU74805501	LU_001	LU102401,LU102402,LU102403,LU102404,LU102405,LU102406	256.0209	[M+H]+	5340	14.045999999999998
LU32709422	LU_001	LU063601,LU063602,LU063603,LU063604,LU063605,LU063606	268.075	[M+H]+	5344	12.458
LU08161365	LU_001	LU113501,LU113502,LU113503,LU113504,LU113505,LU113506	439.1864	[M+H]+	5362	17.590666666666667
LU20568237	LU_001	LU055701,LU055702,LU055703,LU055704,LU055705,LU055706	229.1118	[M+H]+	5383	15.522
LU78184679	LU_001	LU094101,LU094102,LU094103,LU094104,LU094105,LU094106	181.072	[M+H]+	5429	9.8475
LU45054611	LU_001	LU120101,LU120102,LU120103,LU120104,LU120105,LU120106	202.04330000000002	[M+H]+	5430	11.144999999999998
LU66318120	LU_001	LU127601,LU127602,LU127603,LU127604,LU127605,LU127606	233.1033	[M+H]+	5501	9.11
LU35464606	LU_001	LU027201,LU027202,LU027203,LU027204,LU027205,LU027206	312.1376	[M+H]+	5503	16.182999999999996
LU67896896	LU_001	LU069301,LU069302,LU069303,LU069304,LU069305,LU069306	271.1111	[M+H]+	5505	16.05
LU83828365	LU_001	LU085001,LU085002,LU085003,LU085004,LU085005,LU085006	308.1104	[M+H]+	5510	19.422
LU81382431	LU_001	LU071201,LU071202,LU071204,LU071205,LU071206	372.1586	[M+H]+	5533	13.407
LU87343349	LU_001	LU063801,LU063802,LU063803,LU063804,LU063805,LU063806	254.1149	[M+H]+	5546	11.875
LU70336920	LU_001	LU070104,LU070105	442.1683	[M+H]+	5591	18.792
LU91657834	LU_001	LU041701,LU041702,LU041703,LU041704,LU041705,LU041706	278.21149999999994	[M+H]+	5656	13.882
LU65386350	LU_001	LU029301,LU029302,LU029303,LU029304,LU029305,LU029306	324.0568	[M+H]+	5694	17.862
LU44686125	LU_001	LU131101,LU131102,LU131103,LU131105,LU131106	347.2217	[M+H]+	5753	16.831
LU00263981	LU_001	LU103401,LU103402,LU103403,LU103404,LU103406	361.201	[M+H]+	5755	19.659
LU26225815	LU_001	LU101301,LU101302,LU101303,LU101304,LU101305,LU101306	609.2807000000001	[M+H]+	5770	15.33
LU80674228	LU_001	LU134801,LU134802,LU134803,LU134804,LU134805,LU134806	119.0604	[M+H]+	5798	4.4110000000000005
LU53530263	LU_001	LU068201,LU068203	326.028	[M+H]+	5859	16.184
LU95352687	LU_001	LU057301,LU057302,LU057303,LU057304,LU057305,LU057306	359.18530000000004	[M+H]+	5865	15.437
LU33507418	LU_001	LU085901,LU085902,LU085903,LU085904,LU085905,LU085906	271.1693	[M+H]+	5870	16.99
LU50861486	LU_001	LU097901,LU097902,LU097903,LU097904,LU097905,LU097906	276.17070000000007	[M+H]+	5983	10.625
LU69304974	LU_001	LU055001,LU055002,LU055003,LU055004,LU055005,LU055006	315.2319	[M+H]+	5994	18.764
LU74959935	LU_001	LU139101,LU139102,LU139103,LU139104,LU139105,LU139106	345.24240000000003	[M+H]+	5995	19.836
LU79804411	LU_001	LU079601,LU079602,LU079603,LU079604,LU079605,LU079606	268.1332	[M+H]+	6005	11.127333333333333
LU84637120	LU_001	LU066301,LU066302,LU066303,LU066304,LU066305,LU066306	232.1444	[M+H]+	6009	8.629
LU30291304	LU_001	LU107201,LU107202,LU107203,LU107204,LU107205,LU107206	303.2319	[M+H]+	6010	18.149833333333333
LU39701780	LU_001	LU045202,LU045204	442.147	[M+H]+	6037	11.05
LU49703400	LU_001	LU131301,LU131302,LU131303,LU131304,LU131305,LU131306	198.10259999999997	[M+H]+	6051	17.237
LU78641192	LU_001	LU039601,LU039602,LU039603,LU039604,LU039605	287.2006	[M+H]+	6128	17.321
LU64300149	LU_001	LU103201,LU103202,LU103203,LU103204,LU103205,LU103206	202.08629999999997	[M+H]+	6129	15.322666666666668
LU20696749	LU_001	LU074801,LU074802,LU074803,LU074804,LU074805,LU074806	194.1176	[M+H]+	6143	17.718
LU32088380	LU_001	LU102901,LU102902,LU102903,LU102904,LU102905,LU102906	137.07089999999997	[M+H]+	6145	11.084000000000001
LU53695978	LU_001	LU079301,LU079302,LU079303,LU079304,LU079305,LU079306	331.22679999999997	[M+H]+	6166	17.831999999999997
LU85187830	LU_001	LU032801,LU032802,LU032803,LU032804,LU032805,LU032806	400.1755	[M+H]+	6167	14.647
LU19904533	LU_001	LU046601,LU046602,LU046603,LU046604,LU046605,LU046606	453.20830000000007	[M+H]+	6215	16.806
LU03768981	LU_001	LU042901,LU042902,LU042903,LU042905,LU042906	299.2006	[M+H]+	6230	17.309
LU70794061	LU_001	LU114401,LU114402,LU114403,LU114404,LU114405,LU114406	331.22679999999997	[M+H]+	6238	17.83866666666667
LU29238905	LU_001	LU070501,LU070502,LU070503,LU070504,LU070505,LU070506	289.1215	[M+H]+	6336	17.761
LU66825176	LU_001	LU063701,LU063702,LU063703,LU063704,LU063705,LU063706	435.2177	[M+H]+	6436	16.761
LU03948038	LU_001	LU052301,LU052302,LU052303,LU052304,LU052305,LU052306	403.2326	[M+H]+	6505	19.698000000000004
LU53794846	LU_001	LU061001,LU061002,LU061003,LU061004,LU061005,LU061006	399.2506	[M+H]+	6540	19.345
LU12043909	LU_001	LU087001,LU087002,LU087003,LU087004,LU087005,LU087006	220.1179	[M+H]+	6613	8.134833333333333
LU52643259	LU_001	LU055101,LU055102,LU055103,LU055104,LU055105,LU055106	251.0373	[M+H]+	6626	13.605000000000002
LU41427175	LU_001	LU077301,LU077302,LU077303,LU077304,LU077305,LU077306	238.08629999999997	[M+H]+	6702	18.494
LU72893957	LU_001	LU090401,LU090402,LU090403,LU090404,LU090405,LU090406	375.2166	[M+H]+	6741	16.827
LU74522951	LU_001	LU112801,LU112802,LU112803,LU112804,LU112805,LU112806	223.07539999999997	[M+H]+	6773	17.855
LU80785266	LU_001	LU099801,LU099802,LU099803,LU099804,LU099805,LU099806	331.1904	[M+H]+	6777	20.205
LU10864774	LU_001	LU101401,LU101402,LU101403,LU101404,LU101405,LU101406	223.09650000000002	[M+H]+	6781	16.640666666666664
LU14000382	LU_001	LU118901,LU118902,LU118903,LU118904,LU118905,LU118906	279.1591	[M+H]+	6782	19.135666666666665
LU18042048	LU_001	LU055401,LU055402,LU055404,LU055405,LU055406	281.102	[M+H]+	6785	16.478
LU40095063	LU_001	LU131401,LU131402,LU131403,LU131404,LU131405,LU131406	335.2217	[M+H]+	6786	20.894000000000002
LU61924931	LU_001	LU052201,LU052202,LU052203,LU052204,LU052205,LU052206	180.08079999999998	[M+H]+	6796	13.561000000000002
LU66896506	LU_001	LU066801,LU066802,LU066803,LU066804,LU066805,LU066806	337.1646	[M+H]+	6819	18.947
LU51098532	LU_001	LU126301,LU126302,LU126303,LU126304,LU126305,LU126306	194.0964	[M+H]+	6837	15.768
LU52488954	LU_001	LU114501,LU114502,LU114503,LU114504,LU114505,LU114506	204.1019	[M+H]+	6867	16.289833333333334
LU61761526	LU_001	LU115501,LU115505	214.0863	[M+H]+	6872	16.933
LU33135566	LU_001	LU114001,LU114002,LU114003,LU114004,LU114005,LU114006	166.08629999999997	[M+H]+	6877	19.15533333333333
LU99027778	LU_001	LU132902,LU132906	188.0376	[M+H]+	6934	17.491
LU20256666	LU_001	LU113601,LU113602,LU113603,LU113604,LU113605,LU113606	145.0648	[M+H]+	7005	16.516333333333332
LU80749904	LU_001	LU123901,LU123902,LU123903,LU123904,LU123905,LU123906	220.11210000000003	[M+H]+	7013	19.137
LU10322704	LU_001	LU139201,LU139202,LU139203,LU139204,LU139205,LU139206	171.08040000000003	[M+H]+	7017	18.023
LU34669015	LU_001	LU019801,LU019802,LU019803,LU019804,LU019805,LU019806	197.0597	[M+H]+	7020	17.885
LU02059114	LU_001	LU025001,LU025002,LU025003,LU025004,LU025005,LU025006	269.1648	[M+H]+	7031	18.149
LU37704301	LU_001	LU043201,LU043202,LU043203,LU043204,LU043205,LU043206	232.1332	[M+H]+	7050	17.638
LU15082105	LU_001	LU051601,LU051602,LU051603,LU051604,LU051605,LU051606	144.08079999999998	[M+H]+	7057	12.165
LU10016862	LU_001	LU106301,LU106302,LU106303,LU106304,LU106305,LU106306	188.09310000000002	[M+H]+	7064	10.584666666666665
LU32556371	LU_001	LU054801,LU054802,LU054803,LU054804,LU054805,LU054806	180.1383	[M+H]+	7067	10.199
LU15756427	LU_001	LU084603,LU084604,LU084605,LU084606	189.0546	[M+H]+	7104	17.376
LU06252397	LU_001	LU078001,LU078002,LU078003,LU078004,LU078005,LU078006	229.0859	[M+H]+	7180	18.51
LU22580245	LU_001	LU084701,LU084702,LU084703,LU084704,LU084705,LU084706	403.3054	[M+H]+	7185	20.572
LU47631125	LU_001	LU092201,LU092202,LU092203,LU092204,LU092205,LU092206	164.04549999999998	[M+H]+	7195	10.079
LU97023255	LU_001	LU063401,LU063402,LU063403,LU063404,LU063405,LU063406	120.05560000000001	[M+H]+	7220	12.003
LU12434824	LU_001	LU122101,LU122102,LU122103,LU122104,LU122105,LU122106	226.1339	[M+H]+	7340	17.87666666666667
LU04917441	LU_001	LU068301,LU068302,LU068303,LU068304,LU068305,LU068306	272.222	[M+H]+	7348	19.710000000000004
LU61687773	LU_001	LU129001,LU129002,LU129003,LU129005,LU129006	167.1067	[M+H]+	7381	16.672
LU10953255	LU_001	LU040601,LU040602,LU040603,LU040604,LU040605,LU040606	217.9793	[M+H]+	7389	2.5049999999999994
LU86876669	LU_001	LU073901,LU073902,LU073903,LU073904,LU073905,LU073906	138.09130000000002	[M+H]+	7421	8.9115
LU76647272	LU_001	LU087301,LU087302,LU087303,LU087304,LU087305,LU087306	150.09130000000002	[M+H]+	7479	14.863
LU12329701	LU_001	LU040701,LU040702,LU040703,LU040704,LU040705,LU040706	250.1186	[M+H]+	7555	17.729
LU94782474	LU_001	LU116301,LU116302,LU116303,LU116304,LU116305,LU116306	165.1022	[M+H]+	7560	12.653333333333334
LU04455857	LU_001	LU128501,LU128502,LU128503,LU128504,LU128505,LU128506	255.1856	[M+H]+	7567	10.439
LU53685495	LU_001	LU084501,LU084502,LU084503,LU084504,LU084505,LU084506	212.11819999999997	[M+H]+	7594	11.649499999999998
LU72289258	LU_001	LU108401,LU108402,LU108403,LU108404,LU108405,LU108406	138.09130000000002	[M+H]+	7610	9.936
LU26627727	LU_001	LU035901,LU035902,LU035903,LU035904,LU035905,LU035906	198.1277	[M+H]+	7656	12.498
LU71126660	LU_001	LU014601,LU014602,LU014603,LU014604,LU014605,LU014606,LU020101,LU020102,LU020103,LU020104,LU020105,LU020106	124.07570000000003	[M+H]+	7732	3.9374999999999996
LU69920140	LU_001	LU021001,LU021002,LU021003,LU021004,LU021005,LU021006	206.13999999999996	[M+H]+	8249	10.001
LU88474739	LU_001	LU049101,LU049102,LU049103,LU049104,LU049105,LU049106	327.0781	[M+H]+	8289	18.547
LU45391861	LU_001	LU034801,LU034802,LU034803,LU034804,LU034805,LU034806	309.0379	[M+H]+	8292	16.417
LU02919476	LU_001	LU063301,LU063302,LU063303,LU063304,LU063305,LU063306	224.0706	[M+H]+	8341	15.327
LU35882854	LU_001	LU039701,LU039702,LU039703	283.1176	[M+H]+	8344	14.927
LU83967506	LU_001	LU096201,LU096202,LU096203,LU096204,LU096205,LU096206	229.0859	[M+H]+	8363	18.51
LU39144109	LU_001	LU055801,LU055802,LU055803,LU055804,LU055805,LU055806	245.1285	[M+H]+	8411	8.573
LU72504916	LU_001	LU128701,LU128702,LU128703,LU128704,LU128705,LU128706	182.1176	[M+H]+	8416	6.737000000000001
LU87908810	LU_001	LU078502,LU078503,LU078504,LU078505,LU078506	315.1227	[M+H]+	8437	18.007
LU32434900	LU_001	LU078301,LU078302,LU078305,LU078306	195.0652	[M+H]+	8441	19.241
LU96941147	LU_001	LU074501,LU074502,LU074503,LU074504,LU074505,LU074506	138.09130000000002	[M+H]+	8445	9.931
LU12931443	LU_001	LU079701,LU079702,LU079703,LU079705,LU079706	162.9712	[M+H]+	8449	25.583
LU42604548	LU_001	LU086601,LU086602,LU086603,LU086604,LU086605,LU086606	215.04849999999996	[M+H]+	8482	8.298
LU55059899	LU_001	LU097801,LU097802,LU097805,LU097806	195.0652	[M+H]+	8554	19.241
LU96119619	LU_001	LU129301,LU129302,LU129303,LU129304,LU129305	251.12780000000004	[M+H]+	8559	18.023400000000002
LU39521083	LU_001	LU061301,LU061302,LU061303,LU061304,LU061305,LU061306	307.1904	[M+H]+	8561	20.111
LU87535204	LU_001	LU111301,LU111302,LU111303,LU111304,LU111305,LU111306	223.09650000000002	[M+H]+	8575	16.637
LU45642264	LU_001	LU080901,LU080902,LU080903,LU080904,LU080905,LU080906	211.12300000000002	[M+H]+	8588	14.12
LU99032436	LU_001	LU105101,LU105102,LU105103,LU105104,LU105105,LU105106	250.08629999999997	[M+H]+	8593	17.03916666666667
LU95582482	LU_001	LU061201,LU061202,LU061203,LU061204,LU061205,LU061206	242.1176	[M+H]+	8615	18.603000000000005
LU90782936	LU_001	LU092701,LU092702,LU092703,LU092704,LU092705,LU092706	204.1019	[M+H]+	8617	16.295999999999996
LU51992344	LU_001	LU094401,LU094402,LU094403,LU094404,LU094405,LU094406	197.0961	[M+H]+	8652	18.31416666666667
LU21244620	LU_001	LU087701,LU087702,LU087703,LU087704,LU087705,LU087706	145.0648	[M+H]+	8663	15.688999999999998
LU31852573	LU_001	LU110501,LU110502,LU110503,LU110504,LU110505,LU110506	220.11210000000003	[M+H]+	8679	19.199
LU53291035	LU_001	LU135101,LU135102,LU135103,LU135104,LU135105,LU135106	252.12300000000002	[M+H]+	8693	17.730999999999998
LU24894682	LU_001	LU090701,LU090702,LU090703,LU090704,LU090705,LU090706	151.0866	[M+H]+	8749	4.494666666666666
LU39464145	LU_001	LU093601,LU093602,LU093603,LU093604,LU093605,LU093606	217.0794	[M+H]+	8765	12.268
LU58161622	LU_001	LU129801,LU129802,LU129803,LU129805	171.032	[M+H]+	8796	1.016
LU78389253	LU_001	LU044601,LU044602,LU044603,LU044604,LU044605,LU044606	199.0633	[M+H]+	8800	15.153
LU02871585	LU_001	LU125401,LU125402,LU125403,LU125404,LU125405,LU125406	435.2952	[M+H]+	8836	18.791
LU10872903	LU_001	LU086801,LU086802,LU086803,LU086804,LU086805,LU086806	175.12300000000002	[M+H]+	8995	15.747
LU95760757	LU_001	LU138001,LU138002,LU138003,LU138004,LU138005,LU138006	181.09719999999996	[M+H]+	9013	13.181833333333332
LU43163700	LU_001	LU079801,LU079802,LU079803,LU079804,LU079805,LU079806	199.0866	[M+H]+	9074	16.721
LU07721676	LU_001	LU023701,LU023702,LU023703,LU023704,LU023705,LU023706	292.0864000000001	[M+H]+	9300	18.298
LU85418316	LU_001	LU042501,LU042502,LU042503,LU042504,LU042505,LU042506	281.1285	[M+H]+	9352	14.586
